,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
4,129966,622,68,14,39,,33,person,1753944,2022-06-15 09:00:40.474,A2,535,17,10,44,302.0,40,person,1753968,2022-06-15 09:00:43.952,other,3.478,A2_to_other,622,68,14,39,,33,person,1753944,2022-06-15 09:00:40.474,A2,535,17,10,44,302.0,40,person,1753968,2022-06-15 09:00:43.952,other,3.478,A2_to_other,3.478,A2_to_other,09
17,129987,231,146,29,43,,27,person,1754244,2022-06-15 09:01:24.110,A1,333,176,23,53,129.0,62,person,1754290,2022-06-15 09:01:30.795,A2,6.6850000000000005,A1_to_A2,231,146,29,43,,27,person,1754244,2022-06-15 09:01:24.110,A1,333,176,23,53,129.0,62,person,1754290,2022-06-15 09:01:30.795,A2,6.6850000000000005,A1_to_A2,6.6850000000000005,A1_to_A2,09
18,129988,358,4,13,10,,33,person,1754267,2022-06-15 09:01:27.452,A1,358,4,13,10,,33,person,1754270,2022-06-15 09:01:27.886,A1,0.43400000000000005,A1_to_A1,386,4,17,10,,27,person,1754272,2022-06-15 09:01:28.175,A2,386,4,17,10,,27,person,1754275,2022-06-15 09:01:28.612,A2,0.437,A2_to_A2,1.1600000000000001,A1_to_A2,09
23,129994,551,26,15,41,,40,person,1754298,2022-06-15 09:01:31.956,A4,643,86,17,39,125.0,26,person,1754316,2022-06-15 09:01:34.566,A2,2.6100000000000003,A4_to_A2,551,26,15,41,,40,person,1754298,2022-06-15 09:01:31.956,A4,643,86,17,39,125.0,26,person,1754316,2022-06-15 09:01:34.566,A2,2.6100000000000003,A4_to_A2,2.6100000000000003,A4_to_A2,09
29,130001,93,134,21,25,,30,person,1754427,2022-06-15 09:01:50.685,A1,95,134,24,25,82.0,35,person,1754431,2022-06-15 09:01:51.274,A1,0.5890000000000001,A1_to_A1,178,160,43,49,,27,car,1754471,2022-06-15 09:01:57.156,A1,635,351,35,48,126.0,26,person,1754530,2022-06-15 09:02:05.821,A2,8.665000000000001,A1_to_A2,15.136000000000001,A1_to_A2,09
49,130026,622,342,35,52,,31,person,1755419,2022-06-15 09:04:16.477,A2,93,117,25,26,292.0,53,person,1755497,2022-06-15 09:04:27.920,A1,11.443000000000001,A2_to_A1,91,117,21,23,,38,person,1755499,2022-06-15 09:04:28.219,A1,89,116,21,24,297.0,40,person,1755503,2022-06-15 09:04:28.807,A1,0.5880000000000001,A1_to_A1,12.33,A2_to_A1,09
92,130076,96,113,17,18,,27,person,1758070,2022-06-15 09:10:42.846,A1,103,113,13,21,91.0,32,person,1758079,2022-06-15 09:10:44.178,A1,1.332,A1_to_A1,118,118,24,28,,36,person,1758098,2022-06-15 09:10:46.987,A1,437,216,37,63,104.0,46,person,1758182,2022-06-15 09:10:59.304,A2,12.317,A1_to_A2,16.458000000000002,A1_to_A2,09
106,130096,113,153,18,24,,31,person,1758719,2022-06-15 09:12:18.010,A1,143,198,26,44,164.0,38,person,1758738,2022-06-15 09:12:20.820,other,2.81,A1_to_other,132,189,34,44,,33,person,1758739,2022-06-15 09:12:20.962,other,132,189,34,44,,33,person,1758742,2022-06-15 09:12:21.403,other,0.441,other_to_other,3.3930000000000002,A1_to_other,09
112,130103,178,59,10,17,,26,person,1758748,2022-06-15 09:12:22.285,A1,178,59,10,17,,26,person,1758751,2022-06-15 09:12:22.723,A1,0.438,A1_to_A1,180,40,43,33,,89,car,1758761,2022-06-15 09:12:24.202,A1,615,67,92,71,95.0,93,car,1758793,2022-06-15 09:12:28.891,A2,4.689,A1_to_A2,6.606000000000001,A1_to_A2,09
124,130118,440,298,42,38,,73,person,1758852,2022-06-15 09:12:37.569,A2,101,126,23,26,261.0,45,person,1758921,2022-06-15 09:12:47.730,A1,10.161000000000001,A2_to_A1,94,124,19,25,,45,person,1758923,2022-06-15 09:12:48.020,A1,90,124,16,21,274.0,36,person,1758928,2022-06-15 09:12:48.758,A1,0.7380000000000001,A1_to_A1,11.189,A2_to_A1,09
130,130126,60,269,31,65,,27,person,1758927,2022-06-15 09:12:48.611,A3,60,269,31,65,,27,person,1758930,2022-06-15 09:12:49.051,A3,0.44,A3_to_A3,299,195,32,41,,49,person,1758984,2022-06-15 09:12:56.993,A2,338,198,31,38,93.0,36,person,1758991,2022-06-15 09:12:58.019,A2,1.026,A2_to_A2,9.408000000000001,A3_to_A2,09
138,130139,65,264,34,57,,31,person,1759081,2022-06-15 09:13:11.228,A3,107,263,37,31,88.0,35,person,1759087,2022-06-15 09:13:12.113,A3,0.885,A3_to_A3,203,7,11,17,,29,person,1759260,2022-06-15 09:13:37.555,A1,203,7,11,17,,29,person,1759263,2022-06-15 09:13:37.995,A1,0.44,A1_to_A1,26.767000000000003,A3_to_A1,09
154,130164,593,317,80,55,,82,person,1759685,2022-06-15 09:14:39.838,A2,78,111,19,25,292.0,32,person,1759727,2022-06-15 09:14:46.013,A1,6.175000000000001,A2_to_A1,593,317,80,55,,82,person,1759685,2022-06-15 09:14:39.838,A2,78,111,19,25,292.0,32,person,1759727,2022-06-15 09:14:46.013,A1,6.175000000000001,A2_to_A1,6.175000000000001,A2_to_A1,09
163,130175,89,409,59,30,,31,person,1760257,2022-06-15 09:16:03.160,A3,148,215,82,90,27.0,30,person,1760280,2022-06-15 09:16:06.511,other,3.3510000000000004,A3_to_other,169,226,51,44,,26,person,1760281,2022-06-15 09:16:06.658,other,512,13,21,27,89.0,31,person,1760353,2022-06-15 09:16:17.114,A2,10.456000000000001,other_to_A2,13.954,A3_to_A2,09
188,130208,544,293,55,44,,50,person,1761386,2022-06-15 09:18:47.260,A2,81,111,16,19,299.0,30,person,1761503,2022-06-15 09:19:04.211,A1,16.951,A2_to_A1,544,293,55,44,,50,person,1761386,2022-06-15 09:18:47.260,A2,81,111,16,19,299.0,30,person,1761503,2022-06-15 09:19:04.211,A1,16.951,A2_to_A1,16.951,A2_to_A1,09
189,130209,364,4,15,11,,27,person,1761407,2022-06-15 09:18:50.302,A1,364,4,15,11,,27,person,1761410,2022-06-15 09:18:50.736,A1,0.43400000000000005,A1_to_A1,390,5,17,11,,29,person,1761414,2022-06-15 09:18:51.317,A2,411,7,16,14,96.0,31,person,1761420,2022-06-15 09:18:52.184,A2,0.8670000000000001,A2_to_A2,1.8820000000000001,A1_to_A2,09
193,130214,582,40,16,41,,76,person,1761454,2022-06-15 09:18:57.114,A4,582,40,16,41,,76,person,1761457,2022-06-15 09:18:57.549,A4,0.43500000000000005,A4_to_A4,597,49,17,47,,83,person,1761458,2022-06-15 09:18:57.694,A4,621,64,16,43,122.0,37,person,1761464,2022-06-15 09:18:58.566,other,0.8720000000000001,A4_to_other,1.4520000000000002,A4_to_other,09
199,130221,571,14,16,31,,37,person,1761745,2022-06-15 09:19:39.338,A4,571,14,16,31,,37,person,1761748,2022-06-15 09:19:39.775,A4,0.437,A4_to_A4,569,15,18,32,,30,person,1761759,2022-06-15 09:19:41.371,A4,78,460,55,25,190.0,28,person,1761880,2022-06-15 09:19:58.963,A3,17.592000000000002,A4_to_A3,19.625,A4_to_A3,09
200,130224,554,27,23,56,,67,person,1761783,2022-06-15 09:19:44.859,A4,112,377,68,49,207.0,32,person,1761864,2022-06-15 09:19:56.636,A3,11.777000000000001,A4_to_A3,554,27,23,56,,67,person,1761783,2022-06-15 09:19:44.859,A4,112,377,68,49,207.0,32,person,1761864,2022-06-15 09:19:56.636,A3,11.777000000000001,A4_to_A3,11.777000000000001,A4_to_A3,09
201,130225,582,47,18,37,,62,person,1761793,2022-06-15 09:19:46.314,other,83,375,57,36,213.0,42,person,1761884,2022-06-15 09:19:59.545,A3,13.231000000000002,other_to_A3,582,47,18,37,,62,person,1761793,2022-06-15 09:19:46.314,other,83,375,57,36,213.0,42,person,1761884,2022-06-15 09:19:59.545,A3,13.231000000000002,other_to_A3,13.231000000000002,other_to_A3,09
208,130233,269,247,43,27,,26,person,1761854,2022-06-15 09:19:55.186,A2,101,413,55,34,214.0,34,person,1761882,2022-06-15 09:19:59.256,A3,4.07,A2_to_A3,68,448,70,63,,46,person,1761891,2022-06-15 09:20:00.569,A3,26,452,46,58,265.0,42,person,1761900,2022-06-15 09:20:01.879,A3,1.31,A3_to_A3,6.6930000000000005,A2_to_A3,09
218,130247,265,177,46,52,,28,person,1762291,2022-06-15 09:20:58.678,A2,203,151,46,48,291.0,69,person,1762302,2022-06-15 09:21:00.271,A1,1.5930000000000002,A2_to_A1,95,117,15,21,,31,person,1762354,2022-06-15 09:21:07.825,A1,88,118,14,16,263.0,26,person,1762362,2022-06-15 09:21:08.983,A1,1.1580000000000001,A1_to_A1,10.305000000000001,A2_to_A1,09
222,130258,282,458,40,45,,48,person,1762569,2022-06-15 09:21:39.133,A3,317,417,52,58,40.0,34,person,1762575,2022-06-15 09:21:40.018,A3,0.885,A3_to_A3,336,402,55,76,,48,person,1762576,2022-06-15 09:21:40.165,A3,401,295,69,55,31.0,74,person,1762586,2022-06-15 09:21:41.642,A2,1.477,A3_to_A2,2.5090000000000003,A3_to_A2,09
229,130268,299,68,10,23,,26,person,1762673,2022-06-15 09:21:54.420,A1,299,68,10,23,,26,person,1762676,2022-06-15 09:21:54.865,A1,0.445,A1_to_A1,315,75,29,31,,40,person,1762678,2022-06-15 09:21:55.155,other,315,75,29,31,,40,person,1762681,2022-06-15 09:21:55.592,other,0.437,other_to_other,1.1720000000000002,A1_to_other,09
235,130276,444,268,52,38,,29,person,1762757,2022-06-15 09:22:06.761,A2,185,145,47,58,285.0,25,person,1762790,2022-06-15 09:22:11.594,A1,4.833,A2_to_A1,83,113,17,24,,30,person,1762850,2022-06-15 09:22:20.396,A1,83,113,17,24,,30,person,1762853,2022-06-15 09:22:20.837,A1,0.441,A1_to_A1,14.076,A2_to_A1,09
