,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
403,161404,552,13,14,28,,30,person,861392,2022-07-01 09:31:43.789,A4,552,16,14,30,170.0,33,person,861395,2022-07-01 09:31:44.221,A4,0.43200000000000005,A4_to_A4,552,30,17,39,,39,person,861404,2022-07-01 09:31:45.543,A4,627,316,30,52,171.0,35,person,861435,2022-07-01 09:31:50.082,A2,4.539000000000001,A4_to_A2,6.293,A4_to_A2,09
453,161474,630,208,20,84,,42,person,862680,2022-07-01 09:34:51.038,A2,156,44,53,36,264.0,63,car,862709,2022-07-01 09:34:55.234,A1,4.196000000000001,A2_to_A1,630,208,20,84,,42,person,862680,2022-07-01 09:34:51.038,A2,156,44,53,36,264.0,63,car,862709,2022-07-01 09:34:55.234,A1,4.196000000000001,A2_to_A1,4.196000000000001,A2_to_A1,09
472,161503,111,152,35,57,,29,person,862972,2022-07-01 09:35:33.608,A1,111,152,35,57,,29,person,862974,2022-07-01 09:35:33.900,A1,0.29200000000000004,A1_to_A1,131,173,48,46,,26,person,862992,2022-07-01 09:35:36.543,A1,130,200,47,61,182.0,28,person,862998,2022-07-01 09:35:37.421,other,0.878,A1_to_other,3.813,A1_to_other,09
496,161555,597,41,24,39,,35,person,863387,2022-07-01 09:36:34.518,A4,608,58,33,57,147.0,26,person,863390,2022-07-01 09:36:34.957,other,0.439,A4_to_other,597,41,24,39,,35,person,863387,2022-07-01 09:36:34.518,A4,608,58,33,57,147.0,26,person,863390,2022-07-01 09:36:34.957,other,0.439,A4_to_other,0.439,A4_to_other,09
534,161613,169,163,50,56,,52,person,864289,2022-07-01 09:38:45.702,A1,169,163,50,56,,52,person,864291,2022-07-01 09:38:45.988,A1,0.28600000000000003,A1_to_A1,191,168,87,55,,30,person,864292,2022-07-01 09:38:46.132,A1,481,302,80,60,103.0,39,person,864325,2022-07-01 09:38:50.929,A2,4.797000000000001,A1_to_A2,5.227,A1_to_A2,09
549,161655,209,210,86,75,,32,person,864543,2022-07-01 09:39:22.563,other,537,57,44,39,75.0,44,bicycle,864568,2022-07-01 09:39:26.189,A2,3.6260000000000003,other_to_A2,209,210,86,75,,32,person,864543,2022-07-01 09:39:22.563,other,537,57,44,39,75.0,44,bicycle,864568,2022-07-01 09:39:26.189,A2,3.6260000000000003,other_to_A2,3.6260000000000003,other_to_A2,09
576,161704,191,134,28,40,,25,person,864908,2022-07-01 09:40:15.551,A1,593,286,59,57,130.0,53,person,864963,2022-07-01 09:40:23.546,A2,7.995,A1_to_A2,611,291,54,52,,49,person,864964,2022-07-01 09:40:23.691,A2,626,310,34,56,131.0,26,person,864970,2022-07-01 09:40:24.560,A2,0.8690000000000001,A2_to_A2,9.009,A1_to_A2,09
580,161719,458,281,75,55,,73,person,865019,2022-07-01 09:40:31.670,A2,155,185,44,79,227.0,34,person,865054,2022-07-01 09:40:36.761,A1,5.091,A2_to_A1,111,151,40,59,,26,person,865071,2022-07-01 09:40:39.227,A1,111,151,40,59,,26,person,865073,2022-07-01 09:40:39.517,A1,0.29000000000000004,A1_to_A1,7.847,A2_to_A1,09
586,161736,546,152,63,46,,26,person,865091,2022-07-01 09:40:42.134,A2,161,50,30,27,266.0,50,person,865133,2022-07-01 09:40:48.239,A1,6.105,A2_to_A1,133,41,13,34,,26,person,865146,2022-07-01 09:40:50.129,A1,133,41,13,34,,26,person,865148,2022-07-01 09:40:50.426,A1,0.29700000000000004,A1_to_A1,8.292,A2_to_A1,09
589,161740,620,232,39,56,,29,person,865107,2022-07-01 09:40:44.457,A2,147,51,16,22,274.0,52,person,865153,2022-07-01 09:40:51.152,A1,6.695,A2_to_A1,620,232,39,56,,29,person,865107,2022-07-01 09:40:44.457,A2,147,51,16,22,274.0,52,person,865153,2022-07-01 09:40:51.152,A1,6.695,A2_to_A1,6.695,A2_to_A1,09
612,161813,112,212,38,59,,29,person,865460,2022-07-01 09:41:35.738,A3,112,212,38,59,,29,person,865462,2022-07-01 09:41:36.027,A3,0.28900000000000003,A3_to_A3,131,156,39,52,,28,person,865478,2022-07-01 09:41:38.346,A1,136,151,39,53,47.0,29,person,865482,2022-07-01 09:41:38.928,A1,0.5820000000000001,A1_to_A1,3.1900000000000004,A3_to_A1,09
662,161937,133,23,13,44,,32,person,866311,2022-07-01 09:43:39.258,A1,133,30,13,55,5.0,29,person,866324,2022-07-01 09:43:41.148,A1,1.8900000000000001,A1_to_A1,161,30,72,48,,25,car,866387,2022-07-01 09:43:50.328,A1,650,136,42,105,120.0,51,car,866408,2022-07-01 09:43:53.373,A2,3.0450000000000004,A1_to_A2,14.115,A1_to_A2,09
736,162118,553,284,64,57,,66,person,867343,2022-07-01 09:46:10.379,A2,177,124,43,43,280.0,53,person,867368,2022-07-01 09:46:14.045,A1,3.6660000000000004,A2_to_A1,150,121,36,43,,53,person,867372,2022-07-01 09:46:14.632,A1,128,121,37,46,261.0,58,person,867380,2022-07-01 09:46:15.803,A1,1.171,A1_to_A1,5.424,A2_to_A1,09
744,162131,586,33,15,46,,63,person,867653,2022-07-01 09:46:55.882,A4,594,50,21,55,147.0,33,person,867663,2022-07-01 09:46:57.359,other,1.477,A4_to_other,586,33,15,46,,63,person,867653,2022-07-01 09:46:55.882,A4,594,50,21,55,147.0,33,person,867663,2022-07-01 09:46:57.359,other,1.477,A4_to_other,1.477,A4_to_other,09
745,162132,592,52,23,51,,65,person,867701,2022-07-01 09:47:02.931,other,252,324,83,77,239.0,49,person,867738,2022-07-01 09:47:08.353,A3,5.422000000000001,other_to_A3,592,52,23,51,,65,person,867701,2022-07-01 09:47:02.931,other,252,324,83,77,239.0,49,person,867738,2022-07-01 09:47:08.353,A3,5.422000000000001,other_to_A3,5.422000000000001,other_to_A3,09
770,162162,625,340,30,98,,27,person,868413,2022-07-01 09:48:46.472,A2,129,115,33,35,290.0,36,person,868486,2022-07-01 09:48:57.080,A1,10.608,A2_to_A1,105,133,27,29,,29,person,868490,2022-07-01 09:48:57.660,A1,126,100,27,33,32.0,39,person,868493,2022-07-01 09:48:58.093,A1,0.43300000000000005,A1_to_A1,11.621,A2_to_A1,09
771,162163,608,353,57,34,,53,person,868420,2022-07-01 09:48:47.492,A2,165,165,44,44,296.0,45,person,868465,2022-07-01 09:48:54.029,A1,6.537000000000001,A2_to_A1,608,353,57,34,,53,person,868420,2022-07-01 09:48:47.492,A2,165,165,44,44,296.0,45,person,868465,2022-07-01 09:48:54.029,A1,6.537000000000001,A2_to_A1,6.537000000000001,A2_to_A1,09
790,162193,215,144,44,52,,37,person,868809,2022-07-01 09:49:43.985,A1,551,283,59,76,119.0,82,person,868828,2022-07-01 09:49:46.741,A2,2.7560000000000002,A1_to_A2,215,144,44,52,,37,person,868809,2022-07-01 09:49:43.985,A1,551,283,59,76,119.0,82,person,868828,2022-07-01 09:49:46.741,A2,2.7560000000000002,A1_to_A2,2.7560000000000002,A1_to_A2,09
793,162196,620,315,41,40,,48,person,869022,2022-07-01 09:50:14.944,A2,348,361,103,52,238.0,32,person,869063,2022-07-01 09:50:20.954,A3,6.010000000000001,A2_to_A3,620,315,41,40,,48,person,869022,2022-07-01 09:50:14.944,A2,348,361,103,52,238.0,32,person,869063,2022-07-01 09:50:20.954,A3,6.010000000000001,A2_to_A3,6.010000000000001,A2_to_A3,09
810,162217,438,300,33,43,,59,person,869690,2022-07-01 09:51:52.810,A2,129,179,39,58,264.0,28,person,869736,2022-07-01 09:51:59.579,A1,6.769,A2_to_A1,132,142,28,25,,37,person,869748,2022-07-01 09:52:01.344,A1,130,143,27,26,252.0,41,person,869751,2022-07-01 09:52:01.782,A1,0.438,A1_to_A1,8.972000000000001,A2_to_A1,09
817,162228,622,342,36,63,,49,person,869898,2022-07-01 09:52:23.369,A2,152,136,40,40,289.0,79,person,869947,2022-07-01 09:52:30.590,A1,7.221,A2_to_A1,143,132,38,38,,48,person,869949,2022-07-01 09:52:30.884,A1,116,120,30,33,298.0,30,person,869964,2022-07-01 09:52:33.115,A1,2.2310000000000003,A1_to_A1,9.746,A2_to_A1,09
828,162244,106,226,38,50,,27,person,870264,2022-07-01 09:53:17.254,A3,114,210,35,68,26.0,43,person,870270,2022-07-01 09:53:18.156,other,0.902,A3_to_other,131,193,50,69,,45,person,870272,2022-07-01 09:53:18.445,other,112,125,33,35,292.0,27,person,870297,2022-07-01 09:53:22.078,A1,3.633,other_to_A1,4.824000000000001,A3_to_A1,09
847,162269,210,127,56,46,,44,person,870508,2022-07-01 09:53:52.705,A1,633,335,33,48,121.0,34,person,870540,2022-07-01 09:53:57.380,A2,4.675000000000001,A1_to_A2,210,127,56,46,,44,person,870508,2022-07-01 09:53:52.705,A1,633,335,33,48,121.0,34,person,870540,2022-07-01 09:53:57.380,A2,4.675000000000001,A1_to_A2,4.675000000000001,A1_to_A2,09
856,162284,437,293,34,41,,29,person,870926,2022-07-01 09:54:53.599,A2,200,156,61,46,313.0,35,person,870969,2022-07-01 09:54:59.922,A1,6.323,A2_to_A1,182,151,31,36,,33,person,870971,2022-07-01 09:55:00.220,A1,182,151,31,36,,33,person,870973,2022-07-01 09:55:00.522,A1,0.30200000000000005,A1_to_A1,6.923,A2_to_A1,09
893,162336,129,195,45,72,,27,person,872160,2022-07-01 09:57:53.915,other,129,195,45,72,,27,person,872162,2022-07-01 09:57:54.205,other,0.29000000000000004,other_to_other,136,188,38,51,,29,person,872165,2022-07-01 09:57:54.637,A1,175,144,40,49,33.0,66,person,872175,2022-07-01 09:57:56.084,A1,1.447,A1_to_A1,2.169,other_to_A1,09
894,162338,212,134,59,45,,27,person,872178,2022-07-01 09:57:56.523,A1,433,11,23,25,83.0,40,person,872223,2022-07-01 09:58:03.057,A2,6.534000000000001,A1_to_A2,444,14,21,31,,31,person,872225,2022-07-01 09:58:03.347,A2,444,14,21,31,,31,person,872227,2022-07-01 09:58:03.634,A2,0.28700000000000003,A2_to_A2,7.111000000000001,A1_to_A2,09
905,162358,224,158,24,27,,29,person,872441,2022-07-01 09:58:34.686,A1,621,334,66,50,120.0,55,person,872472,2022-07-01 09:58:39.222,A2,4.5360000000000005,A1_to_A2,224,158,24,27,,29,person,872441,2022-07-01 09:58:34.686,A1,621,334,66,50,120.0,55,person,872472,2022-07-01 09:58:39.222,A2,4.5360000000000005,A1_to_A2,4.5360000000000005,A1_to_A2,09
909,162365,535,143,57,69,,38,person,872528,2022-07-01 09:58:47.457,A2,188,455,52,58,193.0,32,person,872551,2022-07-01 09:58:50.799,A3,3.342,A2_to_A3,535,143,57,69,,38,person,872528,2022-07-01 09:58:47.457,A2,188,455,52,58,193.0,32,person,872551,2022-07-01 09:58:50.799,A3,3.342,A2_to_A3,3.342,A2_to_A3,09
935,162431,131,303,53,45,,36,person,873023,2022-07-01 09:59:59.395,A3,205,117,46,52,32.0,68,person,873065,2022-07-01 10:00:05.537,A1,6.142,A3_to_A1,131,303,53,45,,36,person,873023,2022-07-01 09:59:59.395,A3,205,117,46,52,32.0,68,person,873065,2022-07-01 10:00:05.537,A1,6.142,A3_to_A1,6.142,A3_to_A1,09
940,162446,425,327,29,24,,33,person,873123,2022-07-01 10:00:14.013,A2,425,327,29,24,,33,person,873125,2022-07-01 10:00:14.308,A2,0.29500000000000004,A2_to_A2,388,324,34,65,,28,person,873136,2022-07-01 10:00:15.902,other,362,364,106,67,181.0,40,person,873153,2022-07-01 10:00:18.378,other,2.476,other_to_other,4.365,A2_to_other,10
952,162464,184,231,80,49,,29,person,873221,2022-07-01 10:00:28.248,other,478,14,16,31,80.0,70,person,873285,2022-07-01 10:00:37.540,A2,9.292,other_to_A2,184,231,80,49,,29,person,873221,2022-07-01 10:00:28.248,other,478,14,16,31,80.0,70,person,873285,2022-07-01 10:00:37.540,A2,9.292,other_to_A2,9.292,other_to_A2,10
954,162466,163,206,43,57,,27,person,873225,2022-07-01 10:00:28.832,A1,433,13,11,27,91.0,43,person,873281,2022-07-01 10:00:36.960,A2,8.128,A1_to_A2,163,206,43,57,,27,person,873225,2022-07-01 10:00:28.832,A1,433,13,11,27,91.0,43,person,873281,2022-07-01 10:00:36.960,A2,8.128,A1_to_A2,8.128,A1_to_A2,10
960,162481,547,16,19,34,,33,person,873306,2022-07-01 10:00:40.595,other,547,16,19,34,,33,person,873308,2022-07-01 10:00:40.882,other,0.28700000000000003,other_to_other,581,11,17,26,,31,person,873324,2022-07-01 10:00:43.213,A4,581,11,17,26,,31,person,873326,2022-07-01 10:00:43.500,A4,0.28700000000000003,A4_to_A4,2.9050000000000002,other_to_A4,10
965,162494,133,32,12,48,,25,person,873398,2022-07-01 10:00:53.928,A1,133,32,12,48,,25,person,873400,2022-07-01 10:00:54.221,A1,0.29300000000000004,A1_to_A1,145,42,52,32,,65,car,873404,2022-07-01 10:00:54.796,A1,631,135,79,128,119.0,82,car,873426,2022-07-01 10:00:57.988,A2,3.192,A1_to_A2,4.0600000000000005,A1_to_A2,10
1019,162600,612,343,55,54,,59,person,874783,2022-07-01 10:04:15.223,A2,176,169,78,51,293.0,28,person,874849,2022-07-01 10:04:24.962,A1,9.739,A2_to_A1,612,343,55,54,,59,person,874783,2022-07-01 10:04:15.223,A2,176,169,78,51,293.0,28,person,874849,2022-07-01 10:04:24.962,A1,9.739,A2_to_A1,9.739,A2_to_A1,10
1025,162609,632,334,16,42,,25,person,874864,2022-07-01 10:04:27.170,A2,180,130,34,49,277.0,30,person,874926,2022-07-01 10:04:36.297,A1,9.127,A2_to_A1,632,334,16,42,,25,person,874864,2022-07-01 10:04:27.170,A2,180,130,34,49,277.0,30,person,874926,2022-07-01 10:04:36.297,A1,9.127,A2_to_A1,9.127,A2_to_A1,10
1034,162621,363,48,38,44,,78,person,875037,2022-07-01 10:04:52.604,A2,318,61,57,26,254.0,55,person,875040,2022-07-01 10:04:53.045,other,0.441,A2_to_other,363,48,38,44,,78,person,875037,2022-07-01 10:04:52.604,A2,318,61,57,26,254.0,55,person,875040,2022-07-01 10:04:53.045,other,0.441,A2_to_other,0.441,A2_to_other,10
1058,162665,135,211,45,44,,42,person,875389,2022-07-01 10:05:44.484,other,135,211,45,44,,42,person,875391,2022-07-01 10:05:44.774,other,0.29000000000000004,other_to_other,115,104,19,34,,30,person,875424,2022-07-01 10:05:49.624,A1,112,85,14,21,352.0,26,person,875428,2022-07-01 10:05:50.216,A1,0.5920000000000001,A1_to_A1,5.732,other_to_A1,10
1072,162709,560,24,28,38,,26,person,875787,2022-07-01 10:06:42.944,A4,560,24,28,38,,26,person,875789,2022-07-01 10:06:43.238,A4,0.29400000000000004,A4_to_A4,600,47,19,35,,43,person,875795,2022-07-01 10:06:44.120,A4,636,69,15,35,124.0,35,person,875804,2022-07-01 10:06:45.452,other,1.332,A4_to_other,2.508,A4_to_other,10
