,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
47,47,68,246,23,29,,25,person,307,2022-07-03 23:49:41.812,other,310,13,50,28,,26,car,219,2022-07-03 23:52:00.159,A1,138.347,other_to_A1,68,246,23,29,,25,person,307,2022-07-03 23:49:41.812,other,310,13,50,28,,26,car,219,2022-07-03 23:52:00.159,A1,138.347,other_to_A1,138.347,other_to_A1,23
55,55,57,206,23,34,,29,person,327,2022-07-03 23:49:44.789,other,87,350,77,137,13.0,27,bus,307,2022-07-03 23:52:13.015,A3,148.226,other_to_A3,57,206,23,34,,29,person,327,2022-07-03 23:49:44.789,other,87,350,77,137,13.0,27,bus,307,2022-07-03 23:52:13.015,A3,148.226,other_to_A3,148.226,other_to_A3,23
57,57,68,251,25,39,,26,person,331,2022-07-03 23:49:45.387,A3,68,246,23,29,,26,person,276,2022-07-03 23:52:08.477,other,143.09,A3_to_other,68,251,25,39,,26,person,331,2022-07-03 23:49:45.387,A3,68,246,23,29,,26,person,276,2022-07-03 23:52:08.477,other,143.09,A3_to_other,143.09,A3_to_other,23
60,60,57,206,24,35,,26,person,350,2022-07-03 23:49:48.207,other,311,12,57,28,,31,car,285,2022-07-03 23:52:09.790,A1,141.583,other_to_A1,57,206,24,35,,26,person,350,2022-07-03 23:49:48.207,other,311,12,57,28,,31,car,285,2022-07-03 23:52:09.790,A1,141.583,other_to_A1,141.583,other_to_A1,23
64,64,57,207,24,35,,28,person,363,2022-07-03 23:49:50.112,other,69,254,24,43,,27,person,309,2022-07-03 23:52:13.312,A3,143.20000000000002,other_to_A3,57,207,24,35,,28,person,363,2022-07-03 23:49:50.112,other,69,254,24,43,,27,person,309,2022-07-03 23:52:13.312,A3,143.20000000000002,other_to_A3,143.20000000000002,other_to_A3,23
65,65,68,245,22,28,,28,person,363,2022-07-03 23:49:50.112,other,88,350,75,133,21.0,45,bus,316,2022-07-03 23:52:14.332,A3,144.22,other_to_A3,68,245,22,28,,28,person,363,2022-07-03 23:49:50.112,other,88,350,75,133,21.0,45,bus,316,2022-07-03 23:52:14.332,A3,144.22,other_to_A3,144.22,other_to_A3,23
66,66,57,206,24,35,,26,person,374,2022-07-03 23:49:51.744,other,86,351,77,139,342.0,32,bus,340,2022-07-03 23:52:17.827,A3,146.083,other_to_A3,57,206,24,35,,26,person,374,2022-07-03 23:49:51.744,other,86,351,77,139,342.0,32,bus,340,2022-07-03 23:52:17.827,A3,146.083,other_to_A3,146.083,other_to_A3,23
69,69,57,206,24,34,,27,person,389,2022-07-03 23:49:53.964,other,68,250,23,34,,30,person,340,2022-07-03 23:52:17.827,A3,143.863,other_to_A3,57,206,24,34,,27,person,389,2022-07-03 23:49:53.964,other,68,250,23,34,,30,person,340,2022-07-03 23:52:17.827,A3,143.863,other_to_A3,143.863,other_to_A3,23
70,70,68,246,23,31,,25,person,392,2022-07-03 23:49:54.405,other,87,351,75,135,75.0,33,bus,480,2022-07-03 23:52:38.214,A3,163.809,other_to_A3,68,246,23,31,,25,person,392,2022-07-03 23:49:54.405,other,87,351,75,135,75.0,33,bus,480,2022-07-03 23:52:38.214,A3,163.809,other_to_A3,163.809,other_to_A3,23
77,77,57,207,24,34,,27,person,423,2022-07-03 23:49:58.980,other,310,13,52,27,,26,car,388,2022-07-03 23:52:24.824,A1,145.84400000000002,other_to_A1,57,207,24,34,,27,person,423,2022-07-03 23:49:58.980,other,310,13,52,27,,26,car,388,2022-07-03 23:52:24.824,A1,145.84400000000002,other_to_A1,145.84400000000002,other_to_A1,23
84,84,57,207,24,34,,25,person,475,2022-07-03 23:50:06.691,other,310,13,52,27,,27,car,435,2022-07-03 23:52:31.676,A1,144.985,other_to_A1,57,207,24,34,,25,person,475,2022-07-03 23:50:06.691,other,310,13,52,27,,27,car,435,2022-07-03 23:52:31.676,A1,144.985,other_to_A1,144.985,other_to_A1,23
86,86,68,252,24,38,,30,person,480,2022-07-03 23:50:07.425,A3,68,246,23,30,,28,person,453,2022-07-03 23:52:34.289,other,146.864,A3_to_other,68,252,24,38,,30,person,480,2022-07-03 23:50:07.425,A3,68,246,23,30,,28,person,453,2022-07-03 23:52:34.289,other,146.864,A3_to_other,146.864,A3_to_other,23
93,93,57,206,24,35,,28,person,524,2022-07-03 23:50:13.909,other,90,351,70,132,113.0,46,bus,720,2022-07-03 23:53:13.120,A3,179.211,other_to_A3,88,350,75,132,,37,bus,2714,2022-07-03 23:58:06.602,A3,86,350,74,133,278.0,54,bus,2735,2022-07-03 23:58:09.676,A3,3.0740000000000003,A3_to_A3,475.76700000000005,other_to_A3,23
99,99,58,206,25,37,,32,person,565,2022-07-03 23:50:19.997,other,310,13,51,28,,35,car,515,2022-07-03 23:52:43.297,A1,143.3,other_to_A1,58,206,25,37,,32,person,565,2022-07-03 23:50:19.997,other,310,13,51,28,,35,car,515,2022-07-03 23:52:43.297,A1,143.3,other_to_A1,143.3,other_to_A1,23
100,100,69,247,21,29,,35,person,568,2022-07-03 23:50:20.441,other,305,13,45,28,,25,car,522,2022-07-03 23:52:44.313,A1,143.872,other_to_A1,69,247,21,29,,35,person,568,2022-07-03 23:50:20.441,other,305,13,45,28,,25,car,522,2022-07-03 23:52:44.313,A1,143.872,other_to_A1,143.872,other_to_A1,23
103,103,57,206,25,34,,29,person,577,2022-07-03 23:50:21.781,other,69,248,22,31,153.0,28,person,532,2022-07-03 23:52:45.770,A3,143.989,other_to_A3,57,206,25,34,,29,person,577,2022-07-03 23:50:21.781,other,69,248,22,31,153.0,28,person,532,2022-07-03 23:52:45.770,A3,143.989,other_to_A3,143.989,other_to_A3,23
107,107,57,207,25,37,,32,person,601,2022-07-03 23:50:25.392,other,311,13,53,28,,27,car,558,2022-07-03 23:52:49.551,A1,144.15900000000002,other_to_A1,57,207,25,37,,32,person,601,2022-07-03 23:50:25.392,other,311,13,53,28,,27,car,558,2022-07-03 23:52:49.551,A1,144.15900000000002,other_to_A1,144.15900000000002,other_to_A1,23
113,113,68,246,24,31,,28,person,635,2022-07-03 23:50:30.424,other,310,13,54,28,,32,car,591,2022-07-03 23:52:54.346,A1,143.922,other_to_A1,68,246,24,31,,28,person,635,2022-07-03 23:50:30.424,other,310,13,54,28,,32,car,591,2022-07-03 23:52:54.346,A1,143.922,other_to_A1,143.922,other_to_A1,23
122,122,68,252,23,39,,25,person,659,2022-07-03 23:50:33.982,A3,69,247,21,30,,38,person,640,2022-07-03 23:53:01.471,other,147.489,A3_to_other,68,252,23,39,,25,person,659,2022-07-03 23:50:33.982,A3,69,247,21,30,,38,person,640,2022-07-03 23:53:01.471,other,147.489,A3_to_other,147.489,A3_to_other,23
125,125,68,246,20,29,,25,person,689,2022-07-03 23:50:38.407,other,309,13,50,27,,28,car,652,2022-07-03 23:53:03.217,A1,144.81,other_to_A1,68,246,20,29,,25,person,689,2022-07-03 23:50:38.407,other,309,13,50,27,,28,car,652,2022-07-03 23:53:03.217,A1,144.81,other_to_A1,144.81,other_to_A1,23
134,150,68,254,23,41,,36,person,809,2022-07-03 23:53:26.095,A3,68,254,23,41,,36,person,812,2022-07-03 23:53:26.536,A3,0.441,A3_to_A3,68,246,22,30,,30,person,866,2022-07-03 23:53:34.396,other,68,246,22,30,,30,person,869,2022-07-03 23:53:34.847,other,0.451,other_to_other,8.752,A3_to_other,23
150,223,67,252,26,41,,27,person,1247,2022-07-03 23:54:30.820,A3,67,252,26,41,,27,person,1250,2022-07-03 23:54:31.260,A3,0.44,A3_to_A3,67,246,21,31,,26,person,1257,2022-07-03 23:54:32.288,other,67,246,21,31,,26,person,1260,2022-07-03 23:54:32.727,other,0.439,other_to_other,1.907,A3_to_other,23
152,228,68,253,26,40,,29,person,1292,2022-07-03 23:54:37.471,A3,68,253,26,40,,29,person,1295,2022-07-03 23:54:37.916,A3,0.445,A3_to_A3,68,246,22,33,,32,person,1306,2022-07-03 23:54:39.535,other,68,246,22,33,,32,person,1309,2022-07-03 23:54:39.975,other,0.44,other_to_other,2.504,A3_to_other,23
163,274,67,251,24,35,,28,person,1505,2022-07-03 23:55:09.027,A3,67,251,24,35,,28,person,1508,2022-07-03 23:55:09.471,A3,0.444,A3_to_A3,68,245,22,33,,28,person,1552,2022-07-03 23:55:15.950,other,67,248,22,31,203.0,30,person,1557,2022-07-03 23:55:16.689,other,0.7390000000000001,other_to_other,7.662000000000001,A3_to_other,23
207,516,69,252,24,40,,26,person,2792,2022-07-03 23:58:17.961,A3,69,252,24,40,,26,person,2795,2022-07-03 23:58:18.393,A3,0.43200000000000005,A3_to_A3,68,246,19,24,,31,person,2799,2022-07-03 23:58:18.973,other,68,246,19,24,,31,person,2802,2022-07-03 23:58:19.409,other,0.43600000000000005,other_to_other,1.4480000000000002,A3_to_other,23
214,540,68,246,19,26,,29,person,2968,2022-07-03 23:58:43.636,other,68,246,19,26,,29,person,2971,2022-07-03 23:58:44.074,other,0.438,other_to_other,68,252,22,37,,26,person,2987,2022-07-03 23:58:46.423,A3,68,252,22,37,,26,person,2990,2022-07-03 23:58:46.854,A3,0.43100000000000005,A3_to_A3,3.2180000000000004,other_to_A3,23
217,556,68,246,22,28,,32,person,3092,2022-07-03 23:59:01.732,other,68,246,22,28,,32,person,3095,2022-07-03 23:59:02.174,other,0.442,other_to_other,68,246,23,29,,25,person,3165,2022-07-03 23:59:12.376,other,68,256,24,41,180.0,38,person,3177,2022-07-03 23:59:14.118,A3,1.7420000000000002,other_to_A3,12.386000000000001,other_to_A3,23
295,895,68,252,23,40,,26,person,5040,2022-07-04 00:03:49.731,A3,68,252,23,40,,26,person,5043,2022-07-04 00:03:50.179,A3,0.448,A3_to_A3,68,246,22,30,,32,person,5052,2022-07-04 00:03:51.514,other,68,246,22,30,,32,person,5055,2022-07-04 00:03:51.974,other,0.46,other_to_other,2.2430000000000003,A3_to_other,00
298,916,68,246,21,27,,35,person,5144,2022-07-04 00:04:05.153,other,68,247,22,30,174.0,30,person,5151,2022-07-04 00:04:06.180,other,1.0270000000000001,other_to_other,68,252,22,38,,25,person,5345,2022-07-04 00:04:34.938,A3,68,252,22,38,,25,person,5348,2022-07-04 00:04:35.386,A3,0.448,A3_to_A3,30.233,other_to_A3,00
356,1189,128,61,25,26,,31,person,6527,2022-07-04 00:07:28.258,A1,611,25,55,51,202.0,25,person,6659,2022-07-04 00:07:47.748,A4,19.490000000000002,A1_to_A4,128,61,25,26,,31,person,6527,2022-07-04 00:07:28.258,A1,611,25,55,51,202.0,25,person,6659,2022-07-04 00:07:47.748,A4,19.490000000000002,A1_to_A4,19.490000000000002,A1_to_A4,00
379,1289,67,253,25,43,,35,person,6978,2022-07-04 00:08:34.788,A3,67,253,25,43,,35,person,6981,2022-07-04 00:08:35.232,A3,0.444,A3_to_A3,67,246,20,30,,28,person,6991,2022-07-04 00:08:36.708,other,67,246,20,30,,28,person,6994,2022-07-04 00:08:37.153,other,0.445,other_to_other,2.365,A3_to_other,00
401,1392,67,254,23,42,,27,person,7568,2022-07-04 00:10:00.937,A3,69,241,23,30,8.0,27,person,7574,2022-07-04 00:10:01.822,other,0.885,A3_to_other,68,246,21,30,,26,person,7608,2022-07-04 00:10:06.784,other,68,246,21,30,,26,person,7611,2022-07-04 00:10:07.223,other,0.439,other_to_other,6.2860000000000005,A3_to_other,00
421,1505,70,246,19,25,,25,person,8122,2022-07-04 00:11:21.585,A3,70,246,19,25,,25,person,8125,2022-07-04 00:11:22.025,A3,0.44,A3_to_A3,68,245,21,30,,26,person,8132,2022-07-04 00:11:23.043,other,68,245,21,30,,26,person,8135,2022-07-04 00:11:23.477,other,0.43400000000000005,other_to_other,1.8920000000000001,A3_to_other,00
436,1598,191,14,24,31,,31,person,8655,2022-07-04 00:12:39.258,A1,188,13,29,29,285.0,30,person,8661,2022-07-04 00:12:40.129,A1,0.8710000000000001,A1_to_A1,168,29,45,45,,39,car,8675,2022-07-04 00:12:42.165,A1,516,48,133,69,94.0,85,car,8708,2022-07-04 00:12:46.982,A2,4.817,A1_to_A2,7.724,A1_to_A2,00
441,1627,470,8,19,17,,28,person,8722,2022-07-04 00:12:49.029,A2,444,8,21,17,270.0,36,person,8729,2022-07-04 00:12:50.046,A2,1.0170000000000001,A2_to_A2,141,265,84,62,,67,person,8796,2022-07-04 00:12:59.816,A3,141,265,84,62,,67,person,8799,2022-07-04 00:13:00.249,A3,0.43300000000000005,A3_to_A3,11.22,A2_to_A3,00
450,1657,340,39,26,27,,65,person,8801,2022-07-04 00:13:00.543,other,340,39,26,27,,65,person,8804,2022-07-04 00:13:00.979,other,0.43600000000000005,other_to_other,310,13,51,28,,29,car,8847,2022-07-04 00:13:07.240,A1,310,13,51,28,,29,car,8850,2022-07-04 00:13:07.679,A1,0.439,A1_to_A1,7.136,other_to_A1,00
455,1672,68,251,23,38,,25,person,8863,2022-07-04 00:13:09.571,A3,68,243,21,32,1.0,26,person,8872,2022-07-04 00:13:10.879,other,1.308,A3_to_other,68,246,21,27,,32,person,8877,2022-07-04 00:13:11.610,other,68,246,21,27,,32,person,8880,2022-07-04 00:13:12.047,other,0.437,other_to_other,2.476,A3_to_other,00
462,1691,69,245,20,26,,27,person,8979,2022-07-04 00:13:26.461,other,69,245,20,26,,27,person,8982,2022-07-04 00:13:26.897,other,0.43600000000000005,other_to_other,67,246,20,29,,26,person,9011,2022-07-04 00:13:31.131,other,69,253,23,33,164.0,26,person,9019,2022-07-04 00:13:32.298,A3,1.167,other_to_A3,5.837000000000001,other_to_A3,00
484,1778,68,246,20,30,,26,person,9414,2022-07-04 00:14:29.828,other,68,246,20,30,,26,person,9417,2022-07-04 00:14:30.262,other,0.43400000000000005,other_to_other,67,245,21,31,,27,person,9442,2022-07-04 00:14:33.918,other,70,246,22,28,94.0,30,person,9447,2022-07-04 00:14:34.638,A3,0.7200000000000001,other_to_A3,4.8100000000000005,other_to_A3,00
497,1833,402,31,28,25,,36,person,9616,2022-07-04 00:14:59.269,A2,265,30,49,27,270.0,27,person,9624,2022-07-04 00:15:00.451,A1,1.1820000000000002,A2_to_A1,402,31,28,25,,36,person,9616,2022-07-04 00:14:59.269,A2,265,30,49,27,270.0,27,person,9624,2022-07-04 00:15:00.451,A1,1.1820000000000002,A2_to_A1,1.1820000000000002,A2_to_A1,00
501,1855,69,253,25,41,,26,person,9710,2022-07-04 00:15:13.164,A3,68,240,21,29,355.0,30,person,9715,2022-07-04 00:15:13.907,other,0.743,A3_to_other,68,246,24,31,,35,person,9742,2022-07-04 00:15:17.904,other,68,246,24,31,,35,person,9745,2022-07-04 00:15:18.339,other,0.43500000000000005,other_to_other,5.175000000000001,A3_to_other,00
523,2023,68,246,22,31,,30,person,10584,2022-07-04 00:17:22.301,other,68,246,22,31,,30,person,10587,2022-07-04 00:17:22.742,other,0.441,other_to_other,68,253,24,38,,26,person,10706,2022-07-04 00:17:40.315,A3,68,253,24,38,,26,person,10709,2022-07-04 00:17:40.757,A3,0.442,A3_to_A3,18.456,other_to_A3,00
541,2103,68,246,22,31,,27,person,11178,2022-07-04 00:18:49.361,other,68,246,22,31,,27,person,11181,2022-07-04 00:18:49.797,other,0.43600000000000005,other_to_other,69,245,21,31,,32,person,11196,2022-07-04 00:18:52.006,other,68,255,25,36,185.0,30,person,11205,2022-07-04 00:18:53.317,A3,1.3110000000000002,other_to_A3,3.9560000000000004,other_to_A3,00
556,2191,67,246,23,33,,29,person,11852,2022-07-04 00:20:27.514,other,68,246,22,33,101.0,30,person,11856,2022-07-04 00:20:28.094,other,0.5800000000000001,other_to_other,67,253,24,39,,29,person,11956,2022-07-04 00:20:42.644,A3,67,253,24,39,,29,person,11959,2022-07-04 00:20:43.079,A3,0.43500000000000005,A3_to_A3,15.565000000000001,other_to_A3,00
565,2239,190,7,15,16,,32,person,12106,2022-07-04 00:21:04.584,A1,185,17,46,32,231.0,45,person,12118,2022-07-04 00:21:06.337,A1,1.7530000000000001,A1_to_A1,139,32,20,22,,34,person,12143,2022-07-04 00:21:10.035,A1,500,47,168,88,93.0,80,person,12202,2022-07-04 00:21:18.743,A2,8.708,A1_to_A2,14.159,A1_to_A2,00
579,2308,68,252,25,37,,30,person,12419,2022-07-04 00:21:50.897,A3,68,241,21,31,1.0,28,person,12425,2022-07-04 00:21:51.789,other,0.892,A3_to_other,68,246,24,34,,29,person,12482,2022-07-04 00:22:00.182,other,68,245,21,30,337.0,30,person,12491,2022-07-04 00:22:01.504,other,1.322,other_to_other,10.607000000000001,A3_to_other,00
584,2334,68,250,23,32,,28,person,12612,2022-07-04 00:22:19.510,A3,68,250,23,32,,28,person,12615,2022-07-04 00:22:19.953,A3,0.443,A3_to_A3,68,245,22,28,,29,person,12641,2022-07-04 00:22:23.798,other,68,245,22,28,,29,person,12644,2022-07-04 00:22:24.251,other,0.453,other_to_other,4.7410000000000005,A3_to_other,00
587,2352,68,245,23,33,,25,person,12722,2022-07-04 00:22:35.820,other,68,245,23,33,,25,person,12725,2022-07-04 00:22:36.266,other,0.446,other_to_other,68,247,23,29,,26,person,12830,2022-07-04 00:22:51.795,other,68,256,24,41,178.0,26,person,12835,2022-07-04 00:22:52.530,A3,0.7350000000000001,other_to_A3,16.71,other_to_A3,00
608,2460,68,246,21,27,,26,person,13525,2022-07-04 00:24:34.520,other,66,252,23,30,193.0,26,person,13535,2022-07-04 00:24:35.980,A3,1.4600000000000002,other_to_A3,68,246,21,27,,26,person,13525,2022-07-04 00:24:34.520,other,66,252,23,30,193.0,26,person,13535,2022-07-04 00:24:35.980,A3,1.4600000000000002,other_to_A3,1.4600000000000002,other_to_A3,00
647,2977,68,251,26,36,,27,person,16714,2022-07-04 00:32:20.356,A3,68,251,26,36,,27,person,16725,2022-07-04 00:32:21.980,A3,1.624,A3_to_A3,68,245,22,33,,26,person,16749,2022-07-04 00:32:25.476,other,69,246,23,30,143.0,30,person,16754,2022-07-04 00:32:26.206,other,0.7300000000000001,other_to_other,5.8500000000000005,A3_to_other,00
654,3137,68,253,24,43,,25,person,17617,2022-07-04 00:34:32.619,A3,68,253,24,43,,25,person,17620,2022-07-04 00:34:33.055,A3,0.43600000000000005,A3_to_A3,68,246,24,32,,27,person,17668,2022-07-04 00:34:40.054,other,68,246,24,32,,27,person,17671,2022-07-04 00:34:40.510,other,0.456,other_to_other,7.891000000000001,A3_to_other,00
678,3250,68,246,21,28,,26,person,18489,2022-07-04 00:36:40.644,other,68,246,21,28,,26,person,18492,2022-07-04 00:36:41.081,other,0.437,other_to_other,67,245,21,28,,31,person,18512,2022-07-04 00:36:44.036,other,70,248,20,30,129.0,28,person,18516,2022-07-04 00:36:44.619,A3,0.5830000000000001,other_to_A3,3.975,other_to_A3,00
681,3265,67,253,22,41,,33,person,18670,2022-07-04 00:37:07.147,A3,67,253,22,41,,33,person,18673,2022-07-04 00:37:07.587,A3,0.44,A3_to_A3,69,247,19,27,,28,person,18725,2022-07-04 00:37:15.230,other,69,247,19,27,,28,person,18728,2022-07-04 00:37:15.666,other,0.43600000000000005,other_to_other,8.519,A3_to_other,00
691,3322,68,246,22,31,,26,person,19187,2022-07-04 00:38:23.351,other,68,245,22,31,323.0,35,person,19191,2022-07-04 00:38:23.929,other,0.5780000000000001,other_to_other,69,251,24,40,,25,person,19209,2022-07-04 00:38:26.541,A3,69,251,24,40,,25,person,19212,2022-07-04 00:38:26.982,A3,0.441,A3_to_A3,3.6310000000000002,other_to_A3,00
699,3422,69,252,24,37,,30,person,19975,2022-07-04 00:40:19.107,A3,69,252,24,37,,30,person,19978,2022-07-04 00:40:19.548,A3,0.441,A3_to_A3,68,245,23,33,,25,person,20008,2022-07-04 00:40:24.001,other,68,245,23,33,,25,person,20011,2022-07-04 00:40:24.444,other,0.443,other_to_other,5.337000000000001,A3_to_other,00
704,3450,67,246,22,30,,31,person,20232,2022-07-04 00:40:56.690,other,68,245,22,30,36.0,28,person,20240,2022-07-04 00:40:57.849,other,1.159,other_to_other,68,251,23,35,,31,person,20243,2022-07-04 00:40:58.284,A3,68,251,23,35,,31,person,20246,2022-07-04 00:40:58.720,A3,0.43600000000000005,A3_to_A3,2.0300000000000002,other_to_A3,00
705,3454,68,251,23,32,,26,person,20260,2022-07-04 00:41:00.762,A3,68,251,23,32,,26,person,20263,2022-07-04 00:41:01.200,A3,0.438,A3_to_A3,68,246,22,30,,26,person,20264,2022-07-04 00:41:01.345,other,68,246,22,30,,26,person,20267,2022-07-04 00:41:01.790,other,0.445,other_to_other,1.028,A3_to_other,00
710,3492,69,253,23,42,,32,person,20557,2022-07-04 00:41:44.058,A3,69,253,23,42,,32,person,20560,2022-07-04 00:41:44.495,A3,0.437,A3_to_A3,69,246,20,30,,25,person,20561,2022-07-04 00:41:44.641,other,67,245,21,29,306.0,26,person,20565,2022-07-04 00:41:45.224,other,0.5830000000000001,other_to_other,1.1660000000000001,A3_to_other,00
715,3515,67,253,25,41,,31,person,20737,2022-07-04 00:42:10.286,A3,67,253,25,41,,31,person,20740,2022-07-04 00:42:10.724,A3,0.438,A3_to_A3,68,252,22,40,,30,person,20754,2022-07-04 00:42:12.784,A3,69,243,21,28,3.0,27,person,20760,2022-07-04 00:42:13.659,other,0.875,A3_to_other,3.373,A3_to_other,00
717,3528,67,246,22,30,,27,person,20843,2022-07-04 00:42:25.772,other,69,246,22,30,96.0,26,person,20848,2022-07-04 00:42:26.502,other,0.7300000000000001,other_to_other,68,246,19,26,,26,person,20897,2022-07-04 00:42:33.635,other,72,246,19,29,88.0,25,person,20901,2022-07-04 00:42:34.217,A3,0.5820000000000001,other_to_A3,8.445,other_to_A3,00
726,3565,67,251,22,33,,26,person,21096,2022-07-04 00:43:02.624,A3,67,243,20,27,5.0,25,person,21102,2022-07-04 00:43:03.495,other,0.8710000000000001,A3_to_other,67,251,22,33,,26,person,21096,2022-07-04 00:43:02.624,A3,67,243,20,27,5.0,25,person,21102,2022-07-04 00:43:03.495,other,0.8710000000000001,A3_to_other,0.8710000000000001,A3_to_other,00
727,3567,68,251,23,33,,25,person,21120,2022-07-04 00:43:06.117,A3,69,241,19,25,4.0,26,person,21126,2022-07-04 00:43:06.989,other,0.8720000000000001,A3_to_other,67,246,23,29,,28,person,21129,2022-07-04 00:43:07.423,other,67,246,23,29,,28,person,21132,2022-07-04 00:43:07.858,other,0.43500000000000005,other_to_other,1.741,A3_to_other,00
730,3575,68,254,25,42,,46,person,21217,2022-07-04 00:43:20.243,A3,68,254,25,42,,46,person,21220,2022-07-04 00:43:20.676,A3,0.43300000000000005,A3_to_A3,68,246,21,28,,27,person,21238,2022-07-04 00:43:23.300,other,68,246,21,28,,27,person,21241,2022-07-04 00:43:23.733,other,0.43300000000000005,other_to_other,3.49,A3_to_other,00
737,3597,68,253,23,44,,30,person,21563,2022-07-04 00:44:10.605,A3,68,239,20,28,0.0,28,person,21568,2022-07-04 00:44:11.334,other,0.7290000000000001,A3_to_other,68,246,20,28,,31,person,21574,2022-07-04 00:44:12.208,other,68,246,20,28,,31,person,21577,2022-07-04 00:44:12.644,other,0.43600000000000005,other_to_other,2.039,A3_to_other,00
