,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
143,93824,574,7,12,17,,29,person,1165525,2022-06-14 09:09:32.121,A4,566,13,11,23,234.0,41,person,1165531,2022-06-14 09:09:33.007,A4,0.886,A4_to_A4,551,16,18,31,,38,person,1165536,2022-06-14 09:09:33.745,A4,546,14,18,30,289.0,30,person,1165540,2022-06-14 09:09:34.328,other,0.5830000000000001,A4_to_other,2.2070000000000003,A4_to_other,09
154,93841,83,359,56,49,,28,person,1166105,2022-06-14 09:10:57.209,A3,132,165,43,44,354.0,38,person,1166141,2022-06-14 09:11:02.479,A1,5.2700000000000005,A3_to_A1,83,359,56,49,,28,person,1166105,2022-06-14 09:10:57.209,A3,132,165,43,44,354.0,38,person,1166141,2022-06-14 09:11:02.479,A1,5.2700000000000005,A3_to_A1,5.2700000000000005,A3_to_A1,09
155,93842,104,227,25,28,,28,person,1166123,2022-06-14 09:10:59.844,A3,104,227,25,28,,28,person,1166126,2022-06-14 09:11:00.284,A3,0.44,A3_to_A3,96,116,20,30,,25,person,1166187,2022-06-14 09:11:09.235,A1,89,117,27,28,257.0,29,person,1166191,2022-06-14 09:11:09.818,A1,0.5830000000000001,A1_to_A1,9.974,A3_to_A1,09
210,93919,623,323,34,45,,41,person,1167374,2022-06-14 09:14:02.571,A2,196,14,15,32,310.0,27,person,1167470,2022-06-14 09:14:16.711,A1,14.14,A2_to_A1,623,323,34,45,,41,person,1167374,2022-06-14 09:14:02.571,A2,196,14,15,32,310.0,27,person,1167470,2022-06-14 09:14:16.711,A1,14.14,A2_to_A1,14.14,A2_to_A1,09
212,93926,371,5,16,12,,26,person,1167470,2022-06-14 09:14:16.711,other,400,6,13,13,90.0,29,person,1167478,2022-06-14 09:14:17.887,A2,1.1760000000000002,other_to_A2,546,24,18,48,,58,person,1167506,2022-06-14 09:14:22.000,A4,643,88,13,38,124.0,50,person,1167529,2022-06-14 09:14:25.383,A2,3.383,A4_to_A2,8.672,other_to_A2,09
214,93930,96,115,22,27,,28,person,1167592,2022-06-14 09:14:34.625,A1,653,266,35,48,118.0,32,person,1167644,2022-06-14 09:14:42.262,A2,7.6370000000000005,A1_to_A2,96,115,22,27,,28,person,1167592,2022-06-14 09:14:34.625,A1,653,266,35,48,118.0,32,person,1167644,2022-06-14 09:14:42.262,A2,7.6370000000000005,A1_to_A2,7.6370000000000005,A1_to_A2,09
218,93935,116,116,26,34,,57,person,1168074,2022-06-14 09:15:44.858,A1,186,410,71,45,174.0,42,person,1168156,2022-06-14 09:15:56.742,A3,11.884,A1_to_A3,160,437,89,67,,28,person,1168158,2022-06-14 09:15:57.034,A3,134,480,79,25,211.0,27,person,1168166,2022-06-14 09:15:58.196,A3,1.1620000000000001,A3_to_A3,13.338000000000001,A1_to_A3,09
219,93937,140,216,14,35,,43,person,1168116,2022-06-14 09:15:50.952,other,140,216,14,35,,43,person,1168119,2022-06-14 09:15:51.385,other,0.43300000000000005,other_to_other,125,233,47,48,,33,person,1168121,2022-06-14 09:15:51.674,A3,144,315,67,37,170.0,57,person,1168140,2022-06-14 09:15:54.426,A3,2.7520000000000002,A3_to_A3,3.474,other_to_A3,09
220,93940,622,340,35,65,,35,person,1168219,2022-06-14 09:16:05.895,A2,190,156,42,48,202.0,27,person,1168290,2022-06-14 09:16:16.198,A1,10.303,A2_to_A1,192,155,42,47,,26,person,1168301,2022-06-14 09:16:17.788,A1,143,158,37,43,178.0,68,person,1168354,2022-06-14 09:16:25.469,A1,7.681,A1_to_A1,19.574,A2_to_A1,09
221,93941,625,356,28,39,,41,person,1168230,2022-06-14 09:16:07.491,A2,73,444,60,34,192.0,26,person,1168392,2022-06-14 09:16:30.997,A3,23.506,A2_to_A3,625,356,28,39,,41,person,1168230,2022-06-14 09:16:07.491,A2,73,444,60,34,192.0,26,person,1168392,2022-06-14 09:16:30.997,A3,23.506,A2_to_A3,23.506,A2_to_A3,09
224,93946,136,460,75,41,,40,person,1168366,2022-06-14 09:16:27.213,A3,591,8,12,29,334.0,70,person,1168433,2022-06-14 09:16:36.952,A4,9.739,A3_to_A4,136,460,75,41,,40,person,1168366,2022-06-14 09:16:27.213,A3,591,8,12,29,334.0,70,person,1168433,2022-06-14 09:16:36.952,A4,9.739,A3_to_A4,9.739,A3_to_A4,09
226,93948,176,460,77,39,,49,person,1168409,2022-06-14 09:16:33.473,A3,616,42,14,33,100.0,62,person,1168523,2022-06-14 09:16:50.001,A4,16.528000000000002,A3_to_A4,617,40,17,32,,30,person,1168524,2022-06-14 09:16:50.145,A4,617,40,17,32,,30,person,1168527,2022-06-14 09:16:50.580,A4,0.43500000000000005,A4_to_A4,17.107,A3_to_A4,09
227,93949,257,435,70,51,,39,person,1168417,2022-06-14 09:16:34.630,A3,410,310,53,56,48.0,64,person,1168437,2022-06-14 09:16:37.533,A2,2.903,A3_to_A2,611,12,9,25,,31,person,1168555,2022-06-14 09:16:54.630,A4,612,11,10,25,62.0,31,person,1168559,2022-06-14 09:16:55.207,A4,0.5770000000000001,A4_to_A4,20.577,A3_to_A4,09
260,93995,361,6,15,15,,47,person,1169375,2022-06-14 09:18:53.678,A1,374,8,13,17,98.0,29,person,1169383,2022-06-14 09:18:54.840,other,1.1620000000000001,A1_to_other,85,455,57,33,,35,person,1169480,2022-06-14 09:19:08.927,A3,85,455,57,33,,35,person,1169483,2022-06-14 09:19:09.359,A3,0.43200000000000005,A3_to_A3,15.681000000000001,A1_to_A3,09
265,94008,206,366,53,53,,30,person,1169422,2022-06-14 09:19:00.510,A3,582,41,17,41,41.0,88,person,1169460,2022-06-14 09:19:06.020,A4,5.510000000000001,A3_to_A4,583,40,15,41,,28,person,1169461,2022-06-14 09:19:06.164,A4,586,27,15,35,13.0,46,person,1169467,2022-06-14 09:19:07.036,A4,0.8720000000000001,A4_to_A4,6.526000000000001,A3_to_A4,09
267,94010,178,188,22,27,,54,person,1169444,2022-06-14 09:19:03.698,A1,178,188,22,27,,54,person,1169447,2022-06-14 09:19:04.133,A1,0.43500000000000005,A1_to_A1,163,277,14,23,,28,person,1169458,2022-06-14 09:19:05.728,A3,163,277,14,23,,28,person,1169461,2022-06-14 09:19:06.164,A3,0.43600000000000005,A3_to_A3,2.466,A1_to_A3,09
268,94012,177,208,11,23,,29,person,1169448,2022-06-14 09:19:04.278,A1,173,255,11,21,185.0,42,person,1169458,2022-06-14 09:19:05.728,A3,1.4500000000000002,A1_to_A3,177,208,11,23,,29,person,1169448,2022-06-14 09:19:04.278,A1,173,255,11,21,185.0,42,person,1169458,2022-06-14 09:19:05.728,A3,1.4500000000000002,A1_to_A3,1.4500000000000002,A1_to_A3,09
273,94023,621,319,37,56,,57,person,1169521,2022-06-14 09:19:14.868,A2,144,488,91,20,218.0,26,person,1169568,2022-06-14 09:19:21.681,A3,6.813000000000001,A2_to_A3,621,319,37,56,,57,person,1169521,2022-06-14 09:19:14.868,A2,144,488,91,20,218.0,26,person,1169568,2022-06-14 09:19:21.681,A3,6.813000000000001,A2_to_A3,6.813000000000001,A2_to_A3,09
274,94024,82,338,54,37,,31,person,1169596,2022-06-14 09:19:25.748,A3,86,331,56,45,27.0,31,person,1169601,2022-06-14 09:19:26.473,A3,0.7250000000000001,A3_to_A3,96,117,22,29,,34,person,1169830,2022-06-14 09:19:59.811,A1,88,116,22,29,260.0,33,person,1169844,2022-06-14 09:20:01.841,A1,2.0300000000000002,A1_to_A1,36.093,A3_to_A1,09
281,94034,94,282,21,35,,27,person,1169750,2022-06-14 09:19:48.210,A3,94,282,21,35,,27,person,1169753,2022-06-14 09:19:48.645,A3,0.43500000000000005,A3_to_A3,89,271,21,36,,35,person,1169754,2022-06-14 09:19:48.791,A3,117,156,36,37,357.0,32,person,1169789,2022-06-14 09:19:53.874,A1,5.083,A3_to_A1,5.664000000000001,A3_to_A1,09
303,94062,89,116,28,28,,30,person,1170850,2022-06-14 09:22:28.522,A1,89,116,28,28,,30,person,1170853,2022-06-14 09:22:28.955,A1,0.43300000000000005,A1_to_A1,65,340,39,55,,42,person,1170972,2022-06-14 09:22:46.250,A3,65,340,39,55,,42,person,1170975,2022-06-14 09:22:46.690,A3,0.44,A3_to_A3,18.168000000000003,A1_to_A3,09
309,94069,118,146,27,32,,76,person,1170913,2022-06-14 09:22:37.675,A1,124,203,42,44,190.0,29,person,1170943,2022-06-14 09:22:42.024,other,4.349,A1_to_other,118,146,27,32,,76,person,1170913,2022-06-14 09:22:37.675,A1,124,203,42,44,190.0,29,person,1170943,2022-06-14 09:22:42.024,other,4.349,A1_to_other,4.349,A1_to_other,09
331,94097,96,127,27,27,,29,person,1171451,2022-06-14 09:23:56.106,A1,134,166,35,42,152.0,74,person,1171479,2022-06-14 09:24:00.214,A1,4.1080000000000005,A1_to_A1,129,187,41,48,,33,person,1171483,2022-06-14 09:24:00.796,other,129,195,36,38,182.0,27,person,1171487,2022-06-14 09:24:01.374,other,0.5780000000000001,other_to_other,5.268000000000001,A1_to_other,09
353,94127,92,118,11,19,,27,person,1171974,2022-06-14 09:25:12.845,A1,92,118,11,19,,27,person,1171977,2022-06-14 09:25:13.286,A1,0.441,A1_to_A1,460,11,17,24,,55,person,1172052,2022-06-14 09:25:24.306,A2,485,10,12,21,87.0,26,person,1172058,2022-06-14 09:25:25.191,A2,0.885,A2_to_A2,12.346,A1_to_A2,09
355,94132,545,16,12,34,,40,person,1172012,2022-06-14 09:25:18.422,other,558,15,16,33,88.0,29,person,1172021,2022-06-14 09:25:19.747,A4,1.3250000000000002,other_to_A4,561,13,13,28,,34,person,1172022,2022-06-14 09:25:19.894,A4,564,12,11,27,72.0,33,person,1172028,2022-06-14 09:25:20.767,A4,0.8730000000000001,A4_to_A4,2.345,other_to_A4,09
361,94142,386,5,18,13,,31,person,1172320,2022-06-14 09:26:03.647,A2,373,6,18,13,268.0,32,person,1172329,2022-06-14 09:26:04.971,other,1.324,A2_to_other,355,8,12,18,,25,person,1172348,2022-06-14 09:26:07.758,A1,364,13,19,26,100.0,62,person,1172378,2022-06-14 09:26:12.174,other,4.416,A1_to_other,8.527000000000001,A2_to_other,09
363,94147,373,7,15,16,,32,person,1172349,2022-06-14 09:26:07.905,other,372,8,11,19,241.0,45,person,1172355,2022-06-14 09:26:08.798,other,0.893,other_to_other,342,13,16,28,,54,person,1172380,2022-06-14 09:26:12.471,A1,85,473,71,23,213.0,47,person,1172479,2022-06-14 09:26:27.048,A3,14.577000000000002,A1_to_A3,19.143,other_to_A3,09
368,94155,359,14,21,31,,61,person,1172380,2022-06-14 09:26:12.471,other,310,47,27,53,232.0,93,person,1172397,2022-06-14 09:26:15.008,A1,2.5370000000000004,other_to_A1,359,14,21,31,,61,person,1172380,2022-06-14 09:26:12.471,other,310,47,27,53,232.0,93,person,1172397,2022-06-14 09:26:15.008,A1,2.5370000000000004,other_to_A1,2.5370000000000004,other_to_A1,09
414,94212,621,357,37,46,,26,person,1173535,2022-06-14 09:29:01.741,A2,169,173,53,56,278.0,75,person,1173586,2022-06-14 09:29:09.221,A1,7.48,A2_to_A1,621,357,37,46,,26,person,1173535,2022-06-14 09:29:01.741,A2,169,173,53,56,278.0,75,person,1173586,2022-06-14 09:29:09.221,A1,7.48,A2_to_A1,7.48,A2_to_A1,09
451,94257,304,403,55,44,,45,person,1174258,2022-06-14 09:30:47.396,A3,374,349,36,50,52.0,67,person,1174265,2022-06-14 09:30:48.409,other,1.0130000000000001,A3_to_other,304,403,55,44,,45,person,1174258,2022-06-14 09:30:47.396,A3,374,349,36,50,52.0,67,person,1174265,2022-06-14 09:30:48.409,other,1.0130000000000001,A3_to_other,1.0130000000000001,A3_to_other,09
468,94281,106,304,55,36,,33,person,1174595,2022-06-14 09:31:36.377,A3,118,254,51,53,13.0,58,person,1174603,2022-06-14 09:31:37.554,A3,1.177,A3_to_A3,128,235,34,44,,31,person,1174605,2022-06-14 09:31:37.845,A3,116,199,46,48,341.0,29,person,1174613,2022-06-14 09:31:39.020,other,1.175,A3_to_other,2.6430000000000002,A3_to_other,09
527,94356,299,412,58,50,,67,person,1176096,2022-06-14 09:35:16.636,A3,611,23,14,26,342.0,28,person,1176155,2022-06-14 09:35:25.273,A4,8.637,A3_to_A4,299,412,58,50,,67,person,1176096,2022-06-14 09:35:16.636,A3,611,23,14,26,342.0,28,person,1176155,2022-06-14 09:35:25.273,A4,8.637,A3_to_A4,8.637,A3_to_A4,09
528,94357,138,460,76,40,,45,person,1176196,2022-06-14 09:35:31.215,A3,597,37,13,38,31.0,38,person,1176290,2022-06-14 09:35:44.824,A4,13.609,A3_to_A4,613,12,26,25,,27,car,1176300,2022-06-14 09:35:46.270,A4,626,39,32,61,158.0,39,car,1176312,2022-06-14 09:35:48.005,A4,1.735,A4_to_A4,16.790000000000003,A3_to_A4,09
533,94365,308,453,39,54,,35,person,1176433,2022-06-14 09:36:05.533,A3,319,444,38,61,53.0,35,person,1176437,2022-06-14 09:36:06.165,other,0.632,A3_to_other,339,416,30,57,,28,person,1176439,2022-06-14 09:36:06.460,other,376,365,52,71,36.0,37,person,1176443,2022-06-14 09:36:07.037,other,0.5770000000000001,other_to_other,1.504,A3_to_other,09
535,94368,429,316,47,71,,87,person,1176482,2022-06-14 09:36:12.692,A2,184,465,74,48,210.0,62,person,1176527,2022-06-14 09:36:19.211,A3,6.519,A2_to_A3,429,316,47,71,,87,person,1176482,2022-06-14 09:36:12.692,A2,184,465,74,48,210.0,62,person,1176527,2022-06-14 09:36:19.211,A3,6.519,A2_to_A3,6.519,A2_to_A3,09
537,94370,47,260,16,26,,30,person,1176494,2022-06-14 09:36:14.437,other,47,260,16,26,,30,person,1176497,2022-06-14 09:36:14.874,other,0.437,other_to_other,118,134,16,20,,25,person,1176564,2022-06-14 09:36:24.572,A1,118,134,16,20,,25,person,1176567,2022-06-14 09:36:25.008,A1,0.43600000000000005,A1_to_A1,10.571000000000002,other_to_A1,09
538,94371,142,40,13,17,,43,person,1176496,2022-06-14 09:36:14.729,A1,673,125,32,47,114.0,46,person,1176539,2022-06-14 09:36:20.949,A2,6.220000000000001,A1_to_A2,142,40,13,17,,43,person,1176496,2022-06-14 09:36:14.729,A1,673,125,32,47,114.0,46,person,1176539,2022-06-14 09:36:20.949,A2,6.220000000000001,A1_to_A2,6.220000000000001,A1_to_A2,09
573,94422,458,6,17,13,,38,person,1177012,2022-06-14 09:37:29.490,A2,458,6,17,13,,38,person,1177015,2022-06-14 09:37:29.928,A2,0.438,A2_to_A2,428,11,13,27,,48,person,1177021,2022-06-14 09:37:30.805,A2,92,331,55,45,218.0,34,person,1177091,2022-06-14 09:37:41.084,A3,10.279,A2_to_A3,11.594000000000001,A2_to_A3,09
576,94428,126,118,30,37,,46,person,1177100,2022-06-14 09:37:42.402,A1,125,207,47,43,205.0,56,person,1177133,2022-06-14 09:37:47.239,other,4.837000000000001,A1_to_other,126,118,30,37,,46,person,1177100,2022-06-14 09:37:42.402,A1,125,207,47,43,205.0,56,person,1177133,2022-06-14 09:37:47.239,other,4.837000000000001,A1_to_other,4.837000000000001,A1_to_other,09
582,94435,113,150,18,24,,43,person,1177119,2022-06-14 09:37:45.177,A1,112,177,26,29,182.0,42,person,1177126,2022-06-14 09:37:46.205,other,1.028,A1_to_other,113,150,18,24,,43,person,1177119,2022-06-14 09:37:45.177,A1,112,177,26,29,182.0,42,person,1177126,2022-06-14 09:37:46.205,other,1.028,A1_to_other,1.028,A1_to_other,09
587,94442,112,218,43,51,,80,person,1177198,2022-06-14 09:37:56.760,A3,115,196,41,45,7.0,26,person,1177203,2022-06-14 09:37:57.494,other,0.7340000000000001,A3_to_other,109,142,30,37,,52,person,1177218,2022-06-14 09:37:59.686,A1,104,132,27,29,330.0,26,person,1177224,2022-06-14 09:38:00.567,A1,0.881,A1_to_A1,3.8070000000000004,A3_to_A1,09
592,94450,435,17,15,40,,32,person,1177222,2022-06-14 09:38:00.274,A2,435,-6,12,15,0.0,37,person,1177226,2022-06-14 09:38:00.862,other,0.5880000000000001,A2_to_other,435,17,15,40,,32,person,1177222,2022-06-14 09:38:00.274,A2,435,-6,12,15,0.0,37,person,1177226,2022-06-14 09:38:00.862,other,0.5880000000000001,A2_to_other,0.5880000000000001,A2_to_other,09
605,94470,619,354,41,83,,61,person,1177336,2022-06-14 09:38:17.018,A2,511,11,8,22,90.0,30,person,1177497,2022-06-14 09:38:40.743,A2,23.725,A2_to_A2,512,14,12,29,,31,person,1177502,2022-06-14 09:38:41.469,A2,148,480,71,21,220.0,30,person,1177617,2022-06-14 09:38:58.177,A3,16.708000000000002,A2_to_A3,41.159000000000006,A2_to_A3,09
615,94483,193,109,21,25,,30,person,1177435,2022-06-14 09:38:31.570,A1,248,62,14,26,40.0,28,person,1177446,2022-06-14 09:38:33.203,A1,1.633,A1_to_A1,351,19,15,40,,66,person,1177466,2022-06-14 09:38:36.156,A1,368,13,18,34,70.0,66,person,1177471,2022-06-14 09:38:36.888,other,0.7320000000000001,A1_to_other,5.3180000000000005,A1_to_other,09
616,94485,635,61,9,37,,35,person,1177448,2022-06-14 09:38:33.499,A4,635,62,9,36,174.0,30,person,1177454,2022-06-14 09:38:34.390,A4,0.891,A4_to_A4,93,463,55,32,,30,person,1177595,2022-06-14 09:38:54.974,A3,106,463,63,33,86.0,47,person,1177600,2022-06-14 09:38:55.704,A3,0.7300000000000001,A3_to_A3,22.205000000000002,A4_to_A3,09
619,94490,634,58,11,29,,32,person,1177466,2022-06-14 09:38:36.156,A4,583,56,16,38,184.0,29,person,1177516,2022-06-14 09:38:43.500,A2,7.344,A4_to_A2,634,58,11,29,,32,person,1177466,2022-06-14 09:38:36.156,A4,583,56,16,38,184.0,29,person,1177516,2022-06-14 09:38:43.500,A2,7.344,A4_to_A2,7.344,A4_to_A2,09
621,94492,630,94,18,43,,40,person,1177469,2022-06-14 09:38:36.596,A2,536,19,14,44,300.0,26,person,1177514,2022-06-14 09:38:43.210,other,6.614000000000001,A2_to_other,630,94,18,43,,40,person,1177469,2022-06-14 09:38:36.596,A2,536,19,14,44,300.0,26,person,1177514,2022-06-14 09:38:43.210,other,6.614000000000001,A2_to_other,6.614000000000001,A2_to_other,09
628,94499,634,86,12,54,,41,person,1177480,2022-06-14 09:38:38.231,A2,201,479,59,30,208.0,59,person,1177594,2022-06-14 09:38:54.829,A3,16.598000000000003,A2_to_A3,634,86,12,54,,41,person,1177480,2022-06-14 09:38:38.231,A2,201,479,59,30,208.0,59,person,1177594,2022-06-14 09:38:54.829,A3,16.598000000000003,A2_to_A3,16.598000000000003,A2_to_A3,09
629,94500,598,79,23,46,,38,person,1177481,2022-06-14 09:38:38.378,A2,558,63,24,40,289.0,37,person,1177492,2022-06-14 09:38:40.010,A2,1.6320000000000001,A2_to_A2,534,40,20,41,,45,person,1177544,2022-06-14 09:38:47.580,A2,197,434,67,33,219.0,46,person,1177618,2022-06-14 09:38:58.321,A3,10.741000000000001,A2_to_A3,19.943,A2_to_A3,09
630,94502,545,51,18,51,,69,person,1177495,2022-06-14 09:38:40.451,A2,199,315,82,56,211.0,27,person,1177569,2022-06-14 09:38:51.208,A3,10.757000000000001,A2_to_A3,545,51,18,51,,69,person,1177495,2022-06-14 09:38:40.451,A2,199,315,82,56,211.0,27,person,1177569,2022-06-14 09:38:51.208,A3,10.757000000000001,A2_to_A3,10.757000000000001,A2_to_A3,09
631,94503,612,51,12,34,,26,person,1177497,2022-06-14 09:38:40.743,A4,593,53,16,48,261.0,37,person,1177510,2022-06-14 09:38:42.629,other,1.8860000000000001,A4_to_other,575,48,23,45,,30,person,1177519,2022-06-14 09:38:43.942,A2,245,484,69,20,214.0,30,person,1177611,2022-06-14 09:38:57.304,A3,13.362,A2_to_A3,16.561,A4_to_A3,09
634,94508,515,30,18,48,,28,person,1177514,2022-06-14 09:38:43.210,A2,515,30,18,48,,28,person,1177517,2022-06-14 09:38:43.659,A2,0.449,A2_to_A2,449,21,24,31,,36,person,1177549,2022-06-14 09:38:48.308,A2,200,294,104,73,202.0,80,person,1177600,2022-06-14 09:38:55.704,A3,7.396000000000001,A2_to_A3,12.494000000000002,A2_to_A3,09
635,94518,441,31,14,40,,44,person,1177536,2022-06-14 09:38:46.412,A2,202,181,26,31,237.0,29,person,1177554,2022-06-14 09:38:49.031,A1,2.619,A2_to_A1,441,31,14,40,,44,person,1177536,2022-06-14 09:38:46.412,A2,202,181,26,31,237.0,29,person,1177554,2022-06-14 09:38:49.031,A1,2.619,A2_to_A1,2.619,A2_to_A1,09
638,94524,484,15,18,34,,30,person,1177541,2022-06-14 09:38:47.141,A2,98,471,67,32,211.0,42,person,1177630,2022-06-14 09:39:00.055,A3,12.914000000000001,A2_to_A3,92,472,45,15,,26,person,1177632,2022-06-14 09:39:00.348,A3,92,472,45,15,,26,person,1177635,2022-06-14 09:39:00.781,A3,0.43300000000000005,A3_to_A3,13.64,A2_to_A3,09
643,94534,484,58,24,48,,68,person,1177561,2022-06-14 09:38:50.048,A2,317,291,59,78,213.0,93,person,1177600,2022-06-14 09:38:55.704,other,5.656000000000001,A2_to_other,484,58,24,48,,68,person,1177561,2022-06-14 09:38:50.048,A2,317,291,59,78,213.0,93,person,1177600,2022-06-14 09:38:55.704,other,5.656000000000001,A2_to_other,5.656000000000001,A2_to_other,09
678,94578,618,319,44,47,,27,person,1178316,2022-06-14 09:40:40.075,A2,160,26,11,17,350.0,30,person,1178381,2022-06-14 09:40:49.495,A1,9.42,A2_to_A1,146,30,10,19,,25,person,1178388,2022-06-14 09:40:50.512,A1,143,31,11,18,243.0,35,person,1178394,2022-06-14 09:40:51.380,A1,0.8680000000000001,A1_to_A1,11.305000000000001,A2_to_A1,09
679,94580,103,112,29,33,,61,person,1178425,2022-06-14 09:40:55.874,A1,107,119,26,30,148.0,46,person,1178433,2022-06-14 09:40:57.036,A1,1.1620000000000001,A1_to_A1,108,116,30,32,,27,person,1178434,2022-06-14 09:40:57.179,A1,158,234,30,41,166.0,27,person,1178470,2022-06-14 09:41:02.386,other,5.207000000000001,A1_to_other,6.5120000000000005,A1_to_other,09
683,94585,134,164,30,31,,68,person,1178462,2022-06-14 09:41:01.227,A1,108,215,33,52,206.0,29,person,1178469,2022-06-14 09:41:02.241,A3,1.014,A1_to_A3,134,164,30,31,,68,person,1178462,2022-06-14 09:41:01.227,A1,108,215,33,52,206.0,29,person,1178469,2022-06-14 09:41:02.241,A3,1.014,A1_to_A3,1.014,A1_to_A3,09
