,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
3376,431118,130,49,43,40,,32,person,4259298,2022-10-10 03:26:59.972,A1,403,48,150,80,94.0,58,car,4259324,2022-10-10 03:27:03.776,A2,3.8040000000000003,A1_to_A2,130,49,43,40,,32,person,4259298,2022-10-10 03:26:59.972,A1,403,48,150,80,94.0,58,car,4259324,2022-10-10 03:27:03.776,A2,3.8040000000000003,A1_to_A2,3.8040000000000003,A1_to_A2,03
5755,438054,522,23,25,47,,49,person,4314930,2022-10-10 05:42:22.811,A2,522,23,25,47,,49,person,4314933,2022-10-10 05:42:23.251,A2,0.44,A2_to_A2,522,22,28,47,,44,person,4314984,2022-10-10 05:42:30.699,A2,534,23,29,46,91.0,25,person,4315000,2022-10-10 05:42:33.025,other,2.326,A2_to_other,10.214,A2_to_other,05
5935,438748,65,213,51,52,,28,person,4316733,2022-10-10 05:46:45.844,other,63,215,52,54,227.0,32,person,4316738,2022-10-10 05:46:46.577,other,0.7330000000000001,other_to_other,64,214,49,53,,26,person,4316865,2022-10-10 05:47:05.154,other,74,272,21,35,170.0,27,person,4316870,2022-10-10 05:47:05.888,A3,0.7340000000000001,other_to_A3,20.044,other_to_A3,05
5955,438851,70,244,19,31,,31,person,4316921,2022-10-10 05:47:13.358,other,71,245,19,32,127.0,37,person,4316929,2022-10-10 05:47:14.537,A3,1.179,other_to_A3,70,244,19,31,,31,person,4316921,2022-10-10 05:47:13.358,other,71,245,19,32,127.0,37,person,4316929,2022-10-10 05:47:14.537,A3,1.179,other_to_A3,1.179,other_to_A3,05
5966,438878,70,246,21,38,,31,person,4316988,2022-10-10 05:47:23.195,A3,63,193,48,49,352.0,33,person,4316995,2022-10-10 05:47:24.218,other,1.0230000000000001,A3_to_other,64,212,51,51,,26,person,4316997,2022-10-10 05:47:24.507,other,65,212,49,52,212.0,32,person,4317009,2022-10-10 05:47:26.266,other,1.7590000000000001,other_to_other,3.071,A3_to_other,05
5969,438892,70,245,21,33,,26,person,4317030,2022-10-10 05:47:29.352,other,71,245,22,34,92.0,29,person,4317034,2022-10-10 05:47:29.938,A3,0.5860000000000001,other_to_A3,70,245,21,33,,26,person,4317030,2022-10-10 05:47:29.352,other,71,245,22,34,92.0,29,person,4317034,2022-10-10 05:47:29.938,A3,0.5860000000000001,other_to_A3,0.5860000000000001,other_to_A3,05
5980,438917,65,211,51,49,,34,person,4317098,2022-10-10 05:47:39.343,other,74,286,21,33,172.0,30,person,4317102,2022-10-10 05:47:39.929,A3,0.5860000000000001,other_to_A3,65,211,51,49,,34,person,4317098,2022-10-10 05:47:39.343,other,74,286,21,33,172.0,30,person,4317102,2022-10-10 05:47:39.929,A3,0.5860000000000001,other_to_A3,0.5860000000000001,other_to_A3,05
6007,438979,70,245,21,35,,45,person,4317250,2022-10-10 05:48:01.667,other,71,245,19,33,104.0,35,person,4317257,2022-10-10 05:48:02.695,A3,1.028,other_to_A3,70,245,21,35,,45,person,4317250,2022-10-10 05:48:01.667,other,71,245,19,33,104.0,35,person,4317257,2022-10-10 05:48:02.695,A3,1.028,other_to_A3,1.028,other_to_A3,05
6017,439003,65,212,50,51,,26,person,4317344,2022-10-10 05:48:15.436,other,64,213,51,51,211.0,35,person,4317354,2022-10-10 05:48:16.904,other,1.4680000000000002,other_to_other,64,212,50,49,,40,person,4317374,2022-10-10 05:48:19.836,other,77,285,20,32,169.0,25,person,4317378,2022-10-10 05:48:20.424,A3,0.5880000000000001,other_to_A3,4.988,other_to_A3,05
6034,439054,67,211,46,49,,28,person,4317552,2022-10-10 05:48:45.919,other,74,286,22,34,175.0,29,person,4317556,2022-10-10 05:48:46.507,A3,0.5880000000000001,other_to_A3,67,211,46,49,,28,person,4317552,2022-10-10 05:48:45.919,other,74,286,22,34,175.0,29,person,4317556,2022-10-10 05:48:46.507,A3,0.5880000000000001,other_to_A3,0.5880000000000001,other_to_A3,05
6052,439086,70,243,19,31,,32,person,4317822,2022-10-10 05:49:25.561,other,70,243,19,31,,32,person,4317825,2022-10-10 05:49:26.005,other,0.444,other_to_other,70,246,22,32,,25,person,4317833,2022-10-10 05:49:27.196,A3,70,246,22,32,,25,person,4317836,2022-10-10 05:49:27.639,A3,0.443,A3_to_A3,2.0780000000000003,other_to_A3,05
6054,439089,64,211,47,50,,27,person,4317843,2022-10-10 05:49:28.674,other,64,211,47,50,,27,person,4317846,2022-10-10 05:49:29.114,other,0.44,other_to_other,65,211,47,47,,26,person,4317869,2022-10-10 05:49:32.488,other,74,271,21,31,172.0,28,person,4317874,2022-10-10 05:49:33.214,A3,0.7260000000000001,other_to_A3,4.54,other_to_A3,05
6200,439386,552,25,33,51,,29,person,4320051,2022-10-10 05:54:52.360,A4,545,25,26,51,265.0,28,person,4320056,2022-10-10 05:54:53.093,other,0.7330000000000001,A4_to_other,552,25,33,51,,29,person,4320051,2022-10-10 05:54:52.360,A4,545,25,26,51,265.0,28,person,4320056,2022-10-10 05:54:53.093,other,0.7330000000000001,A4_to_other,0.7330000000000001,A4_to_other,05
6221,439530,155,125,28,34,,67,person,4321033,2022-10-10 05:57:16.495,A1,163,119,33,48,52.0,27,person,4321039,2022-10-10 05:57:17.376,A1,0.881,A1_to_A1,175,124,28,34,,32,person,4321043,2022-10-10 05:57:17.971,A1,498,256,27,29,122.0,30,person,4321129,2022-10-10 05:57:30.617,A2,12.646,A1_to_A2,14.122000000000002,A1_to_A2,05
6222,439533,141,150,42,35,,35,person,4321045,2022-10-10 05:57:18.265,A1,211,156,83,72,66.0,37,person,4321076,2022-10-10 05:57:22.826,A1,4.561,A1_to_A1,204,180,46,45,,72,person,4321077,2022-10-10 05:57:22.976,A1,403,252,57,70,84.0,36,person,4321122,2022-10-10 05:57:29.597,A2,6.621,A1_to_A2,11.332,A1_to_A2,05
6269,439635,378,219,88,106,,45,person,4324016,2022-10-10 06:04:33.387,A2,173,118,39,43,294.0,39,person,4324048,2022-10-10 06:04:38.085,A1,4.698,A2_to_A1,156,122,39,45,,38,person,4324052,2022-10-10 06:04:38.671,A1,119,114,30,41,286.0,48,person,4324065,2022-10-10 06:04:40.571,A1,1.9000000000000001,A1_to_A1,7.184,A2_to_A1,06
6290,439736,79,105,19,24,,29,person,4328031,2022-10-10 06:14:19.773,A1,79,105,19,24,,29,person,4328034,2022-10-10 06:14:20.215,A1,0.442,A1_to_A1,497,265,50,40,,51,person,4328133,2022-10-10 06:14:34.779,A2,497,265,50,40,,51,person,4328136,2022-10-10 06:14:35.220,A2,0.441,A2_to_A2,15.447000000000001,A1_to_A2,06
6309,439802,78,107,17,19,,33,person,4330271,2022-10-10 06:19:47.100,A1,78,107,18,20,104.0,47,person,4330275,2022-10-10 06:19:47.683,A1,0.5830000000000001,A1_to_A1,115,115,30,32,,25,person,4330300,2022-10-10 06:19:51.346,A1,637,330,52,47,120.0,33,person,4330364,2022-10-10 06:20:00.723,A2,9.377,A1_to_A2,13.623000000000001,A1_to_A2,06
6319,439818,129,122,27,34,,37,person,4331457,2022-10-10 06:22:40.267,A1,174,142,29,28,117.0,57,person,4331470,2022-10-10 06:22:42.178,A1,1.911,A1_to_A1,289,169,57,77,,42,person,4331488,2022-10-10 06:22:44.815,A2,379,224,34,54,121.0,28,person,4331496,2022-10-10 06:22:45.990,A2,1.175,A2_to_A2,5.723000000000001,A1_to_A2,06
6337,439844,132,118,37,40,,67,person,4334147,2022-10-10 06:29:13.768,A1,624,231,75,70,58.0,47,person,4334209,2022-10-10 06:29:22.896,A2,9.128,A1_to_A2,132,118,37,40,,67,person,4334147,2022-10-10 06:29:13.768,A1,624,231,75,70,58.0,47,person,4334209,2022-10-10 06:29:22.896,A2,9.128,A1_to_A2,9.128,A1_to_A2,06
6347,439857,108,254,28,33,,26,person,4334760,2022-10-10 06:30:43.788,A3,136,196,69,77,25.0,41,person,4334767,2022-10-10 06:30:44.816,other,1.028,A3_to_other,153,178,47,49,,49,person,4334775,2022-10-10 06:30:45.986,A1,335,9,19,24,77.0,49,person,4334827,2022-10-10 06:30:53.602,A1,7.6160000000000005,A1_to_A1,9.814,A3_to_A1,06
6350,439862,105,298,48,37,,38,person,4334779,2022-10-10 06:30:46.577,A3,105,269,64,68,0.0,58,person,4334784,2022-10-10 06:30:47.302,A3,0.7250000000000001,A3_to_A3,125,242,48,54,,41,person,4334789,2022-10-10 06:30:48.033,A3,133,197,46,52,9.0,56,person,4334797,2022-10-10 06:30:49.201,other,1.1680000000000001,A3_to_other,2.624,A3_to_other,06
6354,439869,118,115,52,52,,26,person,4334887,2022-10-10 06:31:02.338,A1,118,115,52,52,,26,person,4334890,2022-10-10 06:31:02.777,A1,0.439,A1_to_A1,179,124,48,63,,44,person,4334906,2022-10-10 06:31:05.093,A1,372,173,73,73,98.0,32,person,4334932,2022-10-10 06:31:08.869,A2,3.7760000000000002,A1_to_A2,6.531000000000001,A1_to_A2,06
6362,439880,89,117,18,21,,31,person,4335138,2022-10-10 06:31:38.900,A1,97,114,21,22,73.0,30,person,4335145,2022-10-10 06:31:39.916,A1,1.016,A1_to_A1,140,145,33,35,,30,person,4335184,2022-10-10 06:31:45.633,A1,317,236,28,33,123.0,77,person,4335228,2022-10-10 06:31:52.089,A2,6.456,A1_to_A2,13.189,A1_to_A2,06
6364,439886,528,306,64,55,,38,person,4335349,2022-10-10 06:32:09.847,A2,122,133,40,45,310.0,30,person,4335392,2022-10-10 06:32:16.143,A1,6.296,A2_to_A1,528,306,64,55,,38,person,4335349,2022-10-10 06:32:09.847,A2,122,133,40,45,310.0,30,person,4335392,2022-10-10 06:32:16.143,A1,6.296,A2_to_A1,6.296,A2_to_A1,06
6365,439887,620,300,37,52,,27,person,4335383,2022-10-10 06:32:14.833,A2,87,123,21,28,250.0,40,person,4335442,2022-10-10 06:32:23.438,A1,8.605,A2_to_A1,620,300,37,52,,27,person,4335383,2022-10-10 06:32:14.833,A2,87,123,21,28,250.0,40,person,4335442,2022-10-10 06:32:23.438,A1,8.605,A2_to_A1,8.605,A2_to_A1,06
6373,439900,95,126,27,29,,35,person,4336134,2022-10-10 06:34:04.606,A1,95,126,27,29,,35,person,4336137,2022-10-10 06:34:05.046,A1,0.44,A1_to_A1,107,134,17,24,,30,person,4336138,2022-10-10 06:34:05.194,A1,486,265,53,63,111.0,28,person,4336177,2022-10-10 06:34:10.892,A2,5.698,A1_to_A2,6.2860000000000005,A1_to_A2,06
6383,439922,126,121,30,42,,35,person,4336582,2022-10-10 06:35:10.333,A1,129,122,28,42,108.0,46,person,4336586,2022-10-10 06:35:10.925,A1,0.5920000000000001,A1_to_A1,151,156,49,47,,37,car,4336601,2022-10-10 06:35:13.120,A1,458,313,47,66,113.0,70,person,4336640,2022-10-10 06:35:18.872,A2,5.752000000000001,A1_to_A2,8.539,A1_to_A2,06
6391,439943,632,59,16,39,,39,person,4336852,2022-10-10 06:35:49.753,A4,632,59,16,39,,39,person,4336855,2022-10-10 06:35:50.188,A4,0.43500000000000005,A4_to_A4,618,56,18,34,,33,person,4336856,2022-10-10 06:35:50.333,A4,542,17,19,38,295.0,48,person,4336878,2022-10-10 06:35:53.526,other,3.193,A4_to_other,3.773,A4_to_other,06
6405,439969,307,225,61,71,,76,person,4337695,2022-10-10 06:37:52.757,A2,91,128,28,28,247.0,26,person,4337756,2022-10-10 06:38:01.710,A1,8.953000000000001,A2_to_A1,80,126,25,34,,41,person,4337769,2022-10-10 06:38:03.619,A1,79,126,25,34,308.0,28,person,4337773,2022-10-10 06:38:04.208,A1,0.5890000000000001,A1_to_A1,11.451,A2_to_A1,06
6411,439979,635,59,9,40,,32,person,4338646,2022-10-10 06:40:11.613,A4,544,17,22,44,293.0,82,person,4338666,2022-10-10 06:40:14.522,other,2.9090000000000003,A4_to_other,635,59,9,40,,32,person,4338646,2022-10-10 06:40:11.613,A4,544,17,22,44,293.0,82,person,4338666,2022-10-10 06:40:14.522,other,2.9090000000000003,A4_to_other,2.9090000000000003,A4_to_other,06
6418,439988,141,201,32,42,,57,person,4338880,2022-10-10 06:40:45.674,other,353,5,13,15,74.0,30,person,4338942,2022-10-10 06:40:54.699,A1,9.025,other_to_A1,141,201,32,42,,57,person,4338880,2022-10-10 06:40:45.674,other,353,5,13,15,74.0,30,person,4338942,2022-10-10 06:40:54.699,A1,9.025,other_to_A1,9.025,other_to_A1,06
6425,439998,81,125,26,32,,30,person,4339683,2022-10-10 06:42:43.164,A1,85,126,29,28,102.0,31,person,4339691,2022-10-10 06:42:44.334,A1,1.1700000000000002,A1_to_A1,90,127,29,30,,30,person,4339692,2022-10-10 06:42:44.480,A1,113,327,53,52,191.0,53,person,4339758,2022-10-10 06:42:54.136,A3,9.656,A1_to_A3,10.972000000000001,A1_to_A3,06
6477,440073,113,144,23,25,,31,person,4343520,2022-10-10 06:52:05.096,A1,103,225,51,43,197.0,58,person,4343540,2022-10-10 06:52:08.037,A3,2.9410000000000003,A1_to_A3,105,233,31,33,,31,person,4343541,2022-10-10 06:52:08.186,A3,118,229,34,46,73.0,25,person,4343550,2022-10-10 06:52:09.501,A3,1.3150000000000002,A3_to_A3,4.405,A1_to_A3,06
6482,440082,34,340,70,122,,30,person,4343564,2022-10-10 06:52:11.552,A3,55,256,60,47,14.0,33,person,4343568,2022-10-10 06:52:12.137,other,0.5850000000000001,A3_to_other,34,340,70,122,,30,person,4343564,2022-10-10 06:52:11.552,A3,55,256,60,47,14.0,33,person,4343568,2022-10-10 06:52:12.137,other,0.5850000000000001,A3_to_other,0.5850000000000001,A3_to_other,06
6484,440085,79,107,23,29,,27,person,4343690,2022-10-10 06:52:30.008,A1,264,177,20,28,124.0,42,person,4343770,2022-10-10 06:52:41.746,A2,11.738000000000001,A1_to_A2,252,172,15,20,,29,person,4343772,2022-10-10 06:52:42.040,A2,451,264,50,52,122.0,79,person,4343792,2022-10-10 06:52:44.995,A2,2.955,A2_to_A2,14.987,A1_to_A2,06
6493,440098,79,235,27,39,,25,person,4343810,2022-10-10 06:52:47.634,A3,79,235,27,39,,25,person,4343813,2022-10-10 06:52:48.071,A3,0.437,A3_to_A3,54,228,42,57,,27,person,4343825,2022-10-10 06:52:49.831,other,54,228,42,57,,27,person,4343828,2022-10-10 06:52:50.268,other,0.437,other_to_other,2.6340000000000003,A3_to_other,06
6498,440107,157,469,91,20,,29,person,4344230,2022-10-10 06:53:49.063,A3,257,423,90,48,62.0,56,person,4344243,2022-10-10 06:53:50.950,A3,1.887,A3_to_A3,267,410,68,42,,29,person,4344244,2022-10-10 06:53:51.097,A3,437,316,55,66,67.0,30,person,4344261,2022-10-10 06:53:53.573,A2,2.476,A3_to_A2,4.510000000000001,A3_to_A2,06
6521,440138,558,13,21,28,,85,person,4345689,2022-10-10 06:57:21.611,A4,557,26,21,45,182.0,71,person,4345698,2022-10-10 06:57:22.925,A4,1.314,A4_to_A4,558,30,18,42,,74,person,4345699,2022-10-10 06:57:23.076,A4,366,248,27,27,220.0,57,person,4345737,2022-10-10 06:57:28.649,A2,5.573,A4_to_A2,7.038,A4_to_A2,06
6536,440158,587,40,13,42,,32,person,4346351,2022-10-10 06:58:58.603,A4,566,44,34,68,258.0,28,person,4346360,2022-10-10 06:58:59.923,A2,1.32,A4_to_A2,587,40,13,42,,32,person,4346351,2022-10-10 06:58:58.603,A4,566,44,34,68,258.0,28,person,4346360,2022-10-10 06:58:59.923,A2,1.32,A4_to_A2,1.32,A4_to_A2,06
6539,440162,201,6,12,15,,32,person,4346461,2022-10-10 06:59:14.708,A1,194,10,16,22,265.0,33,person,4346476,2022-10-10 06:59:16.916,A1,2.208,A1_to_A1,192,11,14,22,,32,person,4346486,2022-10-10 06:59:18.379,A1,210,480,51,31,203.0,39,person,4346652,2022-10-10 06:59:42.790,A3,24.411,A1_to_A3,28.082,A1_to_A3,06
6551,440189,253,123,29,29,,37,person,4346578,2022-10-10 06:59:31.890,A1,260,154,34,46,137.0,75,person,4346597,2022-10-10 06:59:34.739,other,2.849,A1_to_other,253,123,29,29,,37,person,4346578,2022-10-10 06:59:31.890,A1,260,154,34,46,137.0,75,person,4346597,2022-10-10 06:59:34.739,other,2.849,A1_to_other,2.849,A1_to_other,06
6552,440190,104,101,61,47,,27,person,4346587,2022-10-10 06:59:33.208,A1,172,165,25,27,132.0,31,person,4346597,2022-10-10 06:59:34.739,A1,1.5310000000000001,A1_to_A1,156,267,44,41,,39,person,4346634,2022-10-10 06:59:40.145,A3,156,267,44,41,,39,person,4346637,2022-10-10 06:59:40.587,A3,0.442,A3_to_A3,7.3790000000000004,A1_to_A3,06
6555,440194,212,199,35,47,,25,person,4346596,2022-10-10 06:59:34.594,other,209,267,41,50,186.0,37,person,4346610,2022-10-10 06:59:36.628,A3,2.0340000000000003,other_to_A3,212,199,35,47,,25,person,4346596,2022-10-10 06:59:34.594,other,209,267,41,50,186.0,37,person,4346610,2022-10-10 06:59:36.628,A3,2.0340000000000003,other_to_A3,2.0340000000000003,other_to_A3,06
6557,440197,593,16,21,33,,36,person,4346604,2022-10-10 06:59:35.759,A4,246,387,83,48,211.0,33,person,4346715,2022-10-10 06:59:52.056,A3,16.297,A4_to_A3,593,16,21,33,,36,person,4346604,2022-10-10 06:59:35.759,A4,246,387,83,48,211.0,33,person,4346715,2022-10-10 06:59:52.056,A3,16.297,A4_to_A3,16.297,A4_to_A3,06
6560,440201,156,144,46,66,,31,person,4346617,2022-10-10 06:59:37.648,A1,159,163,49,56,170.0,29,person,4346621,2022-10-10 06:59:38.236,A1,0.5880000000000001,A1_to_A1,161,177,38,49,,30,person,4346633,2022-10-10 06:59:40.006,A1,139,288,48,85,232.0,41,person,4346656,2022-10-10 06:59:43.378,A3,3.3720000000000003,A1_to_A3,5.73,A1_to_A3,06
6563,440210,130,306,40,43,,31,person,4346634,2022-10-10 06:59:40.145,A3,131,311,42,44,163.0,26,person,4346640,2022-10-10 06:59:41.027,A3,0.882,A3_to_A3,135,307,43,58,,55,person,4346641,2022-10-10 06:59:41.175,A3,177,213,88,101,23.0,28,person,4346649,2022-10-10 06:59:42.352,A1,1.177,A3_to_A1,2.2070000000000003,A3_to_A1,06
6583,440243,137,205,64,47,,45,person,4347486,2022-10-10 07:01:44.252,other,116,213,51,51,249.0,62,person,4347490,2022-10-10 07:01:44.840,A3,0.5880000000000001,other_to_A3,137,205,64,47,,45,person,4347486,2022-10-10 07:01:44.252,other,116,213,51,51,249.0,62,person,4347490,2022-10-10 07:01:44.840,A3,0.5880000000000001,other_to_A3,0.5880000000000001,other_to_A3,07
6596,440261,117,285,48,51,,27,person,4347862,2022-10-10 07:02:39.428,A3,120,126,50,49,269.0,41,person,4347911,2022-10-10 07:02:46.562,A1,7.134,A3_to_A1,153,11,11,14,,28,person,4348005,2022-10-10 07:03:00.241,A1,150,10,12,14,275.0,25,person,4348009,2022-10-10 07:03:00.826,A1,0.5850000000000001,A1_to_A1,21.398,A3_to_A1,07
6603,440281,212,146,42,39,,52,person,4348247,2022-10-10 07:03:35.439,A1,435,254,35,24,119.0,30,person,4348273,2022-10-10 07:03:39.228,A2,3.789,A1_to_A2,212,146,42,39,,52,person,4348247,2022-10-10 07:03:35.439,A1,435,254,35,24,119.0,30,person,4348273,2022-10-10 07:03:39.228,A2,3.789,A1_to_A2,3.789,A1_to_A2,07
6606,440284,568,16,16,32,,26,person,4348651,2022-10-10 07:04:34.198,A4,562,34,14,40,197.0,35,person,4348663,2022-10-10 07:04:35.956,A4,1.758,A4_to_A4,563,41,16,48,,29,person,4348668,2022-10-10 07:04:36.682,A2,351,203,42,81,232.0,60,person,4348714,2022-10-10 07:04:43.369,A2,6.687,A2_to_A2,9.171000000000001,A4_to_A2,07
6607,440286,341,243,24,43,,28,person,4348715,2022-10-10 07:04:43.514,A2,285,315,33,39,217.0,28,person,4348724,2022-10-10 07:04:44.821,A3,1.3070000000000002,A2_to_A3,341,243,24,43,,28,person,4348715,2022-10-10 07:04:43.514,A2,285,315,33,39,217.0,28,person,4348724,2022-10-10 07:04:44.821,A3,1.3070000000000002,A2_to_A3,1.3070000000000002,A2_to_A3,07
6610,440290,81,124,26,34,,44,person,4348833,2022-10-10 07:05:00.710,A1,119,136,40,43,107.0,40,person,4348859,2022-10-10 07:05:04.490,A1,3.7800000000000002,A1_to_A1,129,142,47,50,,28,person,4348866,2022-10-10 07:05:05.505,A1,347,251,41,41,122.0,27,person,4348902,2022-10-10 07:05:10.735,A2,5.23,A1_to_A2,10.025,A1_to_A2,07
6624,440313,611,40,27,61,,48,person,4349649,2022-10-10 07:06:59.379,A4,605,39,25,59,287.0,26,person,4349653,2022-10-10 07:06:59.964,A4,0.5850000000000001,A4_to_A4,545,16,18,33,,37,person,4349663,2022-10-10 07:07:01.417,other,545,16,18,33,,37,person,4349666,2022-10-10 07:07:01.850,other,0.43300000000000005,other_to_other,2.471,A4_to_other,07
6644,440345,105,464,70,32,,55,person,4350279,2022-10-10 07:08:31.529,A3,160,307,74,79,22.0,88,person,4350301,2022-10-10 07:08:34.755,A3,3.2260000000000004,A3_to_A3,190,290,46,48,,41,person,4350303,2022-10-10 07:08:35.045,A3,536,12,11,30,284.0,33,person,4350436,2022-10-10 07:08:54.552,other,19.507,A3_to_other,23.023,A3_to_other,07
6645,440346,207,263,85,87,,26,person,4350279,2022-10-10 07:08:31.529,A3,244,264,61,61,90.0,39,person,4350286,2022-10-10 07:08:32.558,other,1.0290000000000001,A3_to_other,207,263,85,87,,26,person,4350279,2022-10-10 07:08:31.529,A3,244,264,61,61,90.0,39,person,4350286,2022-10-10 07:08:32.558,other,1.0290000000000001,A3_to_other,1.0290000000000001,A3_to_other,07
6647,440354,455,41,30,58,,94,person,4350360,2022-10-10 07:08:43.424,A2,521,30,30,59,78.0,85,person,4350373,2022-10-10 07:08:45.323,A2,1.899,A2_to_A2,551,24,28,51,,43,person,4350375,2022-10-10 07:08:45.616,A4,549,26,31,52,213.0,42,person,4350379,2022-10-10 07:08:46.199,A4,0.5830000000000001,A4_to_A4,2.7750000000000004,A2_to_A4,07
6648,440356,623,67,27,73,,53,person,4350408,2022-10-10 07:08:50.445,A2,579,31,19,43,285.0,92,person,4350423,2022-10-10 07:08:52.647,A4,2.202,A2_to_A4,623,67,27,73,,53,person,4350408,2022-10-10 07:08:50.445,A2,579,31,19,43,285.0,92,person,4350423,2022-10-10 07:08:52.647,A4,2.202,A2_to_A4,2.202,A2_to_A4,07
6660,440369,608,31,26,63,,30,person,4350653,2022-10-10 07:09:26.355,A4,537,10,20,28,288.0,39,person,4350670,2022-10-10 07:09:28.850,other,2.495,A4_to_other,608,31,26,63,,30,person,4350653,2022-10-10 07:09:26.355,A4,537,10,20,28,288.0,39,person,4350670,2022-10-10 07:09:28.850,other,2.495,A4_to_other,2.495,A4_to_other,07
