,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
290,38801,129,56,25,28,,26,person,463966,2022-10-13 00:23:53.337,A1,129,56,25,28,,26,person,463969,2022-10-13 00:23:53.772,A1,0.43500000000000005,A1_to_A1,128,47,36,38,,56,car,463982,2022-10-13 00:23:55.660,A1,600,19,24,44,87.0,33,car,464009,2022-10-13 00:23:59.577,A4,3.9170000000000003,A1_to_A4,6.24,A1_to_A4,00
303,38830,129,56,23,29,,33,person,464105,2022-10-13 00:24:13.528,A1,129,56,23,29,,33,person,464108,2022-10-13 00:24:13.958,A1,0.43000000000000005,A1_to_A1,128,46,33,41,,26,car,464130,2022-10-13 00:24:17.155,A1,589,80,146,75,100.0,41,car,464155,2022-10-13 00:24:20.775,A2,3.62,A1_to_A2,7.247000000000001,A1_to_A2,00
484,39558,258,155,50,71,,32,person,471132,2022-10-13 00:41:23.039,other,202,130,44,56,292.0,49,person,471143,2022-10-13 00:41:24.662,A1,1.623,other_to_A1,185,135,45,51,,27,person,471155,2022-10-13 00:41:26.439,A1,185,137,48,48,191.0,28,person,471159,2022-10-13 00:41:27.031,A1,0.5920000000000001,A1_to_A1,3.9920000000000004,other_to_A1,00
486,39563,144,134,39,41,,25,person,471168,2022-10-13 00:41:28.359,A1,144,134,39,41,,25,person,471171,2022-10-13 00:41:28.796,A1,0.437,A1_to_A1,138,131,40,41,,39,person,471172,2022-10-13 00:41:28.942,A1,77,186,65,87,227.0,27,person,471196,2022-10-13 00:41:32.489,other,3.547,A1_to_other,4.13,A1_to_other,00
547,39792,138,171,42,65,,27,person,473124,2022-10-13 00:46:16.036,A1,138,171,42,65,,27,person,473127,2022-10-13 00:46:16.471,A1,0.43500000000000005,A1_to_A1,355,17,20,37,,32,person,473189,2022-10-13 00:46:25.486,other,376,17,19,37,91.0,28,person,473195,2022-10-13 00:46:26.353,A2,0.8670000000000001,other_to_A2,10.317,A1_to_A2,00
553,39812,523,42,28,55,,41,person,473245,2022-10-13 00:46:33.603,A2,523,42,28,55,,41,person,473248,2022-10-13 00:46:34.038,A2,0.43500000000000005,A2_to_A2,550,38,19,44,,25,person,473259,2022-10-13 00:46:35.636,A2,565,28,21,42,64.0,42,person,473276,2022-10-13 00:46:38.098,A4,2.462,A2_to_A4,4.495,A2_to_A4,00
565,39862,69,246,24,30,,33,person,473587,2022-10-13 00:47:23.223,other,94,142,69,79,13.0,31,person,473595,2022-10-13 00:47:24.386,A1,1.163,other_to_A1,69,246,24,30,,33,person,473587,2022-10-13 00:47:23.223,other,94,142,69,79,13.0,31,person,473595,2022-10-13 00:47:24.386,A1,1.163,other_to_A1,1.163,other_to_A1,00
732,40598,342,33,23,45,,25,person,480973,2022-10-13 01:05:21.442,other,342,33,23,45,,25,person,480976,2022-10-13 01:05:21.891,other,0.449,other_to_other,162,265,45,49,,57,person,481008,2022-10-13 01:05:26.598,A3,109,323,87,55,222.0,45,person,481015,2022-10-13 01:05:27.652,A3,1.054,A3_to_A3,6.21,other_to_A3,01
735,40603,291,53,16,32,,60,person,480981,2022-10-13 01:05:22.629,A1,291,53,16,32,,60,person,480981,2022-10-13 01:05:22.629,A1,0.0,A1_to_A1,314,79,22,32,,25,person,480983,2022-10-13 01:05:22.926,other,283,120,31,55,216.0,43,person,480990,2022-10-13 01:05:23.952,other,1.026,other_to_other,1.3230000000000002,A1_to_other,01
737,40608,168,178,36,33,,26,person,481000,2022-10-13 01:05:25.423,A1,146,234,46,56,200.0,29,person,481006,2022-10-13 01:05:26.306,A3,0.883,A1_to_A3,168,178,36,33,,26,person,481000,2022-10-13 01:05:25.423,A1,146,234,46,56,200.0,29,person,481006,2022-10-13 01:05:26.306,A3,0.883,A1_to_A3,0.883,A1_to_A3,01
771,40805,70,245,20,31,,36,person,482817,2022-10-13 01:09:50.925,other,70,247,21,30,167.0,46,person,482825,2022-10-13 01:09:52.083,A3,1.1580000000000001,other_to_A3,70,245,20,31,,36,person,482817,2022-10-13 01:09:50.925,other,70,247,21,30,167.0,46,person,482825,2022-10-13 01:09:52.083,A3,1.1580000000000001,other_to_A3,1.1580000000000001,other_to_A3,01
874,41129,436,171,32,63,,26,person,485703,2022-10-13 01:16:50.449,A2,539,92,34,76,48.0,78,person,485725,2022-10-13 01:16:53.633,A2,3.184,A2_to_A2,567,23,19,42,,30,person,485806,2022-10-13 01:17:05.358,A4,567,23,19,42,,30,person,485809,2022-10-13 01:17:05.792,A4,0.43400000000000005,A4_to_A4,15.343000000000002,A2_to_A4,01
1017,41770,129,56,25,29,,26,person,492449,2022-10-13 01:33:14.665,A1,129,56,25,29,,26,person,492452,2022-10-13 01:33:15.099,A1,0.43400000000000005,A1_to_A1,138,43,39,30,,46,car,492487,2022-10-13 01:33:20.279,A1,597,90,40,56,99.0,26,car,492507,2022-10-13 01:33:23.242,A2,2.963,A1_to_A2,8.577,A1_to_A2,01
1248,42750,129,56,25,29,,33,person,502019,2022-10-13 01:56:34.031,A1,129,56,25,29,24.0,26,person,502026,2022-10-13 01:56:35.088,A1,1.0570000000000002,A1_to_A1,137,53,51,36,,89,car,502031,2022-10-13 01:56:35.829,A1,455,59,187,101,91.0,42,car,502042,2022-10-13 01:56:37.455,A2,1.6260000000000001,A1_to_A2,3.4240000000000004,A1_to_A2,01
1437,43669,129,57,26,30,,26,person,511181,2022-10-13 02:18:48.440,A1,129,57,26,30,,26,person,511184,2022-10-13 02:18:48.872,A1,0.43200000000000005,A1_to_A1,611,26,55,53,,28,car,511239,2022-10-13 02:18:56.851,A4,610,32,58,60,195.0,28,car,511245,2022-10-13 02:18:57.718,A4,0.8670000000000001,A4_to_A4,9.278,A1_to_A4,02
1483,43873,129,56,25,29,,26,person,513400,2022-10-13 02:24:10.371,A1,129,57,25,30,135.0,27,person,513404,2022-10-13 02:24:10.952,A1,0.5810000000000001,A1_to_A1,131,38,41,27,,26,car,513419,2022-10-13 02:24:13.134,A1,529,49,148,88,94.0,67,car,513437,2022-10-13 02:24:15.744,A2,2.6100000000000003,A1_to_A2,5.373,A1_to_A2,02
1529,44046,522,22,29,47,,27,person,515309,2022-10-13 02:28:49.747,A2,522,22,29,47,,27,person,515312,2022-10-13 02:28:50.192,A2,0.445,A2_to_A2,535,22,19,45,,28,person,515325,2022-10-13 02:28:52.116,other,535,22,19,45,,28,person,515328,2022-10-13 02:28:52.557,other,0.441,other_to_other,2.81,A2_to_other,02
1693,44783,129,56,25,29,,27,person,523370,2022-10-13 02:48:23.287,A1,128,56,25,28,280.0,41,person,523377,2022-10-13 02:48:24.320,A1,1.0330000000000001,A1_to_A1,118,49,44,41,,27,car,523384,2022-10-13 02:48:25.362,A1,550,63,155,97,95.0,53,car,523403,2022-10-13 02:48:28.151,A2,2.789,A1_to_A2,4.864,A1_to_A2,02
1718,44867,129,57,26,29,,26,person,524255,2022-10-13 02:50:33.255,A1,129,57,26,29,134.0,25,person,524263,2022-10-13 02:50:34.417,A1,1.1620000000000001,A1_to_A1,136,46,41,40,,35,car,524269,2022-10-13 02:50:35.284,A1,508,54,162,82,93.0,69,car,524283,2022-10-13 02:50:37.313,A2,2.029,A1_to_A2,4.058,A1_to_A2,02
1794,45242,357,193,47,71,,42,person,528136,2022-10-13 03:00:01.815,A2,200,133,48,48,288.0,70,person,528158,2022-10-13 03:00:05.064,A1,3.249,A2_to_A1,357,193,47,71,,42,person,528136,2022-10-13 03:00:01.815,A2,200,133,48,48,288.0,70,person,528158,2022-10-13 03:00:05.064,A1,3.249,A2_to_A1,3.249,A2_to_A1,03
1822,45373,129,56,25,29,,35,person,529408,2022-10-13 03:03:07.575,A1,129,56,25,29,,35,person,529411,2022-10-13 03:03:08.011,A1,0.43600000000000005,A1_to_A1,137,47,42,36,,34,car,529438,2022-10-13 03:03:11.927,A1,607,24,66,58,1.0,27,car,529495,2022-10-13 03:03:20.194,A4,8.267000000000001,A1_to_A4,12.619000000000002,A1_to_A4,03
1919,45753,215,130,45,56,,52,person,533468,2022-10-13 03:12:59.676,A1,307,160,42,75,90.0,34,person,533499,2022-10-13 03:13:04.186,A2,4.510000000000001,A1_to_A2,308,170,37,84,,28,person,533528,2022-10-13 03:13:08.386,A2,330,171,45,84,97.0,51,person,533541,2022-10-13 03:13:10.275,A2,1.889,A2_to_A2,10.599,A1_to_A2,03
2050,46287,129,56,25,30,,28,person,539616,2022-10-13 03:27:58.122,A1,128,56,25,30,265.0,27,person,539622,2022-10-13 03:27:58.994,A1,0.8720000000000001,A1_to_A1,144,45,57,39,,86,car,539638,2022-10-13 03:28:01.318,A1,391,26,133,59,85.0,28,car,539648,2022-10-13 03:28:02.771,A2,1.453,A1_to_A2,4.649,A1_to_A2,03
2057,46317,129,56,25,29,,33,person,539888,2022-10-13 03:28:37.639,A1,129,56,25,29,328.0,29,person,539892,2022-10-13 03:28:38.219,A1,0.5800000000000001,A1_to_A1,521,20,24,42,,27,person,539974,2022-10-13 03:28:50.116,A2,521,20,24,42,,27,person,539977,2022-10-13 03:28:50.550,A2,0.43400000000000005,A2_to_A2,12.911000000000001,A1_to_A2,03
2072,46347,129,56,24,29,,34,person,540078,2022-10-13 03:29:05.237,A1,129,56,24,29,,34,person,540081,2022-10-13 03:29:05.670,A1,0.43300000000000005,A1_to_A1,131,45,39,40,,47,car,540088,2022-10-13 03:29:06.683,A1,431,47,140,86,91.0,90,car,540103,2022-10-13 03:29:08.855,A2,2.172,A1_to_A2,3.6180000000000003,A1_to_A2,03
2187,46762,129,57,25,30,,31,person,544650,2022-10-13 03:40:09.954,A1,128,56,26,29,321.0,29,person,544656,2022-10-13 03:40:10.823,A1,0.8690000000000001,A1_to_A1,135,50,39,35,,63,car,544664,2022-10-13 03:40:11.987,A1,505,40,82,52,89.0,32,car,544679,2022-10-13 03:40:14.162,A2,2.1750000000000003,A1_to_A2,4.208,A1_to_A2,03
2283,47064,70,246,25,32,,30,person,547782,2022-10-13 03:47:47.154,A3,70,246,25,32,,30,person,547785,2022-10-13 03:47:47.594,A3,0.44,A3_to_A3,68,244,23,34,,36,person,547786,2022-10-13 03:47:47.740,other,67,245,19,31,235.0,43,person,547790,2022-10-13 03:47:48.325,other,0.5850000000000001,other_to_other,1.171,A3_to_other,03
2337,47281,129,57,26,29,,31,person,550116,2022-10-13 03:53:28.172,A1,129,56,26,29,41.0,38,person,550125,2022-10-13 03:53:29.480,A1,1.308,A1_to_A1,138,46,54,40,,65,car,550130,2022-10-13 03:53:30.203,A1,508,15,236,49,85.0,27,car,550141,2022-10-13 03:53:31.799,A2,1.596,A1_to_A2,3.6270000000000002,A1_to_A2,03
2797,48764,520,22,28,45,,28,person,567827,2022-10-13 04:36:31.714,A2,519,22,27,45,290.0,49,person,567833,2022-10-13 04:36:32.590,A2,0.876,A2_to_A2,496,29,37,20,,29,car,567842,2022-10-13 04:36:33.903,A2,534,18,27,43,73.0,29,car,567849,2022-10-13 04:36:34.924,other,1.0210000000000001,A2_to_other,3.2100000000000004,A2_to_other,04
2856,48897,353,191,46,71,,37,person,569515,2022-10-13 04:40:36.820,A2,213,146,52,61,286.0,32,person,569534,2022-10-13 04:40:39.575,A1,2.7550000000000003,A2_to_A1,353,191,46,71,,37,person,569515,2022-10-13 04:40:36.820,A2,213,146,52,61,286.0,32,person,569534,2022-10-13 04:40:39.575,A1,2.7550000000000003,A2_to_A1,2.7550000000000003,A2_to_A1,04
2872,48939,128,300,64,53,,43,person,570025,2022-10-13 04:41:50.880,A3,161,232,59,48,25.0,32,person,570035,2022-10-13 04:41:52.325,other,1.445,A3_to_other,128,300,64,53,,43,person,570025,2022-10-13 04:41:50.880,A3,161,232,59,48,25.0,32,person,570035,2022-10-13 04:41:52.325,other,1.445,A3_to_other,1.445,A3_to_other,04
2874,48941,181,199,51,54,,34,person,570039,2022-10-13 04:41:52.907,A1,344,20,35,54,47.0,46,person,570084,2022-10-13 04:41:59.419,A1,6.5120000000000005,A1_to_A1,353,17,32,36,,25,person,570087,2022-10-13 04:41:59.854,A1,370,15,29,33,82.0,33,person,570094,2022-10-13 04:42:00.865,other,1.0110000000000001,A1_to_other,7.958,A1_to_other,04
2918,49067,128,57,26,31,,30,person,571757,2022-10-13 04:46:02.090,A1,128,57,26,31,,30,person,571760,2022-10-13 04:46:02.525,A1,0.43500000000000005,A1_to_A1,135,47,39,39,,31,car,571772,2022-10-13 04:46:04.265,A1,621,105,184,102,98.0,41,car,571785,2022-10-13 04:46:06.155,A2,1.8900000000000001,A1_to_A2,4.065,A1_to_A2,04
2991,49329,372,218,41,61,,27,person,575115,2022-10-13 04:54:11.008,A2,281,176,41,61,302.0,28,person,575127,2022-10-13 04:54:12.751,A2,1.743,A2_to_A2,223,157,55,82,,26,person,575167,2022-10-13 04:54:18.547,A1,209,155,60,83,280.0,32,person,575171,2022-10-13 04:54:19.132,A1,0.5850000000000001,A1_to_A1,8.124,A2_to_A1,04
3015,49390,201,143,41,40,,54,person,575694,2022-10-13 04:55:34.977,A1,336,197,41,68,114.0,35,person,575714,2022-10-13 04:55:37.875,A2,2.898,A1_to_A2,201,143,41,40,,54,person,575694,2022-10-13 04:55:34.977,A1,336,197,41,68,114.0,35,person,575714,2022-10-13 04:55:37.875,A2,2.898,A1_to_A2,2.898,A1_to_A2,04
3137,49831,129,56,24,27,,31,person,580975,2022-10-13 05:08:23.673,A1,129,56,24,27,,31,person,580978,2022-10-13 05:08:24.111,A1,0.438,A1_to_A1,132,45,44,37,,27,car,580980,2022-10-13 05:08:24.400,A1,391,22,144,55,84.0,46,car,580990,2022-10-13 05:08:25.849,A2,1.449,A1_to_A2,2.176,A1_to_A2,05
3191,49987,159,85,32,40,,29,person,582840,2022-10-13 05:12:54.419,A1,356,112,38,74,105.0,76,person,582884,2022-10-13 05:13:00.798,A2,6.3790000000000004,A1_to_A2,159,85,32,40,,29,person,582840,2022-10-13 05:12:54.419,A1,356,112,38,74,105.0,76,person,582884,2022-10-13 05:13:00.798,A2,6.3790000000000004,A1_to_A2,6.3790000000000004,A1_to_A2,05
3196,50002,523,22,29,45,,29,person,582989,2022-10-13 05:13:16.127,A2,523,22,29,45,,29,person,582992,2022-10-13 05:13:16.565,A2,0.438,A2_to_A2,533,21,19,44,,25,person,583006,2022-10-13 05:13:18.624,other,533,21,19,44,,25,person,583009,2022-10-13 05:13:19.063,other,0.439,other_to_other,2.9360000000000004,A2_to_other,05
3221,50069,129,56,26,29,,31,person,583764,2022-10-13 05:15:09.775,A1,130,56,25,30,93.0,26,person,583769,2022-10-13 05:15:10.498,A1,0.7230000000000001,A1_to_A1,135,45,43,41,,44,car,583788,2022-10-13 05:15:13.264,A1,421,28,145,62,86.0,56,car,583799,2022-10-13 05:15:14.867,A2,1.6030000000000002,A1_to_A2,5.0920000000000005,A1_to_A2,05
3356,50424,262,465,47,30,,26,person,588547,2022-10-13 05:26:46.602,A3,312,420,86,68,48.0,44,car,588556,2022-10-13 05:26:47.905,A3,1.3030000000000002,A3_to_A3,430,244,59,67,,32,person,588581,2022-10-13 05:26:51.526,A2,464,218,60,69,52.0,28,person,588588,2022-10-13 05:26:52.544,A2,1.018,A2_to_A2,5.942,A3_to_A2,05
3376,50472,535,21,19,44,,27,person,589066,2022-10-13 05:28:01.837,other,535,21,19,44,,27,person,589069,2022-10-13 05:28:02.270,other,0.43300000000000005,other_to_other,523,22,27,47,,27,person,589082,2022-10-13 05:28:04.161,A2,523,22,27,47,,27,person,589085,2022-10-13 05:28:04.590,A2,0.42900000000000005,A2_to_A2,2.753,other_to_A2,05
3411,50550,534,21,19,43,,27,person,589872,2022-10-13 05:29:59.995,other,534,21,19,43,,27,person,589875,2022-10-13 05:30:00.436,other,0.441,other_to_other,523,22,26,46,,42,person,589906,2022-10-13 05:30:04.966,A2,523,22,26,46,,42,person,589909,2022-10-13 05:30:05.411,A2,0.445,A2_to_A2,5.416,other_to_A2,05
3451,50702,507,223,47,66,,68,person,591036,2022-10-13 05:32:50.434,A2,162,117,40,43,275.0,27,person,591085,2022-10-13 05:32:57.657,A1,7.223000000000001,A2_to_A1,507,223,47,66,,68,person,591036,2022-10-13 05:32:50.434,A2,162,117,40,43,275.0,27,person,591085,2022-10-13 05:32:57.657,A1,7.223000000000001,A2_to_A1,7.223000000000001,A2_to_A1,05
3480,50777,521,22,25,44,,32,person,591981,2022-10-13 05:35:09.602,A2,522,22,25,46,94.0,48,person,592008,2022-10-13 05:35:13.575,A2,3.9730000000000003,A2_to_A2,521,22,27,45,,43,person,592821,2022-10-13 05:37:13.538,A2,174,170,60,53,241.0,26,person,592902,2022-10-13 05:37:25.440,A1,11.902000000000001,A2_to_A1,135.83800000000002,A2_to_A1,05
3595,51093,577,16,12,34,,33,person,595379,2022-10-13 05:43:30.588,A4,384,312,49,59,216.0,59,person,595409,2022-10-13 05:43:34.945,A2,4.357,A4_to_A2,577,16,12,34,,33,person,595379,2022-10-13 05:43:30.588,A4,384,312,49,59,216.0,59,person,595409,2022-10-13 05:43:34.945,A2,4.357,A4_to_A2,4.357,A4_to_A2,05
3603,51112,576,15,11,33,,36,person,595475,2022-10-13 05:43:44.526,A4,626,227,35,74,168.0,60,person,595524,2022-10-13 05:43:51.639,A2,7.113,A4_to_A2,576,15,11,33,,36,person,595475,2022-10-13 05:43:44.526,A4,626,227,35,74,168.0,60,person,595524,2022-10-13 05:43:51.639,A2,7.113,A4_to_A2,7.113,A4_to_A2,05
3680,51559,134,284,63,69,,75,person,597267,2022-10-13 05:48:07.465,A3,365,4,14,15,51.0,27,person,597318,2022-10-13 05:48:14.865,A1,7.4,A3_to_A1,134,284,63,69,,75,person,597267,2022-10-13 05:48:07.465,A3,365,4,14,15,51.0,27,person,597318,2022-10-13 05:48:14.865,A1,7.4,A3_to_A1,7.4,A3_to_A1,05
3688,51574,85,118,37,52,,27,person,597334,2022-10-13 05:48:17.182,A1,85,118,37,52,,27,person,597337,2022-10-13 05:48:17.619,A1,0.437,A1_to_A1,107,137,71,65,,28,person,597378,2022-10-13 05:48:23.562,A1,456,232,60,106,78.0,53,person,597508,2022-10-13 05:48:42.442,A2,18.880000000000003,A1_to_A2,25.26,A1_to_A2,05
3772,51756,551,24,22,47,,46,person,600205,2022-10-13 05:55:14.808,A4,595,57,16,47,128.0,48,person,600214,2022-10-13 05:55:16.119,A2,1.3110000000000002,A4_to_A2,551,24,22,47,,46,person,600205,2022-10-13 05:55:14.808,A4,595,57,16,47,128.0,48,person,600214,2022-10-13 05:55:16.119,A2,1.3110000000000002,A4_to_A2,1.3110000000000002,A4_to_A2,05
3797,51892,625,60,17,40,,38,person,602254,2022-10-13 06:00:14.454,A4,575,25,13,40,301.0,71,person,602266,2022-10-13 06:00:16.219,A4,1.7650000000000001,A4_to_A4,557,21,27,40,,39,person,602267,2022-10-13 06:00:16.366,A4,541,19,30,40,278.0,33,person,602271,2022-10-13 06:00:16.953,other,0.5870000000000001,A4_to_other,2.499,A4_to_other,06
3812,51947,626,155,28,57,,47,person,603028,2022-10-13 06:02:08.078,A2,225,353,80,48,238.0,26,person,603070,2022-10-13 06:02:14.166,A3,6.088,A2_to_A3,626,155,28,57,,47,person,603028,2022-10-13 06:02:08.078,A2,225,353,80,48,238.0,26,person,603070,2022-10-13 06:02:14.166,A3,6.088,A2_to_A3,6.088,A2_to_A3,06
3818,51957,426,12,23,24,,28,person,603543,2022-10-13 06:03:22.829,A2,426,12,23,24,,28,person,603546,2022-10-13 06:03:23.267,A2,0.438,A2_to_A2,401,11,22,24,,32,person,603548,2022-10-13 06:03:23.554,A2,171,214,38,55,223.0,69,person,603601,2022-10-13 06:03:31.246,A1,7.692,A2_to_A1,8.417,A2_to_A1,06
3840,52001,574,6,19,15,,25,person,605819,2022-10-13 06:08:56.063,A4,544,12,17,27,274.0,36,person,605839,2022-10-13 06:08:58.971,other,2.9080000000000004,A4_to_other,574,6,19,15,,25,person,605819,2022-10-13 06:08:56.063,A4,544,12,17,27,274.0,36,person,605839,2022-10-13 06:08:58.971,other,2.9080000000000004,A4_to_other,2.9080000000000004,A4_to_other,06
3843,52008,432,11,17,23,,27,person,605853,2022-10-13 06:09:01.000,A2,432,11,17,23,,27,person,605856,2022-10-13 06:09:01.435,A2,0.43500000000000005,A2_to_A2,143,250,56,62,,41,person,605945,2022-10-13 06:09:14.387,A3,107,306,64,45,212.0,50,person,605953,2022-10-13 06:09:15.546,A3,1.159,A3_to_A3,14.546000000000001,A2_to_A3,06
3849,52017,334,29,12,34,,35,person,605916,2022-10-13 06:09:10.161,A1,128,187,38,42,225.0,46,person,605948,2022-10-13 06:09:14.820,other,4.659000000000001,A1_to_other,334,29,12,34,,35,person,605916,2022-10-13 06:09:10.161,A1,128,187,38,42,225.0,46,person,605948,2022-10-13 06:09:14.820,other,4.659000000000001,A1_to_other,4.659000000000001,A1_to_other,06
3855,52026,608,307,61,54,,36,person,606254,2022-10-13 06:09:59.295,A2,186,137,51,52,282.0,88,person,606292,2022-10-13 06:10:04.823,A1,5.5280000000000005,A2_to_A1,101,104,58,60,,28,person,606313,2022-10-13 06:10:07.866,A1,101,104,58,60,,28,person,606316,2022-10-13 06:10:08.302,A1,0.43600000000000005,A1_to_A1,9.007,A2_to_A1,06
3856,52039,629,54,22,38,,29,person,606899,2022-10-13 06:11:33.717,A4,542,12,19,36,291.0,35,person,606916,2022-10-13 06:11:36.238,other,2.5210000000000004,A4_to_other,629,54,22,38,,29,person,606899,2022-10-13 06:11:33.717,A4,542,12,19,36,291.0,35,person,606916,2022-10-13 06:11:36.238,other,2.5210000000000004,A4_to_other,2.5210000000000004,A4_to_other,06
3860,52064,619,50,15,35,,86,person,607562,2022-10-13 06:13:11.444,A4,577,29,19,35,297.0,91,person,607572,2022-10-13 06:13:12.916,A4,1.4720000000000002,A4_to_A4,557,19,16,38,,37,person,607576,2022-10-13 06:13:13.499,A4,540,13,15,32,287.0,30,person,607581,2022-10-13 06:13:14.246,other,0.747,A4_to_other,2.802,A4_to_other,06
3869,52124,557,32,20,44,,25,person,608254,2022-10-13 06:14:52.496,A4,343,238,47,63,224.0,58,person,608301,2022-10-13 06:14:59.313,A2,6.817,A4_to_A2,323,262,53,66,,59,person,608302,2022-10-13 06:14:59.458,A2,273,288,52,63,241.0,73,person,608306,2022-10-13 06:15:00.037,other,0.5790000000000001,A2_to_other,7.541,A4_to_other,06
3878,52170,580,16,15,33,,42,person,608996,2022-10-13 06:16:40.344,A4,188,428,81,32,219.0,60,person,609196,2022-10-13 06:17:09.751,A3,29.407000000000004,A4_to_A3,580,16,15,33,,42,person,608996,2022-10-13 06:16:40.344,A4,188,428,81,32,219.0,60,person,609196,2022-10-13 06:17:09.751,A3,29.407000000000004,A4_to_A3,29.407000000000004,A4_to_A3,06
