,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
222,110335,139,30,10,19,,27,person,823622,2022-07-05 09:19:31.931,A1,139,30,10,19,,27,person,823625,2022-07-05 09:19:32.373,A1,0.442,A1_to_A1,141,43,46,31,,71,car,823638,2022-07-05 09:19:34.262,A1,707,149,45,116,108.0,48,car,823659,2022-07-05 09:19:37.313,other,3.051,A1_to_other,5.382000000000001,A1_to_other,09
225,110342,619,51,14,33,,51,person,823645,2022-07-05 09:19:35.279,A4,524,5,14,37,296.0,28,person,823654,2022-07-05 09:19:36.585,A2,1.306,A4_to_A2,619,51,14,33,,51,person,823645,2022-07-05 09:19:35.279,A4,524,5,14,37,296.0,28,person,823654,2022-07-05 09:19:36.585,A2,1.306,A4_to_A2,1.306,A4_to_A2,09
259,110422,567,296,72,61,,53,person,824348,2022-07-05 09:21:18.882,A2,225,142,47,64,314.0,36,person,824389,2022-07-05 09:21:24.960,A1,6.078,A2_to_A1,567,296,72,61,,53,person,824348,2022-07-05 09:21:18.882,A2,225,142,47,64,314.0,36,person,824389,2022-07-05 09:21:24.960,A1,6.078,A2_to_A1,6.078,A2_to_A1,09
280,110471,139,31,10,19,,25,person,824654,2022-07-05 09:22:04.158,A1,139,31,10,19,,25,person,824657,2022-07-05 09:22:04.600,A1,0.442,A1_to_A1,145,43,56,37,,94,car,824678,2022-07-05 09:22:07.702,A1,721,149,29,97,106.0,28,car,824698,2022-07-05 09:22:10.678,other,2.976,A1_to_other,6.5200000000000005,A1_to_other,09
300,110521,139,31,10,17,,25,person,825181,2022-07-05 09:23:21.956,A1,139,31,10,17,,25,person,825184,2022-07-05 09:23:22.393,A1,0.437,A1_to_A1,139,38,37,30,,46,car,825202,2022-07-05 09:23:25.044,A1,644,135,42,87,117.0,43,truck,825247,2022-07-05 09:23:31.669,A2,6.625,A1_to_A2,9.713000000000001,A1_to_A2,09
325,110571,547,324,32,39,,70,person,825558,2022-07-05 09:24:17.642,A2,95,111,19,25,336.0,28,person,825645,2022-07-05 09:24:30.308,A1,12.666,A2_to_A1,547,324,32,39,,70,person,825558,2022-07-05 09:24:17.642,A2,95,111,19,25,336.0,28,person,825645,2022-07-05 09:24:30.308,A1,12.666,A2_to_A1,12.666,A2_to_A1,09
326,110572,278,189,43,43,,46,person,825578,2022-07-05 09:24:20.558,A2,231,169,46,34,293.0,38,person,825583,2022-07-05 09:24:21.286,other,0.7280000000000001,A2_to_other,278,189,43,43,,46,person,825578,2022-07-05 09:24:20.558,A2,231,169,46,34,293.0,38,person,825583,2022-07-05 09:24:21.286,other,0.7280000000000001,A2_to_other,0.7280000000000001,A2_to_other,09
335,110610,106,178,39,44,,70,person,825772,2022-07-05 09:24:48.775,other,106,176,38,45,13.0,80,person,825776,2022-07-05 09:24:49.364,other,0.5890000000000001,other_to_other,120,139,28,39,,66,person,825786,2022-07-05 09:24:50.817,A1,133,112,24,34,33.0,54,person,825797,2022-07-05 09:24:52.422,A1,1.6050000000000002,A1_to_A1,3.6470000000000002,other_to_A1,09
341,110633,139,30,9,16,,26,person,825898,2022-07-05 09:25:07.136,A1,139,30,9,16,,26,person,825901,2022-07-05 09:25:07.573,A1,0.437,A1_to_A1,145,44,36,26,,56,car,825903,2022-07-05 09:25:07.863,A1,695,152,39,84,110.0,83,car,825928,2022-07-05 09:25:11.501,A2,3.6380000000000003,A1_to_A2,4.365,A1_to_A2,09
346,110644,586,291,63,59,,79,person,826067,2022-07-05 09:25:31.693,A2,90,111,19,24,277.0,42,person,826121,2022-07-05 09:25:39.531,A1,7.838,A2_to_A1,83,108,20,22,,31,person,826126,2022-07-05 09:25:40.254,A1,81,109,18,20,261.0,26,person,826130,2022-07-05 09:25:40.833,A1,0.5790000000000001,A1_to_A1,9.14,A2_to_A1,09
347,110647,139,30,10,17,,26,person,826088,2022-07-05 09:25:34.744,A1,139,30,10,17,,26,person,826091,2022-07-05 09:25:35.180,A1,0.43600000000000005,A1_to_A1,143,45,53,33,,70,car,826092,2022-07-05 09:25:35.325,A1,698,117,87,184,102.0,27,car,826110,2022-07-05 09:25:37.936,A2,2.611,A1_to_A2,3.192,A1_to_A2,09
386,110744,106,170,42,39,,35,person,827208,2022-07-05 09:28:17.862,other,120,126,29,38,359.0,34,person,827224,2022-07-05 09:28:20.189,A1,2.327,other_to_A1,106,170,42,39,,35,person,827208,2022-07-05 09:28:17.862,other,120,126,29,38,359.0,34,person,827224,2022-07-05 09:28:20.189,A1,2.327,other_to_A1,2.327,other_to_A1,09
453,110910,92,115,21,24,,29,person,828635,2022-07-05 09:31:45.363,A1,432,11,23,28,81.0,44,person,828770,2022-07-05 09:32:04.984,A2,19.621000000000002,A1_to_A2,92,115,21,24,,29,person,828635,2022-07-05 09:31:45.363,A1,432,11,23,28,81.0,44,person,828770,2022-07-05 09:32:04.984,A2,19.621000000000002,A1_to_A2,19.621000000000002,A1_to_A2,09
463,110925,547,15,14,31,,35,person,828796,2022-07-05 09:32:08.761,other,592,20,12,42,92.0,51,person,828823,2022-07-05 09:32:12.683,A4,3.922,other_to_A4,547,15,14,31,,35,person,828796,2022-07-05 09:32:08.761,other,592,20,12,42,92.0,51,person,828823,2022-07-05 09:32:12.683,A4,3.922,other_to_A4,3.922,other_to_A4,09
478,110952,144,42,15,22,,28,person,829207,2022-07-05 09:33:08.578,A1,580,56,31,50,94.0,54,person,829227,2022-07-05 09:33:11.533,A2,2.955,A1_to_A2,144,42,15,22,,28,person,829207,2022-07-05 09:33:08.578,A1,580,56,31,50,94.0,54,person,829227,2022-07-05 09:33:11.533,A2,2.955,A1_to_A2,2.955,A1_to_A2,09
495,110974,101,114,19,25,,25,person,829803,2022-07-05 09:34:35.550,A1,107,115,20,25,107.0,52,person,829808,2022-07-05 09:34:36.276,A1,0.7260000000000001,A1_to_A1,115,116,31,34,,30,person,829809,2022-07-05 09:34:36.422,A1,673,374,35,73,125.0,26,person,829844,2022-07-05 09:34:41.503,A2,5.081,A1_to_A2,5.953,A1_to_A2,09
519,111006,141,31,8,14,,34,person,830513,2022-07-05 09:36:18.725,A1,141,31,8,14,123.0,27,person,830664,2022-07-05 09:36:40.691,A1,21.966,A1_to_A1,143,45,49,33,,66,car,830666,2022-07-05 09:36:40.981,A1,722,155,37,106,107.0,43,car,830686,2022-07-05 09:36:43.908,other,2.927,A1_to_other,25.183,A1_to_other,09
520,111007,93,114,21,22,,27,person,830527,2022-07-05 09:36:20.757,A1,394,239,47,23,118.0,36,person,830612,2022-07-05 09:36:33.151,A2,12.394,A1_to_A2,93,114,21,22,,27,person,830527,2022-07-05 09:36:20.757,A1,394,239,47,23,118.0,36,person,830612,2022-07-05 09:36:33.151,A2,12.394,A1_to_A2,12.394,A1_to_A2,09
528,111017,141,31,8,14,,31,person,830682,2022-07-05 09:36:43.328,A1,141,31,8,14,140.0,29,person,830716,2022-07-05 09:36:48.268,A1,4.94,A1_to_A1,142,48,45,34,,54,car,830740,2022-07-05 09:36:51.758,A1,715,153,48,97,106.0,60,car,830759,2022-07-05 09:36:54.522,other,2.7640000000000002,A1_to_other,11.194,A1_to_other,09
532,111030,141,31,8,14,,26,person,830772,2022-07-05 09:36:56.404,A1,141,31,8,14,75.0,27,person,830819,2022-07-05 09:37:03.238,A1,6.8340000000000005,A1_to_A1,136,42,35,37,,46,car,831225,2022-07-05 09:38:02.413,A1,673,143,46,102,112.0,45,truck,831256,2022-07-05 09:38:06.967,A2,4.554,A1_to_A2,70.563,A1_to_A2,09
540,111055,141,31,9,15,,26,person,831262,2022-07-05 09:38:07.859,A1,141,31,9,15,151.0,27,person,831267,2022-07-05 09:38:08.593,A1,0.7340000000000001,A1_to_A1,144,48,47,32,,54,car,831485,2022-07-05 09:38:40.775,A1,666,170,11,91,120.0,52,car,831546,2022-07-05 09:38:49.809,A2,9.034,A1_to_A2,41.95,A1_to_A2,09
583,111134,140,31,8,15,,25,person,831937,2022-07-05 09:39:46.786,A1,140,31,8,15,,25,person,831940,2022-07-05 09:39:47.221,A1,0.43500000000000005,A1_to_A1,139,52,45,41,,43,car,831953,2022-07-05 09:39:49.105,A1,674,108,100,181,101.0,42,truck,831976,2022-07-05 09:39:52.455,A2,3.35,A1_to_A2,5.6690000000000005,A1_to_A2,09
611,111193,624,242,31,50,,30,person,832205,2022-07-05 09:40:25.758,A2,94,495,67,31,217.0,29,person,832236,2022-07-05 09:40:30.284,A3,4.526000000000001,A2_to_A3,624,242,31,50,,30,person,832205,2022-07-05 09:40:25.758,A2,94,495,67,31,217.0,29,person,832236,2022-07-05 09:40:30.284,A3,4.526000000000001,A2_to_A3,4.526000000000001,A2_to_A3,09
644,111309,622,68,13,34,,54,person,832993,2022-07-05 09:42:20.215,A2,588,36,26,68,313.0,29,person,833001,2022-07-05 09:42:21.377,A4,1.1620000000000001,A2_to_A4,576,43,24,39,,29,person,833002,2022-07-05 09:42:21.522,other,533,14,15,42,303.0,36,person,833012,2022-07-05 09:42:22.974,other,1.4520000000000002,other_to_other,2.7590000000000003,A2_to_other,09
676,111390,141,31,8,13,,27,person,833366,2022-07-05 09:43:14.374,A1,141,31,8,13,,27,person,833369,2022-07-05 09:43:14.809,A1,0.43500000000000005,A1_to_A1,144,45,49,31,,67,car,833421,2022-07-05 09:43:22.370,A1,733,150,36,79,105.0,69,car,833438,2022-07-05 09:43:24.830,other,2.46,A1_to_other,10.456000000000001,A1_to_other,09
704,111448,141,31,8,13,,30,person,833731,2022-07-05 09:44:07.315,A1,141,31,8,13,178.0,26,person,833735,2022-07-05 09:44:07.898,A1,0.5830000000000001,A1_to_A1,610,15,34,31,,30,car,833828,2022-07-05 09:44:21.394,A4,603,13,34,30,285.0,29,car,833834,2022-07-05 09:44:22.265,A4,0.8710000000000001,A4_to_A4,14.950000000000001,A1_to_A4,09
717,111476,141,31,8,14,,27,person,833891,2022-07-05 09:44:30.534,A1,141,31,8,14,236.0,26,person,833895,2022-07-05 09:44:31.117,A1,0.5830000000000001,A1_to_A1,139,52,44,36,,41,car,834209,2022-07-05 09:45:16.703,A1,714,166,33,103,109.0,28,car,834230,2022-07-05 09:45:19.746,other,3.043,A1_to_other,49.212,A1_to_other,09
749,111574,141,31,8,13,,26,person,834547,2022-07-05 09:46:05.793,A1,142,31,8,13,123.0,26,person,834551,2022-07-05 09:46:06.373,A1,0.5800000000000001,A1_to_A1,139,41,38,39,,30,car,834560,2022-07-05 09:46:07.679,A1,714,141,33,97,107.0,34,car,834581,2022-07-05 09:46:10.728,other,3.0490000000000004,A1_to_other,4.9350000000000005,A1_to_other,09
787,111661,66,246,20,28,,30,person,835205,2022-07-05 09:47:41.407,other,66,246,20,28,,30,person,835208,2022-07-05 09:47:41.841,other,0.43400000000000005,other_to_other,53,248,44,37,,26,car,835472,2022-07-05 09:48:20.212,other,55,279,46,60,177.0,30,person,835477,2022-07-05 09:48:20.937,A3,0.7250000000000001,other_to_A3,39.53,other_to_A3,09
796,111698,120,126,23,29,,57,person,835441,2022-07-05 09:48:15.718,A1,118,156,26,36,183.0,26,person,835450,2022-07-05 09:48:17.022,A1,1.304,A1_to_A1,105,181,28,37,,34,person,835454,2022-07-05 09:48:17.604,other,105,181,28,37,,34,person,835457,2022-07-05 09:48:18.039,other,0.43500000000000005,other_to_other,2.321,A1_to_other,09
820,111788,563,10,13,22,,27,person,835898,2022-07-05 09:49:22.795,A4,563,10,13,22,13.0,29,person,835902,2022-07-05 09:49:23.378,A4,0.5830000000000001,A4_to_A4,552,13,19,28,,25,person,835924,2022-07-05 09:49:26.576,A4,546,14,16,29,262.0,35,person,835929,2022-07-05 09:49:27.305,other,0.7290000000000001,A4_to_other,4.510000000000001,A4_to_other,09
826,111813,203,5,15,12,,26,person,836015,2022-07-05 09:49:39.799,A1,203,5,15,12,,26,person,836018,2022-07-05 09:49:40.231,A1,0.43200000000000005,A1_to_A1,140,35,62,48,,51,car,836090,2022-07-05 09:49:50.696,A1,673,111,61,163,103.0,28,bus,836115,2022-07-05 09:49:54.339,A2,3.6430000000000002,A1_to_A2,14.540000000000001,A1_to_A2,09
847,111919,141,31,8,13,,25,person,836507,2022-07-05 09:50:51.416,A1,141,31,8,13,,25,person,836510,2022-07-05 09:50:51.855,A1,0.439,A1_to_A1,151,43,37,32,,69,car,836512,2022-07-05 09:50:52.144,A1,696,118,90,191,102.0,41,car,836530,2022-07-05 09:50:54.757,A2,2.613,A1_to_A2,3.341,A1_to_A2,09
860,111971,544,15,14,32,,37,person,836806,2022-07-05 09:51:34.891,other,611,37,20,40,117.0,38,person,836829,2022-07-05 09:51:38.232,A4,3.341,other_to_A4,544,15,14,32,,37,person,836806,2022-07-05 09:51:34.891,other,611,37,20,40,117.0,38,person,836829,2022-07-05 09:51:38.232,A4,3.341,other_to_A4,3.341,other_to_A4,09
931,112265,141,31,8,14,,28,person,838792,2022-07-05 09:56:24.821,A1,141,31,8,14,,28,person,838795,2022-07-05 09:56:25.257,A1,0.43600000000000005,A1_to_A1,142,40,39,30,,83,car,838800,2022-07-05 09:56:25.985,A1,705,149,31,77,109.0,39,car,838824,2022-07-05 09:56:29.468,other,3.483,A1_to_other,4.647,A1_to_other,09
947,112313,141,31,8,15,,30,person,839073,2022-07-05 09:57:05.670,A1,141,31,8,15,,30,person,839076,2022-07-05 09:57:06.104,A1,0.43400000000000005,A1_to_A1,144,45,41,28,,55,car,839078,2022-07-05 09:57:06.398,A1,720,151,30,74,107.0,51,car,839098,2022-07-05 09:57:09.317,other,2.919,A1_to_other,3.6470000000000002,A1_to_other,09
952,112328,141,31,8,15,,27,person,839151,2022-07-05 09:57:17.028,A1,141,31,8,15,,27,person,839154,2022-07-05 09:57:17.466,A1,0.438,A1_to_A1,144,47,39,26,,29,car,839198,2022-07-05 09:57:23.879,A1,689,152,60,118,109.0,79,car,839220,2022-07-05 09:57:27.090,A2,3.2110000000000003,A1_to_A2,10.062000000000001,A1_to_A2,09
953,112329,97,114,22,25,,29,person,839152,2022-07-05 09:57:17.175,A1,580,287,70,69,113.0,65,person,839203,2022-07-05 09:57:24.609,A2,7.434,A1_to_A2,97,114,22,25,,29,person,839152,2022-07-05 09:57:17.175,A1,580,287,70,69,113.0,65,person,839203,2022-07-05 09:57:24.609,A2,7.434,A1_to_A2,7.434,A1_to_A2,09
962,112362,485,11,19,22,,26,person,839378,2022-07-05 09:57:50.118,A2,483,10,19,23,359.0,29,person,839396,2022-07-05 09:57:52.736,A2,2.6180000000000003,A2_to_A2,560,11,13,22,,37,person,839452,2022-07-05 09:58:00.886,A4,561,10,13,22,25.0,29,person,839459,2022-07-05 09:58:01.903,A4,1.0170000000000001,A4_to_A4,11.785,A2_to_A4,09
992,112485,547,20,23,41,,44,person,840185,2022-07-05 09:59:48.984,A4,556,27,21,48,124.0,48,person,840190,2022-07-05 09:59:49.721,A4,0.7370000000000001,A4_to_A4,628,76,19,35,,29,person,840224,2022-07-05 09:59:54.771,A2,629,81,21,44,169.0,30,person,840238,2022-07-05 09:59:56.858,A2,2.087,A2_to_A2,7.8740000000000006,A4_to_A2,09
1032,112617,142,31,10,16,,29,person,841054,2022-07-05 10:01:56.745,A1,141,31,9,15,231.0,27,person,841059,2022-07-05 10:01:57.474,A1,0.7290000000000001,A1_to_A1,143,47,44,34,,62,car,841406,2022-07-05 10:02:47.920,A1,699,164,32,95,110.0,37,car,841430,2022-07-05 10:02:51.412,A2,3.4920000000000004,A1_to_A2,54.667,A1_to_A2,10
1051,112728,141,31,8,15,,26,person,841714,2022-07-05 10:03:32.712,A1,141,31,8,15,,26,person,841717,2022-07-05 10:03:33.148,A1,0.43600000000000005,A1_to_A1,143,45,44,36,,50,car,841725,2022-07-05 10:03:34.306,A1,735,155,36,99,105.0,30,car,841742,2022-07-05 10:03:36.778,other,2.472,A1_to_other,4.066,A1_to_other,10
1062,112777,140,31,8,16,,28,person,842061,2022-07-05 10:04:23.425,A1,140,31,8,16,,28,person,842064,2022-07-05 10:04:23.871,A1,0.446,A1_to_A1,139,41,37,31,,62,car,842095,2022-07-05 10:04:28.465,A1,702,156,56,117,109.0,30,car,842118,2022-07-05 10:04:31.809,other,3.3440000000000003,A1_to_other,8.384,A1_to_other,10
1065,112791,141,31,8,15,,28,person,842133,2022-07-05 10:04:34.002,A1,141,31,8,15,,28,person,842136,2022-07-05 10:04:34.440,A1,0.438,A1_to_A1,142,44,35,32,,30,car,842150,2022-07-05 10:04:36.464,A1,672,112,37,188,101.0,28,bus,842180,2022-07-05 10:04:40.821,A2,4.357,A1_to_A2,6.819000000000001,A1_to_A2,10
1070,112807,95,123,17,23,,33,person,842182,2022-07-05 10:04:41.112,A1,104,126,27,22,117.0,51,person,842193,2022-07-05 10:04:42.708,A1,1.596,A1_to_A1,582,32,28,46,,37,person,842302,2022-07-05 10:04:58.537,A4,582,32,28,46,,37,person,842305,2022-07-05 10:04:58.975,A4,0.438,A4_to_A4,17.863,A1_to_A4,10
1073,112836,141,31,8,14,,26,person,842368,2022-07-05 10:05:08.120,A1,141,31,8,14,,26,person,842371,2022-07-05 10:05:08.554,A1,0.43400000000000005,A1_to_A1,598,20,34,42,,37,car,842640,2022-07-05 10:05:47.676,A4,598,12,28,33,359.0,34,car,842644,2022-07-05 10:05:48.259,A4,0.5830000000000001,A4_to_A4,40.139,A1_to_A4,10
1074,112850,561,12,24,26,,30,person,842481,2022-07-05 10:05:24.563,A4,560,11,16,24,269.0,33,person,842492,2022-07-05 10:05:26.160,A4,1.5970000000000002,A4_to_A4,551,13,18,29,,28,person,842506,2022-07-05 10:05:28.204,A4,543,12,12,27,275.0,43,person,842513,2022-07-05 10:05:29.219,other,1.0150000000000001,A4_to_other,4.656000000000001,A4_to_other,10
1084,112930,68,399,56,45,,26,person,842841,2022-07-05 10:06:16.875,A3,68,399,56,45,,26,person,842844,2022-07-05 10:06:17.310,A3,0.43500000000000005,A3_to_A3,128,285,48,63,,27,person,842866,2022-07-05 10:06:20.505,A3,164,227,43,65,35.0,39,person,842878,2022-07-05 10:06:22.251,other,1.7460000000000002,A3_to_other,5.376,A3_to_other,10
1085,112937,210,174,54,64,,87,person,842886,2022-07-05 10:06:23.419,A1,382,18,28,38,81.0,40,person,842935,2022-07-05 10:06:30.530,A2,7.111000000000001,A1_to_A2,385,16,27,34,,52,person,842936,2022-07-05 10:06:30.674,A2,385,16,27,34,,52,person,842939,2022-07-05 10:06:31.109,A2,0.43500000000000005,A2_to_A2,7.69,A1_to_A2,10
1102,113026,141,31,9,15,,26,person,843544,2022-07-05 10:07:59.096,A1,141,31,8,15,85.0,30,person,843607,2022-07-05 10:08:08.259,A1,9.163,A1_to_A1,143,42,44,37,,71,car,843664,2022-07-05 10:08:16.532,A1,687,116,98,192,102.0,45,truck,843684,2022-07-05 10:08:19.437,A2,2.9050000000000002,A1_to_A2,20.341,A1_to_A2,10
1109,113046,141,31,9,16,,25,person,843674,2022-07-05 10:08:17.980,A1,141,31,7,13,13.0,27,person,843764,2022-07-05 10:08:31.038,A1,13.058000000000002,A1_to_A1,141,45,50,38,,66,car,844421,2022-07-05 10:10:06.746,A1,725,154,29,99,106.0,46,car,844440,2022-07-05 10:10:09.506,other,2.7600000000000002,A1_to_other,111.52600000000001,A1_to_other,10
1115,113081,625,358,31,54,,26,person,843956,2022-07-05 10:08:58.907,A2,105,124,31,35,284.0,34,person,844058,2022-07-05 10:09:13.770,A1,14.863000000000001,A2_to_A1,625,358,31,54,,26,person,843956,2022-07-05 10:08:58.907,A2,105,124,31,35,284.0,34,person,844058,2022-07-05 10:09:13.770,A1,14.863000000000001,A2_to_A1,14.863000000000001,A2_to_A1,10
