,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
0,220618,138,41,13,16,,29,person,2937295,2022-06-17 09:00:29.236,A1,594,4,12,25,358.0,28,person,2937350,2022-06-17 09:00:37.311,A4,8.075000000000001,A1_to_A4,138,41,13,16,,29,person,2937295,2022-06-17 09:00:29.236,A1,594,4,12,25,358.0,28,person,2937350,2022-06-17 09:00:37.311,A4,8.075000000000001,A1_to_A4,8.075000000000001,A1_to_A4,09
10,220631,407,10,17,24,,28,person,2937659,2022-06-17 09:01:22.656,A2,121,254,50,43,215.0,37,person,2937779,2022-06-17 09:01:40.286,A3,17.630000000000003,A2_to_A3,118,271,48,42,,28,person,2937780,2022-06-17 09:01:40.435,A3,101,296,58,41,213.0,63,person,2937785,2022-06-17 09:01:41.164,A3,0.7290000000000001,A3_to_A3,18.508000000000003,A2_to_A3,09
13,220637,594,40,25,32,,39,person,2937746,2022-06-17 09:01:35.429,A4,641,72,28,36,124.0,52,person,2937752,2022-06-17 09:01:36.309,other,0.88,A4_to_other,594,40,25,32,,39,person,2937746,2022-06-17 09:01:35.429,A4,641,72,28,36,124.0,52,person,2937752,2022-06-17 09:01:36.309,other,0.88,A4_to_other,0.88,A4_to_other,09
23,220653,630,63,20,35,,39,person,2937967,2022-06-17 09:02:07.945,A4,537,15,23,37,297.0,79,person,2937978,2022-06-17 09:02:09.559,other,1.614,A4_to_other,630,63,20,35,,39,person,2937967,2022-06-17 09:02:07.945,A4,537,15,23,37,297.0,79,person,2937978,2022-06-17 09:02:09.559,other,1.614,A4_to_other,1.614,A4_to_other,09
90,220744,634,68,11,37,,63,person,2940670,2022-06-17 09:08:42.631,other,121,84,23,27,263.0,28,bicycle,2940702,2022-06-17 09:08:47.308,A1,4.6770000000000005,other_to_A1,118,87,19,25,,73,person,2940704,2022-06-17 09:08:47.598,A1,94,87,17,24,270.0,59,person,2940713,2022-06-17 09:08:48.912,A1,1.314,A1_to_A1,6.281000000000001,other_to_A1,09
95,220759,451,264,49,79,,26,person,2940763,2022-06-17 09:08:56.208,A2,425,295,51,72,220.0,35,person,2940770,2022-06-17 09:08:57.229,A2,1.0210000000000001,A2_to_A2,299,419,79,68,,61,person,2940790,2022-06-17 09:09:00.145,A3,299,404,108,104,1.0,25,person,2940794,2022-06-17 09:09:00.722,A3,0.5770000000000001,A3_to_A3,4.514,A2_to_A3,09
98,220765,473,10,17,20,,32,person,2941094,2022-06-17 09:09:44.269,A2,458,10,24,22,271.0,32,person,2941100,2022-06-17 09:09:45.140,A2,0.8710000000000001,A2_to_A2,439,14,22,32,,31,person,2941103,2022-06-17 09:09:45.574,A2,107,226,39,51,221.0,71,person,2941180,2022-06-17 09:09:56.787,A3,11.213000000000001,A2_to_A3,12.518,A2_to_A3,09
99,220767,551,13,23,28,,27,person,2941103,2022-06-17 09:09:45.574,A4,546,15,17,31,253.0,49,person,2941110,2022-06-17 09:09:46.591,other,1.0170000000000001,A4_to_other,551,13,23,28,,27,person,2941103,2022-06-17 09:09:45.574,A4,546,15,17,31,253.0,49,person,2941110,2022-06-17 09:09:46.591,other,1.0170000000000001,A4_to_other,1.0170000000000001,A4_to_other,09
102,220770,495,11,19,25,,26,person,2941121,2022-06-17 09:09:48.213,A2,122,227,42,44,212.0,48,person,2941189,2022-06-17 09:09:58.107,A3,9.894,A2_to_A3,53,244,52,42,,30,car,2941214,2022-06-17 09:10:01.752,other,53,244,50,37,275.0,26,car,2941226,2022-06-17 09:10:03.494,other,1.7420000000000002,other_to_other,15.281,A2_to_other,09
109,220779,75,236,24,33,,26,person,2941182,2022-06-17 09:09:57.083,other,93,238,26,25,96.0,31,person,2941186,2022-06-17 09:09:57.666,A3,0.5830000000000001,other_to_A3,75,236,24,33,,26,person,2941182,2022-06-17 09:09:57.083,other,93,238,26,25,96.0,31,person,2941186,2022-06-17 09:09:57.666,A3,0.5830000000000001,other_to_A3,0.5830000000000001,other_to_A3,09
110,220780,67,244,20,32,,37,person,2941184,2022-06-17 09:09:57.375,other,67,244,20,32,,37,person,2941187,2022-06-17 09:09:57.818,other,0.443,other_to_other,66,254,22,31,,45,person,2941189,2022-06-17 09:09:58.107,A3,66,254,22,31,,45,person,2941192,2022-06-17 09:09:58.543,A3,0.43600000000000005,A3_to_A3,1.1680000000000001,other_to_A3,09
128,220804,66,243,25,36,,62,person,2941627,2022-06-17 09:11:01.868,other,449,22,28,35,100.0,25,person,2941692,2022-06-17 09:11:11.399,A2,9.531,other_to_A2,433,23,11,25,,25,person,2941717,2022-06-17 09:11:15.063,A2,433,23,11,25,,25,person,2941720,2022-06-17 09:11:15.498,A2,0.43500000000000005,A2_to_A2,13.63,other_to_A2,09
130,220806,558,17,21,35,,35,person,2941655,2022-06-17 09:11:05.970,A4,541,17,12,36,270.0,28,person,2941667,2022-06-17 09:11:07.728,other,1.758,A4_to_other,558,17,21,35,,35,person,2941655,2022-06-17 09:11:05.970,A4,541,17,12,36,270.0,28,person,2941667,2022-06-17 09:11:07.728,other,1.758,A4_to_other,1.758,A4_to_other,09
132,220809,506,13,14,27,,53,person,2941673,2022-06-17 09:11:08.607,A2,119,121,26,36,285.0,49,person,2941749,2022-06-17 09:11:19.727,A1,11.120000000000001,A2_to_A1,106,116,20,25,,44,person,2941757,2022-06-17 09:11:20.888,A1,106,116,20,25,,44,person,2941760,2022-06-17 09:11:21.323,A1,0.43500000000000005,A1_to_A1,12.716000000000001,A2_to_A1,09
142,220829,389,12,24,26,,67,person,2941873,2022-06-17 09:11:37.754,A2,151,174,47,50,227.0,72,person,2941920,2022-06-17 09:11:44.572,A1,6.8180000000000005,A2_to_A1,389,12,24,26,,67,person,2941873,2022-06-17 09:11:37.754,A2,151,174,47,50,227.0,72,person,2941920,2022-06-17 09:11:44.572,A1,6.8180000000000005,A2_to_A1,6.8180000000000005,A2_to_A1,09
158,220852,81,233,36,47,,27,person,2942117,2022-06-17 09:12:13.136,A3,81,233,36,47,,27,person,2942120,2022-06-17 09:12:13.571,A3,0.43500000000000005,A3_to_A3,133,191,48,50,,55,person,2942127,2022-06-17 09:12:14.590,other,511,11,19,24,89.0,41,person,2942198,2022-06-17 09:12:24.890,A2,10.3,other_to_A2,11.754000000000001,A3_to_A2,09
167,220867,433,325,31,50,,25,person,2942191,2022-06-17 09:12:23.874,A2,433,325,31,50,,25,person,2942194,2022-06-17 09:12:24.309,A2,0.43500000000000005,A2_to_A2,411,340,52,57,,40,person,2942198,2022-06-17 09:12:24.890,other,411,340,52,57,,40,person,2942201,2022-06-17 09:12:25.331,other,0.441,other_to_other,1.457,A2_to_other,09
168,220869,404,338,54,68,,29,person,2942216,2022-06-17 09:12:27.520,other,357,388,58,51,133.0,28,person,2942276,2022-06-17 09:12:36.248,other,8.728,other_to_other,333,401,59,63,,48,person,2942291,2022-06-17 09:12:38.447,A3,331,403,58,58,177.0,41,person,2942302,2022-06-17 09:12:40.045,A3,1.598,A3_to_A3,12.525,other_to_A3,09
174,220880,334,418,42,48,,48,person,2942323,2022-06-17 09:12:43.096,other,334,418,42,48,,48,person,2942326,2022-06-17 09:12:43.528,other,0.43200000000000005,other_to_other,256,463,75,33,,40,person,2942422,2022-06-17 09:12:57.500,A3,251,463,68,33,279.0,35,person,2942428,2022-06-17 09:12:58.371,A3,0.8710000000000001,A3_to_A3,15.275,other_to_A3,09
181,220891,481,11,19,25,,27,person,2942593,2022-06-17 09:13:22.370,A2,453,10,23,25,271.0,31,person,2942599,2022-06-17 09:13:23.239,A2,0.8690000000000001,A2_to_A2,77,393,73,35,,31,person,2942726,2022-06-17 09:13:41.710,A3,77,393,73,35,,31,person,2942729,2022-06-17 09:13:42.151,A3,0.441,A3_to_A3,19.781000000000002,A2_to_A3,09
184,220896,397,6,14,14,,44,person,2942622,2022-06-17 09:13:26.596,A2,362,8,13,17,266.0,44,person,2942633,2022-06-17 09:13:28.191,A1,1.5950000000000002,A2_to_A1,355,10,11,20,,48,person,2942644,2022-06-17 09:13:29.788,A1,126,197,50,44,220.0,35,person,2942693,2022-06-17 09:13:36.911,other,7.123,A1_to_other,10.315000000000001,A2_to_other,09
211,220933,104,137,25,26,,27,person,2943094,2022-06-17 09:14:35.207,A1,110,146,23,29,147.0,27,person,2943099,2022-06-17 09:14:35.931,A1,0.7240000000000001,A1_to_A1,117,208,35,31,,26,person,2943123,2022-06-17 09:14:39.420,other,117,208,35,31,,26,person,2943126,2022-06-17 09:14:39.855,other,0.43500000000000005,other_to_other,4.648000000000001,A1_to_other,09
213,220937,611,309,52,60,,78,person,2943125,2022-06-17 09:14:39.709,A2,93,116,25,26,284.0,44,person,2943163,2022-06-17 09:14:45.222,A1,5.513,A2_to_A1,611,309,52,60,,78,person,2943125,2022-06-17 09:14:39.709,A2,93,116,25,26,284.0,44,person,2943163,2022-06-17 09:14:45.222,A1,5.513,A2_to_A1,5.513,A2_to_A1,09
