,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
232,104601,310,162,39,51,,47,person,1070422,2022-07-26 00:14:55.806,A2,191,141,45,53,284.0,46,person,1070437,2022-07-26 00:14:57.982,A1,2.176,A2_to_A1,310,162,39,51,,47,person,1070422,2022-07-26 00:14:55.806,A2,191,141,45,53,284.0,46,person,1070437,2022-07-26 00:14:57.982,A1,2.176,A2_to_A1,2.176,A2_to_A1,00
424,104953,385,39,16,49,,30,person,1075025,2022-07-26 00:26:06.722,A2,166,111,43,46,254.0,53,person,1075056,2022-07-26 00:26:11.215,A1,4.493,A2_to_A1,145,113,38,39,,32,person,1075061,2022-07-26 00:26:11.939,A1,111,108,27,30,274.0,48,person,1075078,2022-07-26 00:26:14.428,A1,2.4890000000000003,A1_to_A1,7.706,A2_to_A1,00
465,105028,131,59,23,27,,36,person,1076103,2022-07-26 00:28:43.298,A1,532,68,149,85,99.0,48,car,1076132,2022-07-26 00:28:47.515,A2,4.2170000000000005,A1_to_A2,131,59,23,27,,36,person,1076103,2022-07-26 00:28:43.298,A1,532,68,149,85,99.0,48,car,1076132,2022-07-26 00:28:47.515,A2,4.2170000000000005,A1_to_A2,4.2170000000000005,A1_to_A2,00
703,105466,70,246,18,28,,26,person,1082930,2022-07-26 00:45:14.474,A3,70,246,18,28,,26,person,1082933,2022-07-26 00:45:14.908,A3,0.43400000000000005,A3_to_A3,68,246,18,27,,36,person,1082948,2022-07-26 00:45:17.081,other,67,245,20,28,327.0,27,person,1082952,2022-07-26 00:45:17.664,other,0.5830000000000001,other_to_other,3.1900000000000004,A3_to_other,00
2170,108853,184,133,44,52,,45,person,1129988,2022-07-26 02:39:03.484,A1,184,133,44,52,,45,person,1129991,2022-07-26 02:39:03.924,A1,0.44,A1_to_A1,199,134,40,52,,56,person,1129992,2022-07-26 02:39:04.072,A1,360,196,44,82,112.0,48,person,1130016,2022-07-26 02:39:07.569,A2,3.4970000000000003,A1_to_A2,4.085,A1_to_A2,02
2450,109471,329,189,41,67,,32,person,1138643,2022-07-26 03:00:05.763,A2,160,130,38,40,280.0,40,person,1138674,2022-07-26 03:00:10.313,A1,4.550000000000001,A2_to_A1,329,189,41,67,,32,person,1138643,2022-07-26 03:00:05.763,A2,160,130,38,40,280.0,40,person,1138674,2022-07-26 03:00:10.313,A1,4.550000000000001,A2_to_A1,4.550000000000001,A2_to_A1,03
2703,109972,436,14,13,29,,28,person,1147002,2022-07-26 03:20:17.921,A2,437,14,16,29,12.0,26,person,1147021,2022-07-26 03:20:20.679,A2,2.758,A2_to_A2,436,42,49,23,,34,car,1147025,2022-07-26 03:20:21.259,A2,85,51,44,41,266.0,48,car,1147038,2022-07-26 03:20:23.139,A1,1.8800000000000001,A2_to_A1,5.218,A2_to_A1,03
2726,109999,276,188,49,74,,30,person,1147394,2022-07-26 03:21:14.677,A2,210,155,51,63,281.0,71,person,1147424,2022-07-26 03:21:19.021,A1,4.344,A2_to_A1,168,151,51,48,,27,person,1147507,2022-07-26 03:21:31.128,A1,143,140,46,50,353.0,28,person,1147573,2022-07-26 03:21:40.703,A1,9.575000000000001,A1_to_A1,26.026000000000003,A2_to_A1,03
2735,110024,119,222,19,23,,25,person,1147528,2022-07-26 03:21:34.173,A3,117,172,60,65,358.0,26,person,1147532,2022-07-26 03:21:34.754,A1,0.5810000000000001,A3_to_A1,128,199,42,58,,30,person,1147536,2022-07-26 03:21:35.335,other,128,199,42,58,,30,person,1147539,2022-07-26 03:21:35.770,other,0.43500000000000005,other_to_other,1.5970000000000002,A3_to_other,03
2811,110163,70,247,19,25,,34,person,1150150,2022-07-26 03:27:54.773,A3,70,247,19,25,,34,person,1150153,2022-07-26 03:27:55.208,A3,0.43500000000000005,A3_to_A3,69,246,17,26,,31,person,1150154,2022-07-26 03:27:55.353,other,69,246,17,26,,31,person,1150157,2022-07-26 03:27:55.785,other,0.43200000000000005,other_to_other,1.012,A3_to_other,03
2886,110309,131,60,23,25,,29,person,1152181,2022-07-26 03:32:49.078,A1,131,60,23,25,,29,person,1152184,2022-07-26 03:32:49.514,A1,0.43600000000000005,A1_to_A1,145,53,50,34,,67,car,1152187,2022-07-26 03:32:49.948,A1,488,53,181,96,90.0,43,car,1152201,2022-07-26 03:32:51.974,A2,2.0260000000000002,A1_to_A2,2.8960000000000004,A1_to_A2,03
3071,110632,130,57,26,31,,41,person,1156740,2022-07-26 03:43:50.934,A1,631,38,27,86,35.0,43,car,1156833,2022-07-26 03:44:04.427,A4,13.493,A1_to_A4,625,24,31,48,,37,car,1156846,2022-07-26 03:44:06.311,A4,624,21,31,46,349.0,29,car,1156850,2022-07-26 03:44:06.893,A4,0.5820000000000001,A4_to_A4,15.959000000000001,A1_to_A4,03
3171,110905,70,247,18,27,,30,person,1159557,2022-07-26 03:50:38.980,A3,67,246,18,28,278.0,35,person,1159562,2022-07-26 03:50:39.707,other,0.7270000000000001,A3_to_other,70,247,18,27,,30,person,1159557,2022-07-26 03:50:38.980,A3,67,246,18,28,278.0,35,person,1159562,2022-07-26 03:50:39.707,other,0.7270000000000001,A3_to_other,0.7270000000000001,A3_to_other,03
3661,111877,70,246,18,28,,32,person,1174758,2022-07-26 04:27:26.470,A3,70,242,17,27,7.0,26,person,1174762,2022-07-26 04:27:27.051,other,0.5810000000000001,A3_to_other,69,245,19,27,,26,person,1174766,2022-07-26 04:27:27.631,other,69,245,19,27,,26,person,1174769,2022-07-26 04:27:28.064,other,0.43300000000000005,other_to_other,1.594,A3_to_other,04
3666,111886,69,245,20,27,,27,person,1174791,2022-07-26 04:27:31.268,other,70,246,19,27,155.0,29,person,1174798,2022-07-26 04:27:32.286,A3,1.018,other_to_A3,70,246,19,27,,34,person,1174804,2022-07-26 04:27:33.160,A3,70,246,19,27,,34,person,1174807,2022-07-26 04:27:33.596,A3,0.43600000000000005,A3_to_A3,2.3280000000000003,other_to_A3,04
3681,111932,132,59,22,27,,26,person,1175028,2022-07-26 04:28:05.686,A1,132,59,22,27,,26,person,1175031,2022-07-26 04:28:06.135,A1,0.449,A1_to_A1,144,52,39,32,,33,car,1175065,2022-07-26 04:28:11.106,A1,753,178,24,86,106.0,45,car,1175079,2022-07-26 04:28:13.146,other,2.04,A1_to_other,7.460000000000001,A1_to_other,04
3723,112120,132,59,24,27,,28,person,1175746,2022-07-26 04:29:49.988,A1,132,59,24,27,,28,person,1175749,2022-07-26 04:29:50.422,A1,0.43400000000000005,A1_to_A1,132,59,22,27,,28,person,1176106,2022-07-26 04:30:42.252,A1,71,-3,80,52,316.0,29,person,1176110,2022-07-26 04:30:42.831,other,0.5790000000000001,A1_to_other,52.843,A1_to_other,04
3870,112791,603,312,70,44,,55,person,1179676,2022-07-26 04:39:20.111,A2,110,117,27,33,279.0,37,person,1179754,2022-07-26 04:39:31.413,A1,11.302000000000001,A2_to_A1,603,312,70,44,,55,person,1179676,2022-07-26 04:39:20.111,A2,110,117,27,33,279.0,37,person,1179754,2022-07-26 04:39:31.413,A1,11.302000000000001,A2_to_A1,11.302000000000001,A2_to_A1,04
3943,113100,612,304,55,69,,30,person,1189988,2022-07-26 05:04:16.880,A2,87,98,28,41,281.0,28,person,1190092,2022-07-26 05:04:32.026,A1,15.146,A2_to_A1,612,304,55,69,,30,person,1189988,2022-07-26 05:04:16.880,A2,87,98,28,41,281.0,28,person,1190092,2022-07-26 05:04:32.026,A1,15.146,A2_to_A1,15.146,A2_to_A1,05
3953,113117,621,56,18,39,,56,person,1193220,2022-07-26 05:12:06.004,A4,571,25,12,43,302.0,57,person,1193230,2022-07-26 05:12:07.457,A4,1.453,A4_to_A4,556,21,19,41,,39,person,1193231,2022-07-26 05:12:07.602,A4,536,13,14,36,290.0,31,person,1193236,2022-07-26 05:12:08.330,other,0.7280000000000001,A4_to_other,2.326,A4_to_other,05
3959,113127,82,109,18,23,,51,person,1194182,2022-07-26 05:14:25.700,A1,589,294,62,58,111.0,27,person,1194333,2022-07-26 05:14:47.602,A2,21.902,A1_to_A2,622,323,34,73,,26,person,1194341,2022-07-26 05:14:48.761,A2,625,350,31,74,173.0,26,person,1194347,2022-07-26 05:14:49.636,A2,0.875,A2_to_A2,23.936,A1_to_A2,05
3966,113136,631,58,17,38,,30,person,1196244,2022-07-26 05:19:24.769,A4,537,14,15,36,284.0,32,person,1196273,2022-07-26 05:19:28.971,other,4.202,A4_to_other,631,58,17,38,,30,person,1196244,2022-07-26 05:19:24.769,A4,537,14,15,36,284.0,32,person,1196273,2022-07-26 05:19:28.971,other,4.202,A4_to_other,4.202,A4_to_other,05
3968,113138,634,69,10,40,,31,person,1196252,2022-07-26 05:19:25.927,other,598,45,13,39,303.0,52,person,1196263,2022-07-26 05:19:27.521,A4,1.594,other_to_A4,592,41,12,40,,66,person,1196264,2022-07-26 05:19:27.666,A4,562,27,13,38,295.0,33,person,1196272,2022-07-26 05:19:28.827,A4,1.161,A4_to_A4,2.9000000000000004,other_to_A4,05
