,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
17,46,605,299,69,66,,71,person,268,2022-10-12 14:33:34.622,A2,154,130,47,42,279.0,25,person,324,2022-10-12 14:33:42.791,A1,8.169,A2_to_A1,107,115,31,36,,26,person,347,2022-10-12 14:33:46.149,A1,107,115,31,36,,26,person,350,2022-10-12 14:33:46.580,A1,0.43100000000000005,A1_to_A1,11.958,A2_to_A1,14
22,67,558,23,26,47,,65,person,393,2022-10-12 14:33:52.822,A4,516,54,24,52,232.0,71,person,404,2022-10-12 14:33:54.415,A2,1.5930000000000002,A4_to_A2,558,23,26,47,,65,person,393,2022-10-12 14:33:52.822,A4,516,54,24,52,232.0,71,person,404,2022-10-12 14:33:54.415,A2,1.5930000000000002,A4_to_A2,1.5930000000000002,A4_to_A2,14
23,70,538,13,19,27,,26,person,400,2022-10-12 14:33:53.835,other,538,13,19,27,,26,person,403,2022-10-12 14:33:54.269,other,0.43400000000000005,other_to_other,522,21,21,43,,60,person,716,2022-10-12 14:34:40.289,A2,521,21,22,44,326.0,29,person,1306,2022-10-12 14:36:06.462,A2,86.173,A2_to_A2,132.627,other_to_A2,14
29,111,129,56,25,28,,25,person,680,2022-10-12 14:34:34.991,A1,129,56,25,28,,25,person,683,2022-10-12 14:34:35.436,A1,0.445,A1_to_A1,127,52,34,30,,25,car,706,2022-10-12 14:34:38.813,A1,705,109,107,175,99.0,45,car,722,2022-10-12 14:34:41.166,other,2.353,A1_to_other,6.175000000000001,A1_to_other,14
156,904,547,14,21,30,,76,person,5131,2022-10-12 14:45:27.771,other,584,17,20,34,91.0,26,person,5144,2022-10-12 14:45:29.710,A4,1.939,other_to_A4,606,20,14,30,,30,person,5152,2022-10-12 14:45:30.902,A4,606,20,14,30,,30,person,5155,2022-10-12 14:45:31.335,A4,0.43300000000000005,A4_to_A4,3.564,other_to_A4,14
175,970,82,126,26,36,,34,person,6850,2022-10-12 14:49:40.746,A1,82,126,26,36,,34,person,6853,2022-10-12 14:49:41.189,A1,0.443,A1_to_A1,103,132,34,36,,29,person,6886,2022-10-12 14:49:46.040,A1,446,291,41,57,122.0,55,person,7007,2022-10-12 14:50:03.915,A2,17.875,A1_to_A2,23.169,A1_to_A2,14
202,1023,567,301,64,56,,66,person,7781,2022-10-12 14:51:56.658,A2,152,120,44,44,281.0,33,person,7847,2022-10-12 14:52:06.257,A1,9.599,A2_to_A1,105,113,33,32,,29,person,7878,2022-10-12 14:52:10.767,A1,105,113,33,32,,29,person,7881,2022-10-12 14:52:11.212,A1,0.445,A1_to_A1,14.554,A2_to_A1,14
207,1044,523,31,30,65,,26,person,8986,2022-10-12 14:54:53.269,A2,275,13,41,30,273.0,38,person,9005,2022-10-12 14:54:56.061,A1,2.7920000000000003,A2_to_A1,523,31,30,65,,26,person,8986,2022-10-12 14:54:53.269,A2,275,13,41,30,273.0,38,person,9005,2022-10-12 14:54:56.061,A1,2.7920000000000003,A2_to_A1,2.7920000000000003,A2_to_A1,14
213,1052,412,10,19,21,,50,person,9094,2022-10-12 14:55:09.168,A2,129,377,73,35,203.0,60,person,9160,2022-10-12 14:55:18.880,A3,9.712,A2_to_A3,412,10,19,21,,50,person,9094,2022-10-12 14:55:09.168,A2,129,377,73,35,203.0,60,person,9160,2022-10-12 14:55:18.880,A3,9.712,A2_to_A3,9.712,A2_to_A3,14
216,1058,599,14,12,29,,66,person,9292,2022-10-12 14:55:38.282,A4,244,303,59,46,227.0,27,person,9339,2022-10-12 14:55:45.226,A3,6.944000000000001,A4_to_A3,599,14,12,29,,66,person,9292,2022-10-12 14:55:38.282,A4,244,303,59,46,227.0,27,person,9339,2022-10-12 14:55:45.226,A3,6.944000000000001,A4_to_A3,6.944000000000001,A4_to_A3,14
