,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
65,346553,96,121,24,26,,33,person,4145543,2022-06-19 10:03:32.772,A1,97,121,25,27,102.0,43,person,4145547,2022-06-19 10:03:33.363,A1,0.5910000000000001,A1_to_A1,114,123,32,30,,28,person,4145555,2022-06-19 10:03:34.544,A1,635,337,33,41,124.0,63,person,4145640,2022-06-19 10:03:47.077,A2,12.533000000000001,A1_to_A2,14.305000000000001,A1_to_A2,10
67,346556,237,283,49,48,,48,person,4145551,2022-06-19 10:03:33.950,A3,237,284,47,48,158.0,33,person,4145557,2022-06-19 10:03:34.838,A3,0.888,A3_to_A3,236,282,48,51,,25,person,4145558,2022-06-19 10:03:34.990,A3,275,262,98,101,63.0,48,person,4145577,2022-06-19 10:03:37.803,A2,2.813,A3_to_A2,3.853,A3_to_A2,10
68,346557,115,237,45,43,,40,person,4145554,2022-06-19 10:03:34.396,A3,519,308,38,24,102.0,26,person,4145597,2022-06-19 10:03:40.745,A2,6.349,A3_to_A2,115,237,45,43,,40,person,4145554,2022-06-19 10:03:34.396,A3,519,308,38,24,102.0,26,person,4145597,2022-06-19 10:03:40.745,A2,6.349,A3_to_A2,6.349,A3_to_A2,10
69,346560,507,13,19,29,,35,person,4145555,2022-06-19 10:03:34.544,A2,408,10,13,24,275.0,49,person,4145581,2022-06-19 10:03:38.396,A2,3.8520000000000003,A2_to_A2,137,131,36,39,,31,person,4145674,2022-06-19 10:03:52.076,A1,123,133,26,32,262.0,28,person,4145683,2022-06-19 10:03:53.406,A1,1.33,A1_to_A1,18.862000000000002,A2_to_A1,10
71,346564,510,11,12,25,,27,person,4145565,2022-06-19 10:03:36.031,A2,451,7,15,18,274.0,33,person,4145584,2022-06-19 10:03:38.835,A2,2.8040000000000003,A2_to_A2,407,7,12,17,,33,person,4145602,2022-06-19 10:03:41.488,A2,164,122,22,45,239.0,40,person,4145663,2022-06-19 10:03:50.457,A1,8.969000000000001,A2_to_A1,14.426,A2_to_A1,10
76,346571,422,7,14,17,,34,person,4145589,2022-06-19 10:03:39.569,A2,144,127,27,38,354.0,29,person,4145673,2022-06-19 10:03:51.928,A1,12.359,A2_to_A1,422,7,14,17,,34,person,4145589,2022-06-19 10:03:39.569,A2,144,127,27,38,354.0,29,person,4145673,2022-06-19 10:03:51.928,A1,12.359,A2_to_A1,12.359,A2_to_A1,10
90,346591,618,119,33,50,,34,person,4146086,2022-06-19 10:04:52.255,A2,135,74,17,30,264.0,79,motorbike,4146113,2022-06-19 10:04:56.183,A1,3.9280000000000004,A2_to_A1,618,119,33,50,,34,person,4146086,2022-06-19 10:04:52.255,A2,135,74,17,30,264.0,79,motorbike,4146113,2022-06-19 10:04:56.183,A1,3.9280000000000004,A2_to_A1,3.9280000000000004,A2_to_A1,10
96,346599,464,11,14,26,,32,person,4146565,2022-06-19 10:06:01.852,A2,169,185,40,48,234.0,35,person,4146628,2022-06-19 10:06:11.014,A1,9.162,A2_to_A1,160,208,36,56,,39,person,4146630,2022-06-19 10:06:11.305,A1,160,208,36,56,,39,person,4146633,2022-06-19 10:06:11.739,A1,0.43400000000000005,A1_to_A1,9.887,A2_to_A1,10
97,346600,426,11,22,25,,30,person,4146566,2022-06-19 10:06:01.998,A2,220,147,70,59,216.0,80,person,4146620,2022-06-19 10:06:09.842,A1,7.844,A2_to_A1,426,11,22,25,,30,person,4146566,2022-06-19 10:06:01.998,A2,220,147,70,59,216.0,80,person,4146620,2022-06-19 10:06:09.842,A1,7.844,A2_to_A1,7.844,A2_to_A1,10
116,346632,103,141,18,33,,25,person,4147015,2022-06-19 10:07:07.591,A1,102,143,19,33,214.0,25,person,4147020,2022-06-19 10:07:08.322,A1,0.7310000000000001,A1_to_A1,165,143,27,39,,39,person,4147060,2022-06-19 10:07:14.221,A1,531,304,65,53,115.0,81,person,4147119,2022-06-19 10:07:22.844,A2,8.623000000000001,A1_to_A2,15.253,A1_to_A2,10
122,346643,114,133,29,35,,29,person,4147265,2022-06-19 10:07:44.262,A1,628,363,38,48,132.0,51,person,4147363,2022-06-19 10:07:58.523,A2,14.261000000000001,A1_to_A2,114,133,29,35,,29,person,4147265,2022-06-19 10:07:44.262,A1,628,363,38,48,132.0,51,person,4147363,2022-06-19 10:07:58.523,A2,14.261000000000001,A1_to_A2,14.261000000000001,A1_to_A2,10
123,346644,138,141,13,29,,27,person,4147284,2022-06-19 10:07:47.016,A1,138,141,13,29,,27,person,4147287,2022-06-19 10:07:47.451,A1,0.43500000000000005,A1_to_A1,143,143,15,22,,42,person,4147288,2022-06-19 10:07:47.596,A1,636,354,32,69,127.0,35,person,4147373,2022-06-19 10:07:59.975,A2,12.379000000000001,A1_to_A2,12.959000000000001,A1_to_A2,10
126,346648,562,10,14,25,,35,person,4147465,2022-06-19 10:08:13.380,A4,553,14,23,27,247.0,26,person,4147470,2022-06-19 10:08:14.103,A4,0.7230000000000001,A4_to_A4,558,14,26,29,,39,person,4147471,2022-06-19 10:08:14.248,A4,544,16,11,34,192.0,37,person,4147491,2022-06-19 10:08:17.155,other,2.907,A4_to_other,3.7750000000000004,A4_to_other,10
133,346659,421,8,12,17,,28,person,4147524,2022-06-19 10:08:21.973,A2,421,8,12,17,,28,person,4147527,2022-06-19 10:08:22.412,A2,0.439,A2_to_A2,397,10,17,22,,63,person,4147533,2022-06-19 10:08:23.293,A2,376,7,29,18,353.0,26,person,4147556,2022-06-19 10:08:26.655,other,3.362,A2_to_other,4.682,A2_to_other,10
140,346671,622,236,36,53,,27,person,4148055,2022-06-19 10:09:39.743,A2,138,86,19,32,275.0,55,person,4148082,2022-06-19 10:09:43.707,A1,3.9640000000000004,A2_to_A1,124,87,18,28,,39,person,4148086,2022-06-19 10:09:44.290,A1,94,90,15,21,265.0,45,person,4148096,2022-06-19 10:09:45.753,A1,1.463,A1_to_A1,6.010000000000001,A2_to_A1,10
143,346675,459,284,48,53,,59,person,4148135,2022-06-19 10:09:51.480,A2,142,148,21,31,295.0,25,person,4148173,2022-06-19 10:09:57.044,A1,5.564,A2_to_A1,125,145,30,29,,33,person,4148187,2022-06-19 10:09:59.096,A1,126,159,31,39,176.0,44,person,4148191,2022-06-19 10:09:59.677,A1,0.5810000000000001,A1_to_A1,8.197000000000001,A2_to_A1,10
154,346691,603,300,59,49,,41,person,4148527,2022-06-19 10:10:48.957,A2,183,132,42,55,281.0,33,person,4148586,2022-06-19 10:10:57.650,A1,8.693000000000001,A2_to_A1,603,300,59,49,,41,person,4148527,2022-06-19 10:10:48.957,A2,183,132,42,55,281.0,33,person,4148586,2022-06-19 10:10:57.650,A1,8.693000000000001,A2_to_A1,8.693000000000001,A2_to_A1,10
169,346712,136,178,36,53,,35,person,4149002,2022-06-19 10:11:58.530,A1,144,153,35,38,16.0,31,person,4149011,2022-06-19 10:11:59.839,A1,1.3090000000000002,A1_to_A1,433,17,16,35,,27,person,4149143,2022-06-19 10:12:19.045,A2,433,17,16,35,,27,person,4149146,2022-06-19 10:12:19.480,A2,0.43500000000000005,A2_to_A2,20.950000000000003,A1_to_A2,10
178,346727,214,43,35,23,,29,person,4149349,2022-06-19 10:12:49.063,A1,703,121,34,60,101.0,46,motorbike,4149364,2022-06-19 10:12:51.270,other,2.2070000000000003,A1_to_other,214,43,35,23,,29,person,4149349,2022-06-19 10:12:49.063,A1,703,121,34,60,101.0,46,motorbike,4149364,2022-06-19 10:12:51.270,other,2.2070000000000003,A1_to_other,2.2070000000000003,A1_to_other,10
188,346739,626,342,28,54,,31,person,4149478,2022-06-19 10:13:08.034,A2,116,143,23,29,280.0,32,person,4149590,2022-06-19 10:13:24.517,A1,16.483,A2_to_A1,626,342,28,54,,31,person,4149478,2022-06-19 10:13:08.034,A2,116,143,23,29,280.0,32,person,4149590,2022-06-19 10:13:24.517,A1,16.483,A2_to_A1,16.483,A2_to_A1,10
192,346743,610,358,28,38,,30,person,4149497,2022-06-19 10:13:10.825,A2,234,147,55,52,285.0,87,person,4149549,2022-06-19 10:13:18.514,A1,7.689,A2_to_A1,610,358,28,38,,30,person,4149497,2022-06-19 10:13:10.825,A2,234,147,55,52,285.0,87,person,4149549,2022-06-19 10:13:18.514,A1,7.689,A2_to_A1,7.689,A2_to_A1,10
194,346745,106,141,23,30,,28,person,4149532,2022-06-19 10:13:15.979,A1,114,199,46,48,210.0,31,person,4149569,2022-06-19 10:13:21.461,other,5.482,A1_to_other,106,141,23,30,,28,person,4149532,2022-06-19 10:13:15.979,A1,114,199,46,48,210.0,31,person,4149569,2022-06-19 10:13:21.461,other,5.482,A1_to_other,5.482,A1_to_other,10
195,346746,628,361,25,63,,50,person,4149539,2022-06-19 10:13:17.032,A2,202,151,47,55,277.0,52,person,4149605,2022-06-19 10:13:26.699,A1,9.667,A2_to_A1,628,361,25,63,,50,person,4149539,2022-06-19 10:13:17.032,A2,202,151,47,55,277.0,52,person,4149605,2022-06-19 10:13:26.699,A1,9.667,A2_to_A1,9.667,A2_to_A1,10
199,346750,158,179,56,47,,31,person,4149569,2022-06-19 10:13:21.461,A1,158,179,56,47,,31,person,4149572,2022-06-19 10:13:21.896,A1,0.43500000000000005,A1_to_A1,132,193,38,54,,31,person,4149573,2022-06-19 10:13:22.041,other,132,193,38,54,,31,person,4149576,2022-06-19 10:13:22.478,other,0.437,other_to_other,1.0170000000000001,A1_to_other,10
202,346754,164,219,43,34,,27,person,4149578,2022-06-19 10:13:22.765,other,163,258,44,59,181.0,35,person,4149584,2022-06-19 10:13:23.641,A3,0.876,other_to_A3,164,219,43,34,,27,person,4149578,2022-06-19 10:13:22.765,other,163,258,44,59,181.0,35,person,4149584,2022-06-19 10:13:23.641,A3,0.876,other_to_A3,0.876,other_to_A3,10
203,346755,628,197,21,84,,27,person,4149581,2022-06-19 10:13:23.203,A2,151,47,51,44,29.0,50,car,4149631,2022-06-19 10:13:30.501,A1,7.298,A2_to_A1,156,41,53,43,,33,car,4149632,2022-06-19 10:13:30.650,A1,172,28,50,42,50.0,35,car,4149637,2022-06-19 10:13:31.377,A1,0.7270000000000001,A1_to_A1,8.174000000000001,A2_to_A1,10
213,346772,622,344,36,49,,38,person,4149628,2022-06-19 10:13:30.059,A2,153,464,79,36,220.0,26,person,4149698,2022-06-19 10:13:40.255,A3,10.196000000000002,A2_to_A3,622,344,36,49,,38,person,4149628,2022-06-19 10:13:30.059,A2,153,464,79,36,220.0,26,person,4149698,2022-06-19 10:13:40.255,A3,10.196000000000002,A2_to_A3,10.196000000000002,A2_to_A3,10
215,346777,395,264,35,59,,98,person,4149666,2022-06-19 10:13:35.592,A2,260,334,66,65,241.0,65,person,4149680,2022-06-19 10:13:37.675,A3,2.083,A2_to_A3,395,264,35,59,,98,person,4149666,2022-06-19 10:13:35.592,A2,260,334,66,65,241.0,65,person,4149680,2022-06-19 10:13:37.675,A3,2.083,A2_to_A3,2.083,A2_to_A3,10
231,346804,621,208,36,68,,77,person,4150129,2022-06-19 10:14:42.956,A2,145,90,35,32,259.0,28,person,4150151,2022-06-19 10:14:46.197,A1,3.241,A2_to_A1,621,208,36,68,,77,person,4150129,2022-06-19 10:14:42.956,A2,145,90,35,32,259.0,28,person,4150151,2022-06-19 10:14:46.197,A1,3.241,A2_to_A1,3.241,A2_to_A1,10
243,346821,623,346,34,41,,30,person,4150514,2022-06-19 10:15:39.012,A2,111,135,22,19,273.0,27,person,4150617,2022-06-19 10:15:54.124,A1,15.112,A2_to_A1,623,346,34,41,,30,person,4150514,2022-06-19 10:15:39.012,A2,111,135,22,19,273.0,27,person,4150617,2022-06-19 10:15:54.124,A1,15.112,A2_to_A1,15.112,A2_to_A1,10
245,346823,176,30,14,21,,35,person,4150527,2022-06-19 10:15:40.907,A1,173,37,11,22,207.0,28,person,4150532,2022-06-19 10:15:41.633,A1,0.7260000000000001,A1_to_A1,168,39,12,23,,62,person,4150533,2022-06-19 10:15:41.782,A1,107,246,61,44,205.0,37,person,4150601,2022-06-19 10:15:51.765,A3,9.983,A1_to_A3,10.858,A1_to_A3,10
248,346827,181,439,53,51,,44,person,4150548,2022-06-19 10:15:43.991,A3,613,347,58,78,125.0,53,person,4150581,2022-06-19 10:15:48.830,A2,4.839,A3_to_A2,181,439,53,51,,44,person,4150548,2022-06-19 10:15:43.991,A3,613,347,58,78,125.0,53,person,4150581,2022-06-19 10:15:48.830,A2,4.839,A3_to_A2,4.839,A3_to_A2,10
249,346828,235,282,49,51,,25,person,4150549,2022-06-19 10:15:44.139,A3,213,265,79,52,308.0,28,person,4150559,2022-06-19 10:15:45.610,other,1.471,A3_to_other,224,273,82,64,,30,person,4150561,2022-06-19 10:15:45.903,A3,213,265,71,48,307.0,28,person,4150570,2022-06-19 10:15:47.221,other,1.318,A3_to_other,3.0820000000000003,A3_to_other,10
252,346832,63,209,20,35,,26,person,4150575,2022-06-19 10:15:47.953,other,64,210,20,37,158.0,27,person,4150579,2022-06-19 10:15:48.537,other,0.5840000000000001,other_to_other,80,233,30,59,,61,person,4150594,2022-06-19 10:15:50.739,other,83,259,59,70,174.0,42,person,4150601,2022-06-19 10:15:51.765,A3,1.026,other_to_A3,3.8120000000000003,other_to_A3,10
255,346839,118,191,48,58,,39,person,4150602,2022-06-19 10:15:51.912,other,132,128,25,35,64.0,34,person,4150650,2022-06-19 10:15:59.000,A1,7.088,other_to_A1,118,191,48,58,,39,person,4150602,2022-06-19 10:15:51.912,other,132,128,25,35,64.0,34,person,4150650,2022-06-19 10:15:59.000,A1,7.088,other_to_A1,7.088,other_to_A1,10
264,346857,351,9,17,20,,50,person,4150700,2022-06-19 10:16:06.357,A1,124,187,38,47,240.0,39,person,4150767,2022-06-19 10:16:16.239,other,9.882000000000001,A1_to_other,109,215,51,58,,25,person,4150772,2022-06-19 10:16:16.970,A3,109,215,51,58,,25,person,4150775,2022-06-19 10:16:17.411,A3,0.441,A3_to_A3,11.054,A1_to_A3,10
268,346863,619,347,42,56,,50,person,4150775,2022-06-19 10:16:17.411,A2,185,166,24,21,279.0,40,person,4150850,2022-06-19 10:16:28.432,A1,11.021,A2_to_A1,167,193,46,84,,35,person,4150855,2022-06-19 10:16:29.169,A1,128,152,41,46,301.0,35,person,4150892,2022-06-19 10:16:34.576,A1,5.407,A1_to_A1,17.165000000000003,A2_to_A1,10
271,346866,290,252,51,43,,41,person,4150833,2022-06-19 10:16:25.931,A2,222,205,50,54,283.0,47,person,4150853,2022-06-19 10:16:28.873,other,2.942,A2_to_other,208,196,48,55,,45,person,4150864,2022-06-19 10:16:30.486,other,208,214,41,33,179.0,37,person,4150868,2022-06-19 10:16:31.071,other,0.5850000000000001,other_to_other,5.140000000000001,A2_to_other,10
273,346870,378,10,34,21,,33,person,4150932,2022-06-19 10:16:40.423,A2,201,136,69,57,236.0,56,person,4150978,2022-06-19 10:16:47.109,A1,6.686000000000001,A2_to_A1,378,10,34,21,,33,person,4150932,2022-06-19 10:16:40.423,A2,201,136,69,57,236.0,56,person,4150978,2022-06-19 10:16:47.109,A1,6.686000000000001,A2_to_A1,6.686000000000001,A2_to_A1,10
276,346874,167,161,30,35,,43,person,4150984,2022-06-19 10:16:48.005,A1,93,238,42,52,225.0,58,person,4150998,2022-06-19 10:16:50.059,A3,2.0540000000000003,A1_to_A3,167,161,30,35,,43,person,4150984,2022-06-19 10:16:48.005,A1,93,238,42,52,225.0,58,person,4150998,2022-06-19 10:16:50.059,A3,2.0540000000000003,A1_to_A3,2.0540000000000003,A1_to_A3,10
282,346881,88,117,21,25,,28,person,4151392,2022-06-19 10:17:47.694,A1,88,117,21,25,,28,person,4151395,2022-06-19 10:17:48.131,A1,0.437,A1_to_A1,138,151,27,30,,34,person,4151421,2022-06-19 10:17:51.946,A1,555,311,55,71,111.0,45,person,4151489,2022-06-19 10:18:01.927,A2,9.981,A1_to_A2,14.233,A1_to_A2,10
286,346892,127,302,38,30,,30,person,4151510,2022-06-19 10:18:04.984,A3,109,136,26,28,320.0,29,person,4151556,2022-06-19 10:18:11.670,A1,6.686000000000001,A3_to_A1,127,302,38,30,,30,person,4151510,2022-06-19 10:18:04.984,A3,109,136,26,28,320.0,29,person,4151556,2022-06-19 10:18:11.670,A1,6.686000000000001,A3_to_A1,6.686000000000001,A3_to_A1,10
291,346897,112,214,40,51,,31,person,4151540,2022-06-19 10:18:09.394,A3,112,214,40,51,,31,person,4151540,2022-06-19 10:18:09.394,A3,0.0,A3_to_A3,105,116,37,34,,50,person,4151597,2022-06-19 10:18:17.647,A1,106,115,36,32,16.0,45,person,4151601,2022-06-19 10:18:18.223,A1,0.5760000000000001,A1_to_A1,8.829,A3_to_A1,10
293,346900,83,252,41,45,,30,person,4151559,2022-06-19 10:18:12.105,A3,97,224,44,43,25.0,27,person,4151564,2022-06-19 10:18:12.834,A3,0.7290000000000001,A3_to_A3,109,209,42,48,,28,person,4151566,2022-06-19 10:18:13.126,A3,117,206,44,51,70.0,42,person,4151570,2022-06-19 10:18:13.706,other,0.5800000000000001,A3_to_other,1.6010000000000002,A3_to_other,10
301,346912,201,420,84,47,,75,person,4151770,2022-06-19 10:18:42.835,A3,584,11,12,28,347.0,36,person,4151881,2022-06-19 10:18:58.956,A4,16.121000000000002,A3_to_A4,201,420,84,47,,75,person,4151770,2022-06-19 10:18:42.835,A3,584,11,12,28,347.0,36,person,4151881,2022-06-19 10:18:58.956,A4,16.121000000000002,A3_to_A4,16.121000000000002,A3_to_A4,10
303,346915,253,418,56,37,,51,person,4151778,2022-06-19 10:18:43.996,A3,377,236,40,81,43.0,84,person,4151800,2022-06-19 10:18:47.188,A2,3.192,A3_to_A2,253,418,56,37,,51,person,4151778,2022-06-19 10:18:43.996,A3,377,236,40,81,43.0,84,person,4151800,2022-06-19 10:18:47.188,A2,3.192,A3_to_A2,3.192,A3_to_A2,10
307,346919,367,172,28,74,,36,person,4151800,2022-06-19 10:18:47.188,A2,572,18,13,39,28.0,54,person,4151867,2022-06-19 10:18:56.918,A4,9.73,A2_to_A4,367,172,28,74,,36,person,4151800,2022-06-19 10:18:47.188,A2,572,18,13,39,28.0,54,person,4151867,2022-06-19 10:18:56.918,A4,9.73,A2_to_A4,9.73,A2_to_A4,10
311,346923,282,211,67,71,,30,person,4151814,2022-06-19 10:18:49.218,A2,192,168,46,55,295.0,63,person,4151827,2022-06-19 10:18:51.105,A1,1.887,A2_to_A1,282,211,67,71,,30,person,4151814,2022-06-19 10:18:49.218,A2,192,168,46,55,295.0,63,person,4151827,2022-06-19 10:18:51.105,A1,1.887,A2_to_A1,1.887,A2_to_A1,10
317,346940,90,105,29,45,,34,person,4151964,2022-06-19 10:19:11.031,A1,102,108,28,31,92.0,28,person,4151990,2022-06-19 10:19:14.820,A1,3.789,A1_to_A1,133,156,38,56,,25,person,4152034,2022-06-19 10:19:21.228,A1,89,264,30,40,199.0,29,person,4152064,2022-06-19 10:19:25.581,A3,4.353000000000001,A1_to_A3,14.55,A1_to_A3,10
320,346946,559,336,26,33,,31,person,4152018,2022-06-19 10:19:18.891,A2,182,138,41,38,306.0,40,person,4152073,2022-06-19 10:19:26.885,A1,7.994000000000001,A2_to_A1,164,132,33,37,,27,person,4152077,2022-06-19 10:19:27.464,A1,116,117,29,32,282.0,38,person,4152103,2022-06-19 10:19:31.243,A1,3.7790000000000004,A1_to_A1,12.352,A2_to_A1,10
329,346963,354,10,14,20,,31,person,4152285,2022-06-19 10:19:57.712,A1,354,10,14,20,,31,person,4152288,2022-06-19 10:19:58.159,A1,0.447,A1_to_A1,352,10,13,20,,38,person,4152289,2022-06-19 10:19:58.306,A1,132,195,56,59,239.0,47,person,4152364,2022-06-19 10:20:09.334,other,11.028,A1_to_other,11.622,A1_to_other,10
331,346966,371,7,19,16,,44,person,4152290,2022-06-19 10:19:58.454,other,173,168,53,50,232.0,47,person,4152357,2022-06-19 10:20:08.300,A1,9.846,other_to_A1,371,7,19,16,,44,person,4152290,2022-06-19 10:19:58.454,other,173,168,53,50,232.0,47,person,4152357,2022-06-19 10:20:08.300,A1,9.846,other_to_A1,9.846,other_to_A1,10
335,346972,626,228,28,57,,62,person,4152315,2022-06-19 10:20:02.126,A2,168,38,25,23,271.0,68,person,4152358,2022-06-19 10:20:08.447,A1,6.321000000000001,A2_to_A1,158,40,18,20,,38,person,4152359,2022-06-19 10:20:08.593,A1,158,40,18,20,,38,person,4152362,2022-06-19 10:20:09.039,A1,0.446,A1_to_A1,6.913,A2_to_A1,10
