,id,x_min_S,y_min_S,w_min_S,h_min_S,bearing_min_S,confidence_min_S,name_min_S,frameId_min_S,timestamp_min_S,first_Area_S,x_max_S,y_max_S,w_max_S,h_max_S,bearing_max_S,confidence_max_S,name_max_S,frameId_max_S,timestamp_max_S,last_Area_S,stayTime_S,Path_S,x_min_E,y_min_E,w_min_E,h_min_E,bearing_min_E,confidence_min_E,name_min_E,frameId_min_E,timestamp_min_E,first_Area_E,x_max_E,y_max_E,w_max_E,h_max_E,bearing_max_E,confidence_max_E,name_max_E,frameId_max_E,timestamp_max_E,last_Area_E,stayTime_E,Path_E,stayTime,Path,o'clock
311,607054,138,191,43,53,,35,person,7079092,2022-06-24 09:12:35.578,other,144,171,42,78,78.0,29,person,7079109,2022-06-24 09:12:38.088,A1,2.5100000000000002,other_to_A1,144,151,40,56,,31,person,7079110,2022-06-24 09:12:38.234,A1,111,137,28,28,258.0,28,person,7079149,2022-06-24 09:12:43.997,A1,5.763000000000001,A1_to_A1,8.419,other_to_A1,09
317,607068,625,298,29,79,,47,person,7079169,2022-06-24 09:12:46.958,A2,361,10,22,27,294.0,45,person,7079244,2022-06-24 09:12:58.045,other,11.087000000000002,A2_to_other,364,9,15,20,,26,person,7079246,2022-06-24 09:12:58.336,other,357,5,16,15,300.0,26,person,7079252,2022-06-24 09:12:59.216,A1,0.88,other_to_A1,12.258000000000001,A2_to_A1,09
335,607103,120,217,29,49,,25,person,7079479,2022-06-24 09:13:32.578,A3,120,216,31,55,47.0,36,person,7079484,2022-06-24 09:13:33.311,A3,0.7330000000000001,A3_to_A3,120,206,18,32,,26,person,7079605,2022-06-24 09:13:51.023,other,120,206,18,32,,26,person,7079608,2022-06-24 09:13:51.474,other,0.451,other_to_other,18.896,A3_to_other,09
336,607104,616,299,48,45,,44,person,7079486,2022-06-24 09:13:33.606,A2,214,27,13,24,301.0,39,person,7079560,2022-06-24 09:13:44.446,A1,10.84,A2_to_A1,191,15,9,21,,36,person,7079580,2022-06-24 09:13:47.370,A1,190,13,10,19,317.0,35,person,7079588,2022-06-24 09:13:48.560,A1,1.1900000000000002,A1_to_A1,14.954,A2_to_A1,09
362,607150,138,420,95,47,,41,person,7080037,2022-06-24 09:14:54.390,A3,112,120,34,44,276.0,26,person,7080126,2022-06-24 09:15:07.477,A1,13.087000000000002,A3_to_A1,138,420,95,47,,41,person,7080037,2022-06-24 09:14:54.390,A3,112,120,34,44,276.0,26,person,7080126,2022-06-24 09:15:07.477,A1,13.087000000000002,A3_to_A1,13.087000000000002,A3_to_A1,09
363,607153,255,264,59,72,,37,person,7080055,2022-06-24 09:14:57.041,other,211,145,44,55,347.0,62,person,7080081,2022-06-24 09:15:00.865,A1,3.8240000000000003,other_to_A1,255,264,59,72,,37,person,7080055,2022-06-24 09:14:57.041,other,211,145,44,55,347.0,62,person,7080081,2022-06-24 09:15:00.865,A1,3.8240000000000003,other_to_A1,3.8240000000000003,other_to_A1,09
375,607179,115,125,26,29,,37,person,7080177,2022-06-24 09:15:14.962,A1,155,316,74,54,186.0,34,person,7080237,2022-06-24 09:15:23.810,A3,8.848,A1_to_A3,115,125,26,29,,37,person,7080177,2022-06-24 09:15:14.962,A1,155,316,74,54,186.0,34,person,7080237,2022-06-24 09:15:23.810,A3,8.848,A1_to_A3,8.848,A1_to_A3,09
380,607184,142,31,11,13,,28,person,7080447,2022-06-24 09:15:54.693,A1,142,31,11,13,,28,person,7080450,2022-06-24 09:15:55.129,A1,0.43600000000000005,A1_to_A1,137,51,41,45,,45,car,7080451,2022-06-24 09:15:55.275,A1,709,146,67,136,105.0,40,car,7080470,2022-06-24 09:15:58.078,other,2.8030000000000004,A1_to_other,3.3850000000000002,A1_to_other,09
385,607191,621,343,38,49,,25,person,7080583,2022-06-24 09:16:14.711,A2,175,136,37,42,288.0,72,person,7080634,2022-06-24 09:16:22.210,A1,7.4990000000000006,A2_to_A1,161,133,35,45,,30,person,7080636,2022-06-24 09:16:22.505,A1,111,125,30,26,267.0,26,person,7080657,2022-06-24 09:16:25.595,A1,3.0900000000000003,A1_to_A1,10.884,A2_to_A1,09
413,607235,102,121,20,27,,34,person,7081136,2022-06-24 09:17:35.926,A1,133,189,41,50,174.0,27,person,7081177,2022-06-24 09:17:41.912,other,5.986000000000001,A1_to_other,102,121,20,27,,34,person,7081136,2022-06-24 09:17:35.926,A1,133,189,41,50,174.0,27,person,7081177,2022-06-24 09:17:41.912,other,5.986000000000001,A1_to_other,5.986000000000001,A1_to_other,09
423,607247,546,20,16,42,,48,person,7081266,2022-06-24 09:17:55.023,other,566,24,27,43,100.0,36,person,7081277,2022-06-24 09:17:56.644,A4,1.621,other_to_A4,608,41,15,35,,60,person,7081287,2022-06-24 09:17:58.117,A4,627,50,14,31,112.0,32,person,7081300,2022-06-24 09:18:00.047,A4,1.9300000000000002,A4_to_A4,5.024,other_to_A4,09
427,607253,555,25,17,43,,28,person,7081390,2022-06-24 09:18:13.313,A4,555,32,18,44,179.0,47,person,7081396,2022-06-24 09:18:14.188,other,0.875,A4_to_other,555,25,17,43,,28,person,7081390,2022-06-24 09:18:13.313,A4,555,32,18,44,179.0,47,person,7081396,2022-06-24 09:18:14.188,other,0.875,A4_to_other,0.875,A4_to_other,09
428,607254,573,29,12,37,,34,person,7081392,2022-06-24 09:18:13.604,A4,574,35,11,43,170.0,48,person,7081396,2022-06-24 09:18:14.188,A4,0.5840000000000001,A4_to_A4,573,42,12,43,,29,person,7081401,2022-06-24 09:18:14.918,other,562,42,18,43,274.0,65,person,7081416,2022-06-24 09:18:17.127,A2,2.209,other_to_A2,3.523,A4_to_A2,09
429,607257,551,34,18,47,,25,person,7081403,2022-06-24 09:18:15.210,other,539,39,16,46,263.0,68,person,7081416,2022-06-24 09:18:17.127,A2,1.917,other_to_A2,511,34,20,51,,92,person,7081432,2022-06-24 09:18:19.459,A2,507,47,19,34,193.0,28,person,7081437,2022-06-24 09:18:20.192,A2,0.7330000000000001,A2_to_A2,4.982,other_to_A2,09
432,607261,561,41,21,42,,38,person,7081418,2022-06-24 09:18:17.420,A2,177,185,49,52,251.0,47,person,7081532,2022-06-24 09:18:34.037,A1,16.617,A2_to_A1,167,189,53,50,,25,person,7081533,2022-06-24 09:18:34.180,A1,149,193,48,46,256.0,50,person,7081541,2022-06-24 09:18:35.346,A1,1.1660000000000001,A1_to_A1,17.926000000000002,A2_to_A1,09
435,607265,498,32,12,49,,35,person,7081435,2022-06-24 09:18:19.900,A2,231,130,58,59,193.0,86,person,7081512,2022-06-24 09:18:31.119,A1,11.219000000000001,A2_to_A1,498,32,12,49,,35,person,7081435,2022-06-24 09:18:19.900,A2,231,130,58,59,193.0,86,person,7081512,2022-06-24 09:18:31.119,A1,11.219000000000001,A2_to_A1,11.219000000000001,A2_to_A1,09
438,607274,192,145,43,52,,70,person,7081516,2022-06-24 09:18:31.699,A1,144,189,47,49,229.0,40,person,7081527,2022-06-24 09:18:33.304,A1,1.6050000000000002,A1_to_A1,135,193,45,53,,26,person,7081529,2022-06-24 09:18:33.597,other,135,193,45,53,,26,person,7081532,2022-06-24 09:18:34.037,other,0.44,other_to_other,2.338,A1_to_other,09
444,607284,188,192,40,50,,30,person,7081629,2022-06-24 09:18:48.256,A1,592,16,13,35,356.0,30,person,7081697,2022-06-24 09:18:58.192,A4,9.936,A1_to_A4,585,14,14,29,,48,person,7081698,2022-06-24 09:18:58.337,A4,585,14,14,29,,48,person,7081701,2022-06-24 09:18:58.788,A4,0.451,A4_to_A4,10.532,A1_to_A4,09
445,607288,623,101,25,56,,44,person,7081655,2022-06-24 09:18:52.045,A2,537,12,17,44,312.0,27,person,7081674,2022-06-24 09:18:54.817,other,2.7720000000000002,A2_to_other,623,101,25,56,,44,person,7081655,2022-06-24 09:18:52.045,A2,537,12,17,44,312.0,27,person,7081674,2022-06-24 09:18:54.817,other,2.7720000000000002,A2_to_other,2.7720000000000002,A2_to_other,09
448,607292,83,132,25,29,,26,person,7081794,2022-06-24 09:19:12.463,A1,463,316,32,57,113.0,28,person,7081876,2022-06-24 09:19:24.464,A2,12.001000000000001,A1_to_A2,83,132,25,29,,26,person,7081794,2022-06-24 09:19:12.463,A1,463,316,32,57,113.0,28,person,7081876,2022-06-24 09:19:24.464,A2,12.001000000000001,A1_to_A2,12.001000000000001,A1_to_A2,09
451,607297,115,209,43,51,,33,person,7081893,2022-06-24 09:19:26.964,other,149,166,43,57,46.0,44,person,7081906,2022-06-24 09:19:28.880,A1,1.9160000000000001,other_to_A1,115,104,81,85,,37,person,7081930,2022-06-24 09:19:32.394,A1,115,104,81,85,,37,person,7081933,2022-06-24 09:19:32.832,A1,0.438,A1_to_A1,5.868,other_to_A1,09
462,607313,611,327,56,50,,28,person,7082373,2022-06-24 09:20:37.572,A2,101,141,28,31,240.0,29,person,7082446,2022-06-24 09:20:48.338,A1,10.766,A2_to_A1,611,327,56,50,,28,person,7082373,2022-06-24 09:20:37.572,A2,101,141,28,31,240.0,29,person,7082446,2022-06-24 09:20:48.338,A1,10.766,A2_to_A1,10.766,A2_to_A1,09
464,607315,436,293,39,51,,49,person,7082389,2022-06-24 09:20:39.933,A2,115,134,37,47,281.0,33,person,7082441,2022-06-24 09:20:47.598,A1,7.665,A2_to_A1,96,134,27,29,,26,person,7082450,2022-06-24 09:20:48.924,A1,96,134,27,29,,26,person,7082453,2022-06-24 09:20:49.359,A1,0.43500000000000005,A1_to_A1,9.426,A2_to_A1,09
483,607347,142,30,11,17,,42,person,7082634,2022-06-24 09:21:15.863,A1,142,31,11,19,156.0,27,person,7082663,2022-06-24 09:21:20.064,A1,4.2010000000000005,A1_to_A1,137,49,42,36,,61,car,7082669,2022-06-24 09:21:20.933,A1,696,154,87,130,107.0,93,car,7082689,2022-06-24 09:21:23.843,A2,2.91,A1_to_A2,7.98,A1_to_A2,09
488,607357,435,15,14,34,,27,person,7082681,2022-06-24 09:21:22.676,A2,435,-5,10,13,0.0,31,person,7082685,2022-06-24 09:21:23.259,other,0.5830000000000001,A2_to_other,435,15,14,34,,27,person,7082681,2022-06-24 09:21:22.676,A2,435,-5,10,13,0.0,31,person,7082685,2022-06-24 09:21:23.259,other,0.5830000000000001,A2_to_other,0.5830000000000001,A2_to_other,09
512,607404,110,209,36,48,,56,person,7082850,2022-06-24 09:21:47.465,A3,112,208,37,49,72.0,63,person,7082854,2022-06-24 09:21:48.049,other,0.5840000000000001,A3_to_other,110,209,36,48,,56,person,7082850,2022-06-24 09:21:47.465,A3,112,208,37,49,72.0,63,person,7082854,2022-06-24 09:21:48.049,other,0.5840000000000001,A3_to_other,0.5840000000000001,A3_to_other,09
515,607409,180,141,41,42,,38,person,7082884,2022-06-24 09:21:52.453,A1,159,465,131,47,131.0,29,person,7082954,2022-06-24 09:22:02.728,A3,10.275,A1_to_A3,180,141,41,42,,38,person,7082884,2022-06-24 09:21:52.453,A1,159,465,131,47,131.0,29,person,7082954,2022-06-24 09:22:02.728,A3,10.275,A1_to_A3,10.275,A1_to_A3,09
516,607411,169,228,79,83,,50,person,7082897,2022-06-24 09:21:54.373,other,172,261,34,64,48.0,42,person,7082917,2022-06-24 09:21:57.323,A3,2.95,other_to_A3,169,228,79,83,,50,person,7082897,2022-06-24 09:21:54.373,other,172,261,34,64,48.0,42,person,7082917,2022-06-24 09:21:57.323,A3,2.95,other_to_A3,2.95,other_to_A3,09
518,607413,159,213,48,46,,30,person,7082912,2022-06-24 09:21:56.587,other,188,272,54,52,139.0,28,person,7082927,2022-06-24 09:21:58.791,A3,2.204,other_to_A3,159,213,48,46,,30,person,7082912,2022-06-24 09:21:56.587,other,188,272,54,52,139.0,28,person,7082927,2022-06-24 09:21:58.791,A3,2.204,other_to_A3,2.204,other_to_A3,09
553,607465,163,267,62,52,,43,person,7083636,2022-06-24 09:23:42.810,A3,138,167,42,62,317.0,41,person,7083663,2022-06-24 09:23:46.731,A1,3.9210000000000003,A3_to_A1,163,267,62,52,,43,person,7083636,2022-06-24 09:23:42.810,A3,138,167,42,62,317.0,41,person,7083663,2022-06-24 09:23:46.731,A1,3.9210000000000003,A3_to_A1,3.9210000000000003,A3_to_A1,09
554,607466,114,265,39,56,,47,person,7083638,2022-06-24 09:23:43.107,A3,166,144,37,44,341.0,50,person,7083662,2022-06-24 09:23:46.588,A1,3.4810000000000003,A3_to_A1,131,121,36,47,,27,person,7083692,2022-06-24 09:23:50.994,A1,119,112,29,34,304.0,39,person,7083697,2022-06-24 09:23:51.726,A1,0.7320000000000001,A1_to_A1,8.619,A3_to_A1,09
559,607481,141,30,11,19,,33,person,7084157,2022-06-24 09:24:59.099,A1,142,30,9,18,90.0,29,person,7084162,2022-06-24 09:24:59.826,A1,0.7270000000000001,A1_to_A1,141,47,44,33,,70,car,7084184,2022-06-24 09:25:03.039,A1,705,150,54,104,108.0,75,car,7084205,2022-06-24 09:25:06.145,other,3.1060000000000003,A1_to_other,7.046,A1_to_other,09
566,607494,141,31,10,19,,25,person,7084212,2022-06-24 09:25:07.168,A1,142,33,10,18,105.0,35,person,7084241,2022-06-24 09:25:11.435,A1,4.267,A1_to_A1,131,57,41,38,,43,car,7084248,2022-06-24 09:25:12.471,A1,720,155,45,91,105.0,67,car,7084267,2022-06-24 09:25:15.263,other,2.7920000000000003,A1_to_other,8.095,A1_to_other,09
578,607524,140,31,10,21,,30,person,7084521,2022-06-24 09:25:52.578,A1,140,31,10,21,,30,person,7084524,2022-06-24 09:25:53.019,A1,0.441,A1_to_A1,143,29,11,18,,30,person,7084563,2022-06-24 09:25:58.748,A1,686,126,93,146,104.0,30,car,7084594,2022-06-24 09:26:03.325,A2,4.577,A1_to_A2,10.747,A1_to_A2,09
592,607551,76,124,14,27,,27,person,7084672,2022-06-24 09:26:14.792,A1,81,122,20,25,64.0,36,person,7084678,2022-06-24 09:26:15.655,A1,0.8630000000000001,A1_to_A1,139,172,36,69,,27,person,7084713,2022-06-24 09:26:20.787,A1,101,492,71,16,188.0,30,person,7084753,2022-06-24 09:26:26.676,A3,5.889,A1_to_A3,11.884,A1_to_A3,09
613,607597,103,409,40,35,,34,person,7084946,2022-06-24 09:26:54.871,A3,86,395,51,55,308.0,38,person,7084952,2022-06-24 09:26:55.750,A3,0.879,A3_to_A3,92,383,24,43,,26,person,7084953,2022-06-24 09:26:55.895,A3,149,104,11,24,352.0,25,person,7085040,2022-06-24 09:27:08.708,A1,12.813,A3_to_A1,13.837000000000002,A3_to_A1,09
614,607598,506,12,12,23,,31,person,7084948,2022-06-24 09:26:55.165,A2,133,211,19,43,242.0,27,person,7085030,2022-06-24 09:27:07.243,other,12.078000000000001,A2_to_other,506,12,12,23,,31,person,7084948,2022-06-24 09:26:55.165,A2,133,211,19,43,242.0,27,person,7085030,2022-06-24 09:27:07.243,other,12.078000000000001,A2_to_other,12.078000000000001,A2_to_other,09
618,607603,117,293,55,52,,25,person,7084961,2022-06-24 09:26:57.082,A3,149,235,38,49,29.0,32,person,7084970,2022-06-24 09:26:58.426,A3,1.344,A3_to_A3,138,192,45,43,,29,person,7084979,2022-06-24 09:26:59.736,other,147,168,39,48,20.0,54,person,7084987,2022-06-24 09:27:00.924,A1,1.1880000000000002,other_to_A1,3.842,A3_to_A1,09
620,607610,142,207,15,32,,40,person,7084987,2022-06-24 09:27:00.989,other,142,207,15,32,,40,person,7084987,2022-06-24 09:27:00.989,other,0.0,other_to_other,168,189,14,23,,27,person,7085017,2022-06-24 09:27:05.330,A1,168,189,14,23,,27,person,7085020,2022-06-24 09:27:05.774,A1,0.444,A1_to_A1,4.785,other_to_A1,09
